time,open,high,low,close,volume,trades
2022-07-18T00:00:00+00:00,20794.4,22800.0,20764.4,22423.9,0.0,0
2022-07-19T00:00:00+00:00,22423.5,23817.9,21575.0,23385.9,0.0,0
2022-07-20T00:00:00+00:00,23385.9,24277.0,22912.4,23221.5,0.0,0
2022-07-21T00:00:00+00:00,23221.5,23441.1,22340.2,23144.5,0.0,0
2022-07-22T00:00:00+00:00,23144.5,23750.0,22500.0,22675.1,0.0,0
2022-07-23T00:00:00+00:00,22675.0,22990.0,21933.5,22440.2,0.0,0
2022-07-24T00:00:00+00:00,22440.1,22999.0,22256.4,22570.6,0.0,0
2022-07-25T00:00:00+00:00,22570.6,22656.8,21232.0,21300.0,0.0,0
2022-07-26T00:00:00+00:00,21300.0,21334.4,20689.6,21241.0,0.0,0
2022-07-27T00:00:00+00:00,21241.0,23100.0,21031.0,22941.1,0.0,0
2022-07-28T00:00:00+00:00,22941.1,24194.6,22583.1,23836.2,0.0,0
2022-07-29T00:00:00+00:00,23836.2,24500.0,23426.3,23771.1,0.0,0
2022-07-30T00:00:00+00:00,23771.0,24700.0,23505.0,23629.9,0.0,0
2022-07-31T00:00:00+00:00,23630.0,24187.3,23222.0,23290.1,0.0,0
2022-08-01T00:00:00+00:00,23290.1,23497.0,22836.2,23257.6,0.0,0
2022-08-02T00:00:00+00:00,23257.6,23448.7,22603.0,22975.1,0.0,0
2022-08-03T00:00:00+00:00,22975.1,23650.0,22665.3,22801.5,0.0,0
2022-08-04T00:00:00+00:00,22801.5,23211.3,22370.0,22608.9,0.0,0
2022-08-05T00:00:00+00:00,22608.9,23450.0,22580.6,23298.1,0.0,0
2022-08-06T00:00:00+00:00,23298.0,23341.8,22883.6,22943.3,0.0,0
2022-08-07T00:00:00+00:00,22943.2,23400.0,22830.9,23167.8,0.0,0
2022-08-08T00:00:00+00:00,23167.9,24243.0,23153.1,23804.4,0.0,0
2022-08-09T00:00:00+00:00,23804.3,23913.4,22850.0,23140.2,0.0,0
2022-08-10T00:00:00+00:00,23140.1,24235.2,22608.0,23940.9,0.0,0
2022-08-11T00:00:00+00:00,23941.0,24972.0,23840.6,23917.2,0.0,0
2022-08-12T00:00:00+00:00,23917.3,24438.8,23560.0,24387.5,0.0,0
2022-08-13T00:00:00+00:00,24387.5,24879.0,24267.5,24429.0,0.0,0
2022-08-14T00:00:00+00:00,24429.0,25065.0,24138.0,24294.1,0.0,0
2022-08-15T00:00:00+00:00,24294.1,25200.0,23762.0,24085.2,0.0,0
2022-08-16T00:00:00+00:00,24085.2,24234.0,23650.0,23843.0,0.0,0
2022-08-17T00:00:00+00:00,23843.0,24437.0,23170.0,23333.1,0.0,0
2022-08-18T00:00:00+00:00,23333.1,23595.0,23101.0,23185.1,0.0,0
2022-08-19T00:00:00+00:00,23185.0,23200.0,20760.0,20824.9,0.0,0
2022-08-20T00:00:00+00:00,20825.0,21368.9,20742.9,21127.8,0.0,0
2022-08-21T00:00:00+00:00,21127.7,21804.6,21055.0,21505.6,0.0,0
2022-08-22T00:00:00+00:00,21505.6,21550.0,20858.6,21387.0,0.0,0
2022-08-23T00:00:00+00:00,21387.0,21667.2,20874.8,21518.2,0.0,0
2022-08-24T00:00:00+00:00,21518.2,21925.6,21132.3,21354.9,0.0,0
2022-08-25T00:00:00+00:00,21355.0,21810.9,21295.3,21548.3,0.0,0
2022-08-26T00:00:00+00:00,21548.3,21867.6,20100.0,20228.7,0.0,0
2022-08-27T00:00:00+00:00,20228.7,20367.7,19744.0,20023.9,0.0,0
2022-08-28T00:00:00+00:00,20024.0,20155.0,19508.0,19547.5,0.0,0
2022-08-29T00:00:00+00:00,19547.5,20440.0,19539.4,20275.5,0.0,0
2022-08-30T00:00:00+00:00,20275.5,20574.0,19524.4,19803.1,0.0,0
2022-08-31T00:00:00+00:00,19803.2,20496.0,19787.9,20041.5,0.0,0
2022-09-01T00:00:00+00:00,20041.4,20198.3,19555.0,20122.5,0.0,0
2022-09-02T00:00:00+00:00,20122.6,20434.3,19736.0,19941.0,0.0,0
2022-09-03T00:00:00+00:00,19941.0,20050.0,19628.7,19820.7,0.0,0
2022-09-04T00:00:00+00:00,19820.7,20022.4,19570.0,19992.7,0.0,0
2022-09-05T00:00:00+00:00,19992.7,20046.7,19620.2,19784.9,0.0,0
2022-09-06T00:00:00+00:00,19784.9,20174.7,18600.0,18781.5,0.0,0
2022-09-07T00:00:00+00:00,18781.4,19455.0,18500.0,19287.0,0.0,0
2022-09-08T00:00:00+00:00,19287.0,19450.0,19003.8,19309.3,0.0,0
2022-09-09T00:00:00+00:00,19309.3,21666.0,19283.0,21352.0,0.0,0
2022-09-10T00:00:00+00:00,21352.0,21825.0,21112.2,21639.5,0.0,0
2022-09-11T00:00:00+00:00,21639.5,21883.4,21336.0,21820.3,0.0,0
2022-09-12T00:00:00+00:00,21820.3,22474.0,21540.0,22386.0,0.0,0
2022-09-13T00:00:00+00:00,22386.0,22850.0,19840.0,20162.5,0.0,0
2022-09-14T00:00:00+00:00,20162.6,20528.5,19600.0,20217.0,0.0,0
2022-09-15T00:00:00+00:00,20217.0,20315.0,19453.0,19690.8,0.0,0
2022-09-16T00:00:00+00:00,19690.8,19878.0,19300.0,19792.5,0.0,0
2022-09-17T00:00:00+00:00,19792.4,20182.6,19739.4,20102.0,0.0,0
2022-09-18T00:00:00+00:00,20102.0,20105.3,19325.8,19404.5,0.0,0
2022-09-19T00:00:00+00:00,19404.5,19686.3,18215.0,19528.6,0.0,0
2022-09-20T00:00:00+00:00,19528.6,19625.0,18690.1,18866.8,0.0,0
2022-09-21T00:00:00+00:00,18866.7,20154.1,18084.3,18447.5,0.0,0
2022-09-22T00:00:00+00:00,18447.5,19504.8,18345.2,19392.5,0.0,0
2022-09-23T00:00:00+00:00,19392.5,19492.0,18518.5,19280.7,0.0,0
2022-09-24T00:00:00+00:00,19280.7,19304.5,18798.0,18911.0,0.0,0
2022-09-25T00:00:00+00:00,18910.9,19196.0,18621.0,18799.7,0.0,0
2022-09-26T00:00:00+00:00,18799.7,19311.5,18671.0,19216.3,0.0,0
2022-09-27T00:00:00+00:00,19216.3,20375.0,18801.5,19070.1,0.0,0
2022-09-28T00:00:00+00:00,19070.1,19787.6,18460.0,19407.3,0.0,0
2022-09-29T00:00:00+00:00,19407.4,19648.8,18827.2,19582.5,0.0,0
2022-09-30T00:00:00+00:00,19582.5,20172.7,19066.0,19411.7,0.0,0
2022-10-01T00:00:00+00:00,19411.6,19474.0,19140.0,19304.0,0.0,0
2022-10-02T00:00:00+00:00,19304.0,19389.0,18896.0,19049.4,0.0,0
2022-10-03T00:00:00+00:00,19049.3,19723.7,18950.8,19622.0,0.0,0
2022-10-04T00:00:00+00:00,19621.9,20500.0,19480.1,20333.0,0.0,0
2022-10-05T00:00:00+00:00,20332.9,20356.1,19707.0,20150.0,0.0,0
2022-10-06T00:00:00+00:00,20149.9,20443.9,19843.3,19954.0,0.0,0
2022-10-07T00:00:00+00:00,19954.0,20067.0,19304.4,19520.9,0.0,0
2022-10-08T00:00:00+00:00,19520.9,19619.6,19200.0,19406.2,0.0,0
2022-10-09T00:00:00+00:00,19406.3,19550.0,19310.0,19430.0,0.0,0
2022-10-10T00:00:00+00:00,19430.0,19513.0,19000.0,19124.0,0.0,0
2022-10-11T00:00:00+00:00,19124.1,19260.0,18850.0,19055.0,0.0,0
2022-10-12T00:00:00+00:00,19055.0,19240.0,18924.3,19148.0,0.0,0
2022-10-13T00:00:00+00:00,19148.1,19498.6,17917.8,19365.5,0.0,0
2022-10-14T00:00:00+00:00,19365.4,19947.9,19059.6,19164.6,0.0,0
2022-10-15T00:00:00+00:00,19164.6,19218.8,18966.0,19060.4,0.0,0
2022-10-16T00:00:00+00:00,19060.4,19415.9,19058.0,19251.9,0.0,0
2022-10-17T00:00:00+00:00,19251.8,19666.0,19148.0,19540.6,0.0,0
2022-10-18T00:00:00+00:00,19540.7,19706.4,19081.0,19320.9,0.0,0
2022-10-19T00:00:00+00:00,19320.9,19349.8,19050.0,19116.7,0.0,0
2022-10-20T00:00:00+00:00,19116.6,19350.0,18882.4,19034.7,0.0,0
2022-10-21T00:00:00+00:00,19034.8,19240.0,18600.0,19150.9,0.0,0
2022-10-22T00:00:00+00:00,19151.0,19250.0,19103.5,19195.1,0.0,0
2022-10-23T00:00:00+00:00,19195.1,19690.0,19050.0,19560.7,0.0,0
2022-10-24T00:00:00+00:00,19560.6,19593.3,19146.0,19318.1,0.0,0
2022-10-25T00:00:00+00:00,19318.1,20415.0,19228.0,20068.3,0.0,0
2022-10-26T00:00:00+00:00,20068.3,21030.0,20041.1,20758.3,0.0,0
2022-10-27T00:00:00+00:00,20758.4,20863.7,20170.0,20285.5,0.0,0
2022-10-28T00:00:00+00:00,20285.6,20740.0,19951.0,20582.8,0.0,0
2022-10-29T00:00:00+00:00,20582.7,21088.0,20547.8,20796.7,0.0,0
2022-10-30T00:00:00+00:00,20796.7,20925.2,20503.0,20615.6,0.0,0
2022-10-31T00:00:00+00:00,20615.5,20838.7,20225.4,20482.0,0.0,0
2022-11-01T00:00:00+00:00,20482.1,20687.0,20320.0,20472.1,0.0,0
2022-11-02T00:00:00+00:00,20472.1,20796.0,20050.0,20140.1,0.0,0
2022-11-03T00:00:00+00:00,20140.2,20400.0,20026.0,20199.7,0.0,0
2022-11-04T00:00:00+00:00,20199.8,21297.0,20171.6,21137.6,0.0,0
2022-11-05T00:00:00+00:00,21137.6,21473.7,21071.1,21289.9,0.0,0
2022-11-06T00:00:00+00:00,21289.8,21355.8,20863.3,20900.0,0.0,0
2022-11-07T00:00:00+00:00,20900.0,21062.6,20374.0,20578.6,0.0,0
2022-11-08T00:00:00+00:00,20578.5,20685.0,16830.0,18534.0,0.0,0
2022-11-09T00:00:00+00:00,18533.9,18574.9,15462.6,15905.0,0.0,0
2022-11-10T00:00:00+00:00,15905.0,18230.0,15730.0,17588.0,0.0,0
2022-11-11T00:00:00+00:00,17588.0,17678.0,16343.0,17058.3,0.0,0
2022-11-12T00:00:00+00:00,17058.4,17110.8,16623.8,16806.9,0.0,0
2022-11-13T00:00:00+00:00,16806.9,16950.0,16210.3,16321.2,0.0,0
2022-11-14T00:00:00+00:00,16321.3,17188.0,15805.5,16605.2,0.0,0
2022-11-15T00:00:00+00:00,16605.3,17127.2,16516.7,16888.3,0.0,0
2022-11-16T00:00:00+00:00,16888.3,17007.4,16358.0,16650.6,0.0,0
2022-11-17T00:00:00+00:00,16650.7,16741.7,16403.3,16682.1,0.0,0
2022-11-18T00:00:00+00:00,16682.1,16984.4,16541.1,16689.7,0.0,0
2022-11-19T00:00:00+00:00,16689.7,16814.5,16543.8,16692.9,0.0,0
2022-11-20T00:00:00+00:00,16693.0,16743.9,16167.1,16272.6,0.0,0
2022-11-21T00:00:00+00:00,16272.7,16304.3,15443.2,15773.0,0.0,0
2022-11-22T00:00:00+00:00,15772.9,16309.0,15610.3,16220.6,0.0,0
2022-11-23T00:00:00+00:00,16220.5,16703.4,16155.5,16595.8,0.0,0
2022-11-24T00:00:00+00:00,16595.8,16800.0,16450.0,16592.4,0.0,0
2022-11-25T00:00:00+00:00,16592.5,16639.9,16331.7,16516.1,0.0,0
2022-11-26T00:00:00+00:00,16516.2,16699.1,16369.1,16449.2,0.0,0
2022-11-27T00:00:00+00:00,16449.2,16594.2,16396.0,16422.6,0.0,0
2022-11-28T00:00:00+00:00,16422.5,16475.0,15984.1,16204.5,0.0,0
2022-11-29T00:00:00+00:00,16204.6,16543.0,16088.0,16433.2,0.0,0
2022-11-30T00:00:00+00:00,16433.3,17248.3,16421.5,17153.3,0.0,0
2022-12-01T00:00:00+00:00,17153.4,17348.5,16851.2,16970.5,0.0,0
2022-12-02T00:00:00+00:00,16970.5,17096.3,16760.0,17083.0,0.0,0
2022-12-03T00:00:00+00:00,17083.0,17160.0,16850.1,16879.5,0.0,0
2022-12-04T00:00:00+00:00,16879.5,17206.2,16874.1,17099.5,0.0,0
2022-12-05T00:00:00+00:00,17099.5,17430.0,16860.6,16958.3,0.0,0
2022-12-06T00:00:00+00:00,16958.2,17100.0,16899.9,17078.6,0.0,0
2022-12-07T00:00:00+00:00,17078.7,17130.0,16655.0,16828.0,0.0,0
2022-12-08T00:00:00+00:00,16828.0,17294.9,16710.4,17216.0,0.0,0
2022-12-09T00:00:00+00:00,17216.0,17365.4,17052.0,17122.0,0.0,0
2022-12-10T00:00:00+00:00,17122.0,17228.6,17081.0,17120.0,0.0,0
2022-12-11T00:00:00+00:00,17120.1,17265.0,17060.0,17077.3,0.0,0
2022-12-12T00:00:00+00:00,17077.3,17237.9,16865.0,17200.0,0.0,0
2022-12-13T00:00:00+00:00,17200.0,18100.0,17076.0,17777.1,0.0,0
2022-12-14T00:00:00+00:00,17777.1,18400.0,17659.4,17803.9,0.0,0
2022-12-15T00:00:00+00:00,17804.0,17849.5,17258.0,17351.8,0.0,0
2022-12-16T00:00:00+00:00,17351.9,17528.0,16521.1,16624.1,0.0,0
2022-12-17T00:00:00+00:00,16624.1,16790.0,16571.8,16768.0,0.0,0
2022-12-18T00:00:00+00:00,16768.1,16872.0,16656.0,16730.3,0.0,0
2022-12-19T00:00:00+00:00,16730.4,16809.6,16210.0,16429.2,0.0,0
2022-12-20T00:00:00+00:00,16429.2,17049.6,16390.3,16887.2,0.0,0
2022-12-21T00:00:00+00:00,16887.3,16924.2,16694.2,16819.6,0.0,0
2022-12-22T00:00:00+00:00,16819.7,16861.9,16556.1,16815.5,0.0,0
2022-12-23T00:00:00+00:00,16815.5,16960.0,16690.0,16776.4,0.0,0
2022-12-24T00:00:00+00:00,16776.3,16859.9,16774.4,16828.9,0.0,0
2022-12-25T00:00:00+00:00,16829.0,16850.0,16700.0,16824.4,0.0,0
2022-12-26T00:00:00+00:00,16824.5,16936.8,16781.1,16912.9,0.0,0
2022-12-27T00:00:00+00:00,16912.8,16968.0,16580.0,16698.2,0.0,0
2022-12-28T00:00:00+00:00,16698.2,16778.3,16455.6,16539.0,0.0,0
2022-12-29T00:00:00+00:00,16538.9,16659.0,16485.1,16630.3,0.0,0
2022-12-30T00:00:00+00:00,16630.3,16666.6,16320.0,16601.2,0.0,0
2022-12-31T00:00:00+00:00,16601.2,16640.0,16461.8,16537.6,0.0,0
2023-01-01T00:00:00+00:00,16537.5,16618.8,16488.0,16610.3,0.0,0
2023-01-02T00:00:00+00:00,16610.4,16799.0,16541.2,16666.0,0.0,0
2023-01-03T00:00:00+00:00,16665.9,16774.0,16600.3,16667.2,0.0,0
2023-01-04T00:00:00+00:00,16667.3,16984.6,16645.7,16842.1,0.0,0
2023-01-05T00:00:00+00:00,16842.2,16872.8,16740.4,16823.8,0.0,0
2023-01-06T00:00:00+00:00,16823.8,17030.0,16664.8,16943.8,0.0,0
2023-01-07T00:00:00+00:00,16943.9,16973.6,16900.1,16936.5,0.0,0
2023-01-08T00:00:00+00:00,16936.5,17181.1,16905.0,17124.7,0.0,0
2023-01-09T00:00:00+00:00,17124.6,17387.8,17098.2,17169.7,0.0,0
2023-01-10T00:00:00+00:00,17169.6,17485.4,17140.4,17428.8,0.0,0
2023-01-11T00:00:00+00:00,17428.8,18013.2,17306.4,17935.7,0.0,0
2023-01-12T00:00:00+00:00,17935.6,19120.0,17902.4,18838.0,0.0,0
2023-01-13T00:00:00+00:00,18838.1,19997.8,18711.0,19924.2,0.0,0
2023-01-14T00:00:00+00:00,19924.3,21544.0,19882.6,20962.8,0.0,0
2023-01-15T00:00:00+00:00,20962.8,21073.8,20556.0,20882.7,0.0,0
2023-01-16T00:00:00+00:00,20882.7,21498.0,20606.6,21188.3,0.0,0
2023-01-17T00:00:00+00:00,21188.2,21640.0,20827.8,21130.9,0.0,0
2023-01-18T00:00:00+00:00,21130.8,21672.0,20386.0,20680.0,0.0,0
2023-01-19T00:00:00+00:00,20680.1,21183.9,20659.9,21068.3,0.0,0
2023-01-20T00:00:00+00:00,21068.3,22750.0,20856.4,22661.1,0.0,0
2023-01-21T00:00:00+00:00,22661.0,23390.0,22422.0,22781.9,0.0,0
2023-01-22T00:00:00+00:00,22781.8,23080.2,22287.0,22704.6,0.0,0
2023-01-23T00:00:00+00:00,22704.7,23193.1,22500.0,22913.1,0.0,0
2023-01-24T00:00:00+00:00,22913.3,23158.7,22450.0,22627.4,0.0,0
2023-01-25T00:00:00+00:00,22627.5,23837.4,22310.5,23060.6,0.0,0
2023-01-26T00:00:00+00:00,23060.6,23278.7,22843.8,23001.9,0.0,0
2023-01-27T00:00:00+00:00,23001.9,23500.0,22516.6,23068.0,0.0,0
2023-01-28T00:00:00+00:00,23068.1,23185.0,22870.8,23015.9,0.0,0
2023-01-29T00:00:00+00:00,23016.0,23962.7,22961.5,23740.3,0.0,0
2023-01-30T00:00:00+00:00,23740.2,23804.6,22484.2,22819.9,0.0,0
2023-01-31T00:00:00+00:00,22819.9,23330.0,22715.3,23119.4,0.0,0
2023-02-01T00:00:00+00:00,23119.5,23852.4,22747.0,23730.0,0.0,0
2023-02-02T00:00:00+00:00,23730.1,24281.4,23365.0,23493.1,0.0,0
2023-02-03T00:00:00+00:00,23493.0,23719.9,23201.0,23424.7,0.0,0
2023-02-04T00:00:00+00:00,23424.7,23591.4,23250.0,23322.6,0.0,0
2023-02-05T00:00:00+00:00,23322.6,23436.0,22741.0,22929.2,0.0,0
2023-02-06T00:00:00+00:00,22929.3,23159.4,22600.0,22757.7,0.0,0
2023-02-07T00:00:00+00:00,22757.8,23368.6,22742.4,23234.1,0.0,0
2023-02-08T00:00:00+00:00,23234.1,23450.0,22662.9,22955.9,0.0,0
2023-02-09T00:00:00+00:00,22955.9,23007.8,21684.7,21793.4,0.0,0
2023-02-10T00:00:00+00:00,21793.3,21933.8,21405.0,21618.6,0.0,0
2023-02-11T00:00:00+00:00,21618.6,21891.9,21594.4,21851.3,0.0,0
2023-02-12T00:00:00+00:00,21851.2,22080.9,21618.0,21771.1,0.0,0
2023-02-13T00:00:00+00:00,21771.0,21888.0,21338.0,21766.2,0.0,0
2023-02-14T00:00:00+00:00,21766.1,22320.0,21485.2,22187.4,0.0,0
2023-02-15T00:00:00+00:00,22187.4,24420.0,22038.5,24332.6,0.0,0
2023-02-16T00:00:00+00:00,24332.7,25290.0,23518.0,23526.6,0.0,0
2023-02-17T00:00:00+00:00,23526.6,25043.2,23350.0,24581.5,0.0,0
2023-02-18T00:00:00+00:00,24581.3,24887.5,24430.6,24636.9,0.0,0
2023-02-19T00:00:00+00:00,24636.8,25200.0,24179.4,24265.9,0.0,0
2023-02-20T00:00:00+00:00,24265.9,25140.0,23827.0,24849.9,0.0,0
2023-02-21T00:00:00+00:00,24849.9,25347.6,24150.0,24443.4,0.0,0
2023-02-22T00:00:00+00:00,24443.3,24468.5,23572.0,24171.3,0.0,0
2023-02-23T00:00:00+00:00,24171.3,24588.0,23590.0,23928.8,0.0,0
2023-02-24T00:00:00+00:00,23928.7,24138.6,22800.0,23175.6,0.0,0
2023-02-25T00:00:00+00:00,23175.5,23210.5,22700.0,23146.2,0.0,0
2023-02-26T00:00:00+00:00,23173.0,23664.0,23170.0,23550.0,10.70395,2514
2023-02-27T00:00:00+00:00,23547.0,23881.0,23153.0,23477.0,42.54159,10109
2023-02-28T00:00:00+00:00,23466.0,23590.0,23021.0,23119.0,41.95336,9845
2023-03-01T00:00:00+00:00,23128.0,24007.0,23016.0,23625.0,44.11258,10443
2023-03-02T00:00:00+00:00,23620.0,23783.0,23195.0,23456.0,39.15833,9242
2023-03-03T00:00:00+00:00,23462.0,23467.0,21937.0,22342.0,37.94228,8388
2023-03-04T00:00:00+00:00,22328.0,22399.0,22151.0,22337.0,15.85553,3601
2023-03-05T00:00:00+00:00,22329.0,22631.0,22184.0,22416.0,23.94134,5321
2023-03-06T00:00:00+00:00,22418.0,22589.0,22263.0,22394.0,29.2664,6478
2023-03-07T00:00:00+00:00,22397.0,22548.0,21921.0,22187.0,61.70521,13519
2023-03-08T00:00:00+00:00,22188.0,22275.0,21553.0,21697.0,69.15417,15118
2023-03-09T00:00:00+00:00,21694.0,21821.0,20026.0,20352.0,114.40674,23728
2023-03-10T00:00:00+00:00,20349.0,20349.0,19558.0,20141.0,163.09266,32342
2023-03-11T00:00:00+00:00,20141.0,20670.0,19763.0,20449.0,111.43879,22228
2023-03-12T00:00:00+00:00,20449.0,22127.0,20263.0,21984.0,108.34313,21935
2023-03-13T00:00:00+00:00,21981.0,24510.0,21812.0,24118.0,299.50542,47612
2023-03-14T00:00:00+00:00,24124.0,26477.0,23970.0,24688.0,301.0041,47660
2023-03-15T00:00:00+00:00,24684.0,25199.0,23903.0,24285.0,286.08527,46503
2023-03-16T00:00:00+00:00,24288.0,25162.0,24131.0,24994.0,185.29337,30087
2023-03-17T00:00:00+00:00,24990.0,27758.0,24877.0,27384.0,292.51614,50866
2023-03-18T00:00:00+00:00,27384.0,27712.0,26573.0,26902.0,185.55681,33330
2023-03-19T00:00:00+00:00,26906.0,28597.7,26816.0,27950.0,206.19458,37518
2023-03-20T00:00:00+00:00,27959.0,28464.0,27121.0,27709.0,233.31213,43124
2023-03-21T00:00:00+00:00,27711.0,28445.0,27293.0,28093.0,166.36969,30814
2023-03-22T00:00:00+00:00,28077.0,28792.0,26597.0,27234.0,119.76765,20216
2023-03-23T00:00:00+00:00,27234.0,28773.0,27104.0,28278.0,104.12913,18903
2023-03-24T00:00:00+00:00,28285.0,28368.0,26976.0,27436.0,107.60628,19923
2023-03-25T00:00:00+00:00,27441.0,27779.0,27146.0,27456.0,58.07685,10851
2023-03-26T00:00:00+00:00,27447.0,28180.0,27403.0,27959.0,62.00087,11250
2023-03-27T00:00:00+00:00,27955.0,28014.0,26524.0,27107.0,73.80828,12762
2023-03-28T00:00:00+00:00,27111.0,27499.0,26642.0,27251.0,90.57893,16314
2023-03-29T00:00:00+00:00,27248.0,28625.0,27226.0,28332.0,88.21458,16558
2023-03-30T00:00:00+00:00,28334.0,29167.0,27699.0,28014.0,106.5462,19879
2023-03-31T00:00:00+00:00,28014.0,28651.0,27502.0,28463.0,95.56441,17600
2023-04-01T00:00:00+00:00,28458.0,28832.0,28210.0,28438.0,38.99678,7314
2023-04-02T00:00:00+00:00,28444.0,28513.0,27835.0,28160.0,53.81316,10028
2023-04-03T00:00:00+00:00,28161.0,28510.0,27177.0,27790.0,113.00247,20794
2023-04-04T00:00:00+00:00,27787.0,28439.0,27652.0,28153.0,84.9127,15836
2023-04-05T00:00:00+00:00,28156.0,28784.0,27788.0,28159.0,80.44351,15078
2023-04-06T00:00:00+00:00,28154.0,28168.0,27688.0,28021.0,68.75536,12752
2023-04-07T00:00:00+00:00,28024.0,28093.0,27756.0,27887.0,32.51611,5993
2023-04-08T00:00:00+00:00,27891.0,28143.0,27851.0,27925.0,21.19212,3526
2023-04-09T00:00:00+00:00,27923.0,28524.0,27770.0,28311.0,44.71236,8107
2023-04-10T00:00:00+00:00,28307.0,29820.0,28161.0,29626.0,85.56967,16374
2023-04-11T00:00:00+00:00,29624.0,30573.7,29575.0,30186.0,110.3042,20085
2023-04-12T00:00:00+00:00,30186.0,30451.0,29328.0,29867.0,178.75338,18473
2023-04-13T00:00:00+00:00,29875.0,30701.0,29839.0,30359.0,124.27211,14651
2023-04-14T00:00:00+00:00,30363.0,31032.0,29948.0,30454.0,180.51218,21044
2023-04-15T00:00:00+00:00,30452.0,30594.0,30189.0,30281.0,38.59936,7555
2023-04-16T00:00:00+00:00,30280.0,30547.0,30105.0,30288.0,42.92235,8533
2023-04-17T00:00:00+00:00,30286.0,30304.0,29148.0,29420.0,78.46345,14456
2023-04-18T00:00:00+00:00,29420.0,30477.0,29080.0,30369.0,80.91365,15088
2023-04-19T00:00:00+00:00,30365.0,30400.0,25293.0,28804.0,131.13842,23973
2023-04-20T00:00:00+00:00,28795.0,29068.0,27986.0,28229.0,122.54609,22617
2023-04-21T00:00:00+00:00,28223.0,28363.0,27150.0,27254.0,123.41128,21758
2023-04-22T00:00:00+00:00,27252.0,27869.0,27131.0,27800.0,66.80917,11881
2023-04-23T00:00:00+00:00,27804.0,27804.0,27310.0,27574.0,82.5861,14591
2023-04-24T00:00:00+00:00,27571.0,27991.0,26949.0,27494.0,137.14596,24105
2023-04-25T00:00:00+00:00,27498.0,28374.0,27181.0,28281.0,117.08792,20375
2023-04-26T00:00:00+00:00,28287.0,30028.0,27226.0,28396.0,217.89242,34748
2023-04-27T00:00:00+00:00,28397.0,29890.0,28368.0,29465.0,223.98832,39678
2023-04-28T00:00:00+00:00,29459.0,29589.0,28894.0,29296.0,114.7906,21320
2023-04-29T00:00:00+00:00,29295.0,29430.0,29011.0,29214.0,40.50079,7693
2023-04-30T00:00:00+00:00,29213.0,29948.0,29074.0,29216.0,67.98343,12853
2023-05-01T00:00:00+00:00,29223.0,29325.0,27651.0,28054.0,123.28312,21351
2023-05-02T00:00:00+00:00,28053.0,28865.0,27869.0,28660.0,110.64869,20163
