date,year,tier,P_12,G_UP,G_DOWN,ATR20,mr_atr,mr_atr_bucket,E_UP_E0,E_DN_E0,E_UP_E1,E_DN_E1,E_UP_E2,E_DN_E2,E_UP_E3,E_DN_E3,RL_UP_E0,RL_DN_E0,RL_UP_E1,RL_DN_E1,RL_UP_E2,RL_DN_E2,RL_UP_E3,RL_DN_E3,G_UP_ATR,G_DN_ATR,VU_touch_H17,VD_touch_H17,VU_touch_H19,VD_touch_H19,VU_touch_H03,VD_touch_H03
2023-08-31,2023,T2,1.08742,65.1999999999986,17.000000000000348,78.33499999999995,0.00010493393757579498,<0.75,16.199999999999548,19.899999999999363,18.000000000000238,18.100000000000893,16.300000000000203,19.899999999999363,16.700000000000603,16.199999999999548,4.024691358024717,0.8542713567839645,3.622222222222096,0.9392265193369894,3.999999999999864,0.8542713567839645,3.904191616766242,1.0493827160494336,0.8323227165379286,0.21701665922002117,False,True,False,True,False,True
2023-09-01,2023,T1,1.08632,18.299999999999983,34.89999999999993,81.1399999999999,6.556568893270887e-05,<0.75,16.14999999999922,20.149999999999892,15.300000000000313,19.50000000000007,16.249999999999876,20.149999999999892,15.300000000000313,19.50000000000007,1.1331269349845738,1.7320099255583183,1.1960784313725235,1.7897435897435796,1.1261538461538538,1.7320099255583183,1.1960784313725235,1.7897435897435796,0.22553611042642352,0.43012077890066513,False,True,False,True,False,True
2023-09-05,2023,T1,1.07447,53.600000000000314,28.200000000000447,77.93499999999976,0.00010495926092256498,<0.75,16.199999999999548,20.400000000000418,15.400000000000968,20.400000000000418,16.300000000000203,20.400000000000418,15.400000000000968,20.400000000000418,3.3086419753087535,1.3823529411764641,3.480519480519282,1.3823529411764641,3.288343558282187,1.3823529411764641,3.480519480519282,1.3823529411764641,0.6877526143581251,0.36183999486752466,False,True,False,True,False,True
2023-09-06,2023,T2,1.07369,11.799999999999589,23.999999999999577,77.34999999999981,4.628312863606885e-05,<0.75,16.14999999999922,20.449999999999633,17.35000000000042,18.55000000000051,16.249999999999876,20.449999999999633,16.500000000000405,17.15000000000022,0.7306501547987714,1.1735941320293402,0.6801152737751759,1.2938005390834997,0.7261538461538264,1.1735941320293402,0.7151515151514727,1.3994169096209488,0.1525533290239123,0.31027795733677616,False,True,False,True,False,True
2023-09-07,2023,T1,1.06942,37.39999999999854,8.300000000001084,77.13499999999985,5.924677513450408e-05,<0.75,16.099999999998893,20.499999999998852,15.300000000000313,20.449999999999633,16.199999999999548,20.499999999998852,15.300000000000313,20.449999999999633,2.3229813664596963,0.4048780487805634,2.444444444444299,0.405867970660207,2.3086419753086163,0.4048780487805634,2.444444444444299,0.405867970660207,0.4848641991313751,0.10760355221366566,False,False,False,False,False,False
2023-09-08,2023,T2,1.07023,25.900000000000922,8.300000000001084,74.31999999999982,4.6017222820239625e-05,<0.75,15.94999999999902,20.449999999999633,16.700000000000603,19.000000000000128,16.14999999999922,20.449999999999633,16.300000000000203,18.100000000000893,1.6238244514108158,0.405867970660207,1.5508982035928136,0.43684210526321204,1.6037151702787722,0.405867970660207,1.5889570552147607,0.4585635359116395,0.34849300322929205,0.1116792249731042,True,False,True,False,True,False
2023-09-12,2023,T3,1.07073,61.70000000000009,1.7000000000000348,74.26999999999994,8.536421166015912e-05,<0.75,16.099999999998893,20.400000000000418,15.699999999999603,23.699999999998724,16.199999999999548,20.400000000000418,18.149999999999,22.849999999999817,3.832298136646232,0.08333333333333333,3.929936305732589,0.0717299578059125,3.8086419753087535,0.08333333333333333,3.3994490358128644,0.07439824945295617,0.8307526592163745,0.02288945738521659,False,True,False,True,False,True
2023-09-13,2023,T3,1.07476,17.20000000000166,35.30000000000033,72.09499999999991,7.28205839517332e-05,<0.75,16.14999999999922,20.149999999999892,16.099999999998893,23.099999999998122,16.249999999999876,20.149999999999892,18.399999999998418,22.800000000000598,1.0650154798763152,1.7518610421836487,1.0683229813666362,1.5281385281386668,1.0584615384616487,1.7518610421836487,0.9347826086958227,1.5482456140350616,0.2385741036133113,0.4896317359040207,False,False,False,False,False,False
2023-09-15,2023,T1,1.06502,19.000000000000128,17.100000000001003,70.62500000000006,5.111504424778917e-05,<0.75,16.099999999998893,20.400000000000418,15.400000000000968,20.400000000000418,16.199999999999548,20.400000000000418,15.400000000000968,20.400000000000418,1.1801242236025735,0.838235294117679,1.2337662337661646,0.838235294117679,1.17283950617288,0.838235294117679,1.2337662337661646,0.838235294117679,0.269026548672568,0.24212389380532376,True,False,True,False,True,False
2023-09-19,2023,T1,1.06994,18.400000000000638,24.399999999999977,71.07000000000008,6.022231602645359e-05,<0.75,16.14999999999922,20.149999999999892,15.600000000000058,19.50000000000007,16.249999999999876,20.149999999999892,15.600000000000058,19.50000000000007,1.1393188854490108,1.210918114143926,1.179487179487216,1.2512820512820455,1.1323076923077402,1.210918114143926,1.179487179487216,1.2512820512820455,0.2588996763754132,0.3433234838891227,False,False,False,False,False,False
