date,checkpoint,model,actual_remaining,p50_prediction,absolute_error,cell_n
2023-01-04,03AM,B0,56.89999999999973,130.70000000000135,73.80000000000163,1
2023-01-04,06AM,B0,0.0,31.400000000001427,31.400000000001427,1
2023-01-04,09AM,B0,0.0,0.0,0.0,1
2023-01-04,12PM,B0,0.0,0.0,0.0,1
2023-01-05,03AM,B0,84.19999999999872,93.80000000000054,9.600000000001813,2
2023-01-05,06AM,B0,75.29999999999815,15.700000000000713,59.599999999997436,2
2023-01-05,09AM,B0,75.29999999999815,0.0,75.29999999999815,2
2023-01-05,12PM,B0,20.699999999997942,0.0,20.699999999997942,2
2023-01-06,03AM,B0,140.69999999999803,84.19999999999872,56.499999999999304,3
2023-01-06,06AM,B0,136.89999999999756,31.400000000001427,105.49999999999613,3
2023-01-06,09AM,B0,122.29999999999961,0.0,122.29999999999961,3
2023-01-06,12PM,B0,102.89999999999908,0.0,102.89999999999908,3
2023-01-09,03AM,B0,77.49999999999923,107.45000000000005,29.950000000000813,4
2023-01-09,06AM,B0,60.7000000000002,53.34999999999979,7.3500000000004135,4
2023-01-09,09AM,B0,60.7000000000002,37.649999999999075,23.050000000001127,4
2023-01-09,12PM,B0,21.899999999999153,10.349999999998971,11.550000000000182,4
2023-01-10,03AM,B0,23.599999999999174,84.19999999999872,60.599999999999554,5
2023-01-10,06AM,B0,20.29999999999976,60.7000000000002,40.400000000000446,5
2023-01-10,09AM,B0,15.799999999999145,60.7000000000002,44.90000000000106,5
2023-01-10,12PM,B0,0.0,20.699999999997942,20.699999999997942,5
2023-01-11,03AM,B0,19.700000000000273,80.84999999999897,61.1499999999987,6
2023-01-11,06AM,B0,18.899999999999473,46.050000000000814,27.15000000000134,6
2023-01-11,09AM,B0,18.799999999998818,38.24999999999967,19.450000000000855,6
2023-01-11,12PM,B0,0.0,10.349999999998971,10.349999999998971,6
2023-01-12,03AM,B0,118.49999999999915,77.49999999999923,40.999999999999915,7
2023-01-12,06AM,B0,115.89999999999989,31.400000000001427,84.49999999999847,7
2023-01-12,09AM,B0,113.29999999999839,18.799999999998818,94.49999999999957,7
2023-01-12,12PM,B0,28.299999999998875,0.0,28.299999999998875,7
2023-01-13,03AM,B0,51.00000000000104,80.84999999999897,29.849999999997934,8
2023-01-13,06AM,B0,51.00000000000104,46.050000000000814,4.950000000000223,8
2023-01-13,09AM,B0,27.80000000000004,39.74999999999951,11.94999999999947,8
2023-01-13,12PM,B0,0.0,10.349999999998971,10.349999999998971,8
2023-01-16,03AM,B0,19.19999999999922,77.49999999999923,58.30000000000001,9
2023-01-16,06AM,B0,1.0999999999983316,51.00000000000104,49.900000000002706,9
2023-01-16,09AM,B0,0.0,27.80000000000004,27.80000000000004,9
2023-01-16,12PM,B0,0.0,0.0,0.0,9
2023-01-17,03AM,B0,67.39999999999968,67.19999999999948,0.2000000000002018,10
2023-01-17,06AM,B0,62.400000000000226,41.20000000000123,21.199999999998994,10
2023-01-17,09AM,B0,62.400000000000226,23.29999999999943,39.1000000000008,10
2023-01-17,12PM,B0,31.699999999998944,0.0,31.699999999998944,10
2023-01-18,03AM,B0,88.30000000000115,67.39999999999968,20.90000000000147,11
2023-01-18,06AM,B0,36.00000000000047,51.00000000000104,15.000000000000568,11
2023-01-18,09AM,B0,16.000000000000455,27.80000000000004,11.799999999999585,11
2023-01-18,12PM,B0,0.0,0.0,0.0,11
2023-01-19,03AM,B0,32.700000000001054,72.44999999999945,39.749999999998394,12
2023-01-19,06AM,B0,13.499999999999623,43.50000000000075,30.00000000000113,12
2023-01-19,09AM,B0,0.0,23.29999999999943,23.29999999999943,12
2023-01-19,12PM,B0,0.0,0.0,0.0,12
2023-01-20,03AM,B0,37.70000000000273,67.39999999999968,29.699999999996948,13
2023-01-20,06AM,B0,18.70000000000038,36.00000000000047,17.30000000000009,13
2023-01-20,09AM,B0,18.70000000000038,18.799999999998818,0.09999999999843823,13
2023-01-20,12PM,B0,0.0,0.0,0.0,13
2023-01-23,03AM,B0,37.60000000000207,62.14999999999971,24.549999999997638,14
2023-01-23,06AM,B0,13.90000000000002,33.70000000000095,19.800000000000928,14
2023-01-23,09AM,B0,13.90000000000002,18.7499999999996,4.849999999999579,14
2023-01-23,12PM,B0,0.0,0.0,0.0,14
2023-01-24,03AM,B0,47.20000000000057,56.89999999999973,9.699999999999157,15
2023-01-24,06AM,B0,31.299999999998548,31.400000000001427,0.10000000000287912,15
2023-01-24,09AM,B0,16.599999999999945,18.70000000000038,2.100000000000435,15
2023-01-24,12PM,B0,5.100000000000101,0.0,5.100000000000101,15
2023-01-25,03AM,B0,42.29999999999956,53.95000000000039,11.65000000000083,16
2023-01-25,06AM,B0,22.899999999999032,31.349999999999987,8.450000000000955,16
2023-01-25,09AM,B0,12.499999999999737,17.650000000000162,5.150000000000425,16
2023-01-25,12PM,B0,12.499999999999737,0.0,12.499999999999737,16
2023-01-26,03AM,B0,61.099999999998374,51.00000000000104,10.099999999997337,17
2023-01-26,06AM,B0,55.19999999999969,31.299999999998548,23.900000000001143,17
2023-01-26,09AM,B0,41.89999999999916,16.599999999999945,25.299999999999216,17
2023-01-26,12PM,B0,22.599999999999284,0.0,22.599999999999284,17
2023-01-27,03AM,B0,27.69999999999939,53.95000000000039,26.250000000000995,18
2023-01-27,06AM,B0,27.69999999999939,31.349999999999987,3.6500000000005954,18
2023-01-27,09AM,B0,27.69999999999939,17.650000000000162,10.04999999999923,18
2023-01-27,12PM,B0,7.200000000000543,0.0,7.200000000000543,18
2023-01-30,03AM,B0,55.200000000001914,51.00000000000104,4.200000000000877,19
2023-01-30,06AM,B0,38.000000000000256,31.299999999998548,6.700000000001708,19
2023-01-30,09AM,B0,13.799999999999372,18.70000000000038,4.9000000000010075,19
2023-01-30,12PM,B0,13.799999999999372,0.0,13.799999999999372,19
2023-01-31,03AM,B0,45.70000000000184,53.10000000000147,7.399999999999629,20
2023-01-31,06AM,B0,15.100000000001216,31.349999999999987,16.24999999999877,20
2023-01-31,09AM,B0,14.70000000000082,17.650000000000162,2.949999999999342,20
2023-01-31,12PM,B0,10.400000000001512,2.5500000000000504,7.850000000001462,20
2023-02-01,03AM,B0,110.69999999999912,51.00000000000104,59.699999999998084,21
2023-02-01,06AM,B0,97.09999999999886,31.299999999998548,65.80000000000031,21
2023-02-01,09AM,B0,88.79999999999998,16.599999999999945,72.20000000000005,21
2023-02-01,12PM,B0,74.89999999999996,5.100000000000101,69.79999999999987,21
2023-02-02,03AM,B0,99.5999999999997,53.10000000000147,46.499999999998224,22
2023-02-02,06AM,B0,99.5999999999997,31.349999999999987,68.24999999999972,22
2023-02-02,09AM,B0,94.79999999999933,17.650000000000162,77.14999999999917,22
2023-02-02,12PM,B0,19.099999999998573,6.150000000000322,12.949999999998251,22
2023-02-03,03AM,B0,113.90000000000009,55.200000000001914,58.69999999999818,23
2023-02-03,06AM,B0,108.8,31.400000000001427,77.39999999999857,23
2023-02-03,09AM,B0,83.10000000000039,18.70000000000038,64.4,23
2023-02-03,12PM,B0,24.599999999999056,7.200000000000543,17.399999999998514,23
2023-02-06,03AM,B0,70.9000000000004,56.05000000000082,14.849999999999582,24
2023-02-06,06AM,B0,65.3999999999999,33.70000000000095,31.69999999999896,24
2023-02-06,09AM,B0,47.399999999999665,18.7499999999996,28.650000000000066,24
2023-02-06,12PM,B0,29.60000000000074,8.800000000001027,20.799999999999713,24
2023-02-07,03AM,B0,75.49999999999724,56.89999999999973,18.599999999997515,25
2023-02-07,06AM,B0,50.49999999999999,36.00000000000047,14.499999999999524,25
2023-02-07,09AM,B0,50.49999999999999,18.799999999998818,31.700000000001175,25
2023-02-07,12PM,B0,33.39999999999899,10.400000000001512,22.999999999997478,25
2023-02-08,03AM,B0,31.799999999999603,58.99999999999905,27.199999999999445,26
2023-02-08,06AM,B0,7.099999999999881,37.00000000000036,29.90000000000048,26
2023-02-08,09AM,B0,6.099999999999994,23.249999999999105,17.14999999999911,26
2023-02-08,12PM,B0,3.8999999999989043,11.450000000000625,7.55000000000172,26
2023-02-09,03AM,B0,52.49999999999976,56.89999999999973,4.39999999999997,27
2023-02-09,06AM,B0,31.300000000000765,36.00000000000047,4.699999999999704,27
2023-02-09,09AM,B0,12.099999999999326,18.799999999998818,6.699999999999491,27
2023-02-09,12PM,B0,0.0,10.400000000001512,10.400000000001512,27
2023-02-10,03AM,B0,62.100000000002694,56.05000000000082,6.050000000001873,28
2023-02-10,06AM,B0,51.10000000000169,33.70000000000095,17.400000000000745,28
2023-02-10,09AM,B0,25.50000000000051,18.7499999999996,6.750000000000913,28
2023-02-10,12PM,B0,15.000000000000554,8.800000000001027,6.199999999999527,28
2023-02-13,03AM,B0,48.39999999999955,56.89999999999973,8.500000000000178,29
2023-02-13,06AM,B0,40.10000000000068,36.00000000000047,4.100000000000215,29
2023-02-13,09AM,B0,40.10000000000068,18.799999999998818,21.300000000001866,29
2023-02-13,12PM,B0,22.800000000000594,10.400000000001512,12.399999999999082,29
2023-02-14,03AM,B0,74.69999999999865,56.05000000000082,18.64999999999783,30
2023-02-14,06AM,B0,64.5999999999991,37.00000000000036,27.599999999998737,30
2023-02-14,09AM,B0,47.8999999999985,22.149999999999665,25.749999999998835,30
2023-02-14,12PM,B0,1.7000000000000313,11.450000000000625,9.750000000000593,30
2023-02-15,03AM,B0,53.29999999999834,56.89999999999973,3.600000000001387,31
2023-02-15,06AM,B0,39.59999999999963,38.000000000000256,1.5999999999993761,31
2023-02-15,09AM,B0,39.59999999999963,25.50000000000051,14.09999999999912,31
2023-02-15,12PM,B0,5.399999999999849,10.400000000001512,5.000000000001663,31
2023-02-16,03AM,B0,34.20000000000201,56.05000000000082,21.849999999998815,32
2023-02-16,06AM,B0,26.600000000001067,38.79999999999994,12.199999999998873,32
2023-02-16,09AM,B0,26.600000000001067,26.59999999999995,1.1155520951433573e-12,32
2023-02-16,12PM,B0,5.00000000000167,8.800000000001027,3.7999999999993577,32
2023-02-17,03AM,B0,41.199999999999015,55.200000000001914,14.000000000002899,33
2023-02-17,06AM,B0,37.799999999998946,38.000000000000256,0.20000000000131024,33
2023-02-17,09AM,B0,32.09999999999935,26.600000000001067,5.4999999999982805,33
2023-02-17,12PM,B0,20.999999999999908,7.200000000000543,13.799999999999365,33
2023-02-20,03AM,B0,14.299999999998203,54.25000000000013,39.95000000000192,34
2023-02-20,06AM,B0,2.7999999999983594,37.8999999999996,35.100000000001245,34
2023-02-20,09AM,B0,2.7999999999983594,27.15000000000023,24.35000000000187,34
2023-02-20,12PM,B0,0.0,8.800000000001027,8.800000000001027,34
2023-02-21,03AM,B0,34.30000000000044,53.29999999999834,18.999999999997904,35
2023-02-21,06AM,B0,31.600000000000513,37.799999999998946,6.1999999999984325,35
2023-02-21,09AM,B0,14.799999999999258,26.600000000001067,11.800000000001809,35
2023-02-21,12PM,B0,14.799999999999258,7.200000000000543,7.599999999998715,35
2023-02-22,03AM,B0,43.10000000000035,52.899999999999054,9.799999999998704,36
2023-02-22,06AM,B0,43.10000000000035,36.89999999999971,6.200000000000642,36
2023-02-22,09AM,B0,25.50000000000052,26.05000000000079,0.5500000000002707,36
2023-02-22,12PM,B0,25.50000000000052,8.800000000001027,16.69999999999949,36
2023-02-23,03AM,B0,23.799999999998267,52.49999999999976,28.70000000000149,37
2023-02-23,06AM,B0,20.799999999998597,37.799999999998946,17.000000000000348,37
2023-02-23,09AM,B0,8.799999999999919,25.50000000000052,16.7000000000006,37
2023-02-23,12PM,B0,8.799999999999919,10.400000000001512,1.600000000001593,37
2023-02-24,03AM,B0,54.299999999998235,51.7500000000004,2.549999999997837,38
2023-02-24,06AM,B0,43.699999999999854,36.89999999999971,6.800000000000146,38
2023-02-24,09AM,B0,37.30000000000011,25.500000000000515,11.799999999999596,38
2023-02-24,12PM,B0,0.0,9.600000000000716,9.600000000000716,38
2023-02-27,03AM,B0,65.8000000000003,52.49999999999976,13.300000000000537,39
2023-02-27,06AM,B0,58.59999999999975,37.799999999998946,20.800000000000807,39
2023-02-27,09AM,B0,50.499999999999986,25.50000000000052,24.999999999999467,39
2023-02-27,12PM,B0,25.80000000000026,8.799999999999919,17.00000000000034,39
2023-02-28,03AM,B0,30.79999999999972,52.899999999999054,22.099999999999334,40
2023-02-28,06AM,B0,25.299999999999216,37.8999999999996,12.600000000000385,40
2023-02-28,09AM,B0,19.599999999999618,26.050000000000793,6.450000000001175,40
2023-02-28,12PM,B0,4.399999999999963,9.600000000000716,5.2000000000007525,40
2023-03-01,03AM,B0,95.89999999999986,52.49999999999976,43.400000000000105,41
2023-03-01,06AM,B0,42.40000000000022,37.799999999998946,4.600000000001273,41
2023-03-01,09AM,B0,17.399999999998528,25.50000000000052,8.100000000001991,41
2023-03-01,12PM,B0,0.0,8.799999999999919,8.799999999999919,41
2023-03-02,03AM,B0,60.80000000000085,52.899999999999054,7.900000000001796,42
2023-03-02,06AM,B0,49.7000000000014,37.8999999999996,11.800000000001802,42
2023-03-02,09AM,B0,36.50000000000153,25.500000000000515,11.000000000001013,42
2023-03-02,12PM,B0,5.500000000000497,8.000000000000231,2.4999999999997335,42
2023-03-03,03AM,B0,24.599999999999067,53.29999999999834,28.699999999999275,43
2023-03-03,06AM,B0,10.399999999999302,38.000000000000256,27.600000000000954,43
2023-03-03,09AM,B0,10.399999999999302,25.50000000000052,15.100000000001216,43
2023-03-03,12PM,B0,9.799999999999812,7.200000000000543,2.5999999999992696,43
2023-03-06,03AM,B0,44.10000000000025,52.899999999999054,8.799999999998803,44
2023-03-06,06AM,B0,36.899999999999714,37.8999999999996,0.9999999999998863,44
2023-03-06,09AM,B0,36.899999999999714,25.500000000000515,11.3999999999992,44
2023-03-06,12PM,B0,20.700000000000166,8.000000000000231,12.699999999999935,44
2023-03-07,03AM,B2,125.50000000000061,51.34999999999889,74.15000000000171,20
2023-03-07,06AM,B2,123.90000000000123,43.400000000000105,80.50000000000112,20
2023-03-07,09AM,B2,108.20000000000051,31.400000000000315,76.8000000000002,20
2023-03-07,12PM,B2,94.40000000000114,14.899999999999906,79.50000000000124,20
2023-03-08,03AM,B0,17.899999999999583,52.899999999999054,34.999999999999474,46
2023-03-08,06AM,B0,17.899999999999583,37.8999999999996,20.000000000000018,46
2023-03-08,09AM,B0,17.899999999999583,26.050000000000793,8.15000000000121,46
2023-03-08,12PM,B0,12.099999999999334,9.299999999999866,2.799999999999468,46
