date,AFTERNOON,ASIA,LONDON,NEXT_ASIA,OVERLAP,REST_NY,RV_19_TO_17,RV_19_TO_NEXT_03,RV_24H_19_TO_19,share_17,share_next03,share_24h,range_share_17,range_share_next03
2023-02-03,1.7028586807842915e-05,2.2987350080981763e-06,6.381109524574157e-06,,4.180049354414855e-05,5.209428109371483e-07,6.75089248846638e-05,6.802986769560095e-05,6.802986769560095e-05,0.25224200854828527,0.25031045016928705,0.25031045016928705,0.2797908106088908,0.26759556984637395
2023-02-06,4.566573029267143e-06,4.52767671860951e-06,7.272604671026183e-06,2.2870831608094514e-06,5.645250925899443e-06,4.937869143017278e-07,2.201210534480228e-05,2.4792975419913463e-05,2.250589225910401e-05,0.2074573493873201,0.1841881803988447,0.2029056647340826,0.275393419170239,0.2212643678160857
2023-02-07,2.8581017902671336e-05,2.2870831608094514e-06,8.642292009928214e-06,2.08803926564752e-06,4.966389123849115e-06,1.321225923244879e-06,4.4476782197258115e-05,4.7886047386150514e-05,4.579800812050299e-05,0.6426053435231042,0.5968548139334939,0.6240668333755786,0.47628361858190355,0.4036469125569775
2023-02-08,6.385818894166013e-06,2.08803926564752e-06,7.95502613103603e-06,2.1649217978742625e-06,7.3216725440673316e-06,7.109351983627317e-07,2.3750556834916895e-05,2.662641383115389e-05,2.4461492033279627e-05,0.26887028117075124,0.23983022778284802,0.26105598487116677,0.23952641165755123,0.1696774193548346
2023-02-09,6.54285093739209e-06,2.1649217978742625e-06,8.607684293854601e-06,2.6757905679047172e-06,3.7003818346469537e-06,9.092910126159606e-07,2.1015838863767906e-05,2.4600920444288583e-05,2.1925129876383866e-05,0.311329515790693,0.2659595990405756,0.2984178873412087,0.3258101851851831,0.27343370568236985
2023-02-10,4.107372403204076e-06,2.6757905679047172e-06,9.24566076066436e-06,,6.996381207463615e-06,1.6816239277685755e-07,2.3025204939236765e-05,2.3193367332013622e-05,2.3193367332013622e-05,0.17838592160388506,0.17709254307091074,0.17709254307091074,0.2591404746632449,0.24709480122324295
2023-02-13,4.790863844643181e-06,3.410551734443937e-06,5.258114026749588e-06,1.8530003217726356e-06,4.781960034567804e-06,5.07020792126231e-07,1.824148964040451e-05,2.0601510754303375e-05,1.874851043253074e-05,0.26263555987398746,0.23254915145688695,0.2555330388450755,0.24321959755030556,0.18707940780618748
2023-02-14,1.6553981712030958e-05,1.8530003217726356e-06,5.109990433593975e-06,2.0204387476792177e-06,3.549352212796209e-05,5.331308524392853e-07,5.9010494595359655e-05,6.156406419547817e-05,5.954362544779894e-05,0.28052606278837555,0.26889033283229596,0.27801433969692696,0.2925078510542862,0.24734446130500914
2023-02-15,5.978156364020299e-06,2.0204387476792177e-06,5.771865130162622e-06,2.157001014148792e-06,1.2422867047976978e-05,2.5526627602571833e-07,2.6193327289839116e-05,2.8605594580013623e-05,2.6448593565864833e-05,0.22823203397833836,0.2089855656486568,0.22602927256350772,0.18255033557045972,0.13970210580379308
2023-02-16,4.970396639539987e-06,2.157001014148792e-06,4.899012045257289e-06,3.3030965774429033e-06,8.322124370206966e-06,6.363068753208571e-07,2.0348534069153033e-05,2.4287937521916795e-05,2.0984840944473892e-05,0.24426313083038073,0.2046446568406573,0.23685653146915472,0.27033792240300836,0.19251336898396162
2023-02-17,8.662892782207027e-06,3.3030965774429033e-06,8.364842426966066e-06,,4.0281562089215305e-06,4.190865501910245e-07,2.4358987995537528e-05,2.4778074545728554e-05,2.4778074545728554e-05,0.35563434670578414,0.34961928806128345,0.34961928806128345,0.32374928119608626,0.3132999443516933
2023-02-20,1.002975105477503e-06,1.9694081975416138e-06,2.5532731743539307e-06,2.4529229122586457e-06,2.1852107158006777e-06,8.943280659306191e-08,7.710867193173725e-06,1.0253222912025432e-05,7.800299999766787e-06,0.13007293218140453,0.09782047206846245,0.12858160654173428,0.1345911949685431,0.09648331830477201
2023-02-21,6.981476414218858e-06,2.4529229122586457e-06,9.640354150420127e-06,1.9848141968714507e-06,8.886745391085238e-06,6.962012919330152e-07,2.7961498867982872e-05,3.0642514356787335e-05,2.8657700159915885e-05,0.24968176588748436,0.22783627782399837,0.24361607439748403,0.3737684729064044,0.31320949432404716
2023-02-22,7.909713537919085e-06,1.9848141968714507e-06,4.424384450559086e-06,1.5505745500095277e-06,3.9247333067417326e-06,2.95439463706548e-07,1.8243645492091352e-05,2.0089659505807428e-05,1.85390849557979e-05,0.4335599231714932,0.3937206370089339,0.4266506980672424,0.37620578778135116,0.30724789915966
2023-02-23,2.988267683621393e-06,1.5505745500095277e-06,3.5227951875569152e-06,3.0050374526707785e-06,7.274525909223967e-06,4.702379657993624e-07,1.53361633304118e-05,1.8811438748881942e-05,1.5806401296211163e-05,0.19485106015372317,0.15885375507490096,0.18905427159676688,0.23635003739715107,0.18843172331543714
2023-02-24,6.79227342635487e-06,3.0050374526707785e-06,2.48074588479882e-06,,1.1301726295680201e-05,1.4987922227851851e-07,2.357978305950467e-05,2.3729662281783186e-05,2.3729662281783186e-05,0.28805495831807504,0.28623557072572287,0.28623557072572287,0.16292601828761433,0.1487101669195751
2023-02-27,6.717969256887939e-06,2.38482298255671e-06,3.81449226879407e-06,2.951125228735185e-06,4.114220225816338e-06,1.99537624280932e-07,1.7031504734055058e-05,2.0182167587071174e-05,1.723104235833599e-05,0.39444367140709163,0.3328665876895955,0.38987596438923133,0.2869379014989328,0.2248322147651039
2023-02-28,7.784756360541832e-06,2.951125228735185e-06,7.612338107554482e-06,1.702793484576335e-06,5.072768574103155e-06,3.814090470884001e-07,2.3420988270934654e-05,2.5505190802599388e-05,2.3802397318023053e-05,0.332383769228162,0.3052224318097805,0.32705765963528616,0.36004579278763776,0.2928305400372434
2023-03-01,7.797175884124714e-06,1.702793484576335e-06,1.2058570665753976e-05,2.777027762294296e-06,7.230278093830792e-06,3.4554878234249824e-07,2.8788818128285817e-05,3.191139467292261e-05,2.9134366910628314e-05,0.2708404301065687,0.24433829871875692,0.2676281213881561,0.1928374655647305,0.1509271237602356
2023-03-02,4.482294372480235e-06,2.777027762294296e-06,4.296754838443598e-06,2.0795780269260155e-06,7.217311077394946e-06,7.884792933702921e-07,1.8773388050613074e-05,2.164144537090938e-05,1.9561867343983366e-05,0.2387578821891906,0.20711622055084059,0.22913427913919743,0.24676165803109562,0.19300911854103936
2023-03-03,4.720928090046518e-06,2.0795780269260155e-06,4.430664725646154e-06,,2.9286327096604093e-06,3.5848576918480404e-07,1.4159803552279096e-05,1.45182893214639e-05,1.45182893214639e-05,0.3334035018647317,0.32517109870975486,0.32517109870975486,0.37779552715655235,0.3543071161048739
2023-03-06,3.5543678867654006e-06,3.128890018403516e-06,3.600221459607122e-06,1.8100394589508684e-06,5.866215274944064e-06,4.465272088321984e-07,1.61496946397201e-05,1.840626130750317e-05,1.65962218485523e-05,0.22008886025767005,0.19310645586219566,0.21416729176077207,0.22267481330617242,0.17884405670664696
2023-03-07,1.5996468880965688e-05,1.8100394589508684e-06,4.4858579741204124e-06,2.6789680658547907e-06,3.3587552227096445e-06,3.828701786217669e-07,2.565112153674661e-05,2.871295978122317e-05,2.6033991715368378e-05,0.6236167435427681,0.5571166819042659,0.6144454932557522,0.5190839694656437,0.42803189257238283
2023-03-08,1.5033162375359545e-05,2.6789680658547907e-06,3.6019178794865365e-06,2.024404483490476e-06,3.1568743463869942e-06,3.733592457391011e-07,2.447092266708787e-05,2.6868686396317447e-05,2.484428191282697e-05,0.6143275666339453,0.5595049253103773,0.6050954673637802,0.365053322395407,0.29805760214333765
2023-03-09,4.233930308277737e-06,2.024404483490476e-06,4.237349125034315e-06,3.90183654877359e-06,6.323969845742435e-06,1.0681699244217152e-06,1.6819653762544964e-05,2.178966023574027e-05,1.788782368696668e-05,0.2517251762759892,0.19430914766321483,0.23669342801956605,0.2706692913385871,0.2019089574155648
2023-03-10,7.979145193778313e-06,3.90183654877359e-06,9.274057859699235e-06,,2.3211613417773636e-05,6.688617128148821e-07,4.436665302002477e-05,4.503551473283965e-05,4.503551473283965e-05,0.1798455517971335,0.1771745086319612,0.1771745086319612,0.2995348837209261,0.28445229681978534
2023-03-14,1.1489516590172813e-05,3.252726031864419e-06,6.007773644361737e-06,3.3396617753111096e-06,9.627629743663039e-06,1.449107845595183e-06,3.0377646010062004e-05,3.51664156309683e-05,3.182675385565719e-05,0.3782227426827982,0.32671844383409093,0.3610018364512081,0.2617951668584585,0.201149425287356
2023-03-15,2.1040273970743744e-05,3.3396617753111096e-06,3.8137531318451586e-06,4.8582490843216736e-06,2.9093759172619528e-05,7.84552776254596e-06,5.728744805051954e-05,6.999122489738717e-05,6.51329758130655e-05,0.3672754623698573,0.3006130268700183,0.32303566216796625,0.16729776247848188,0.13406896551723807
2023-03-16,3.917813080269745e-05,4.8582490843216736e-06,5.462362520472158e-06,3.949242094561346e-06,1.56167499871398e-05,1.4394408247612315e-06,6.511549239463108e-05,7.050417531395365e-05,6.65549332193923e-05,0.6016714204548929,0.5556852573374277,0.5886585547843658,0.3985317252228629,0.29174664107485904
2023-03-17,6.948846655866563e-06,3.949242094561346e-06,4.885471124896962e-06,1.7646427582434896e-07,6.875694726084902e-06,1.4920766532276954e-06,2.2659254601409773e-05,2.4327795530461818e-05,2.415133125463747e-05,0.30666704523608784,0.2856340455166039,0.2877210611126153,0.32846715328467296,0.2797704447632718
2023-03-21,6.821667909216887e-06,1.671012249451052e-06,2.3755756707839504e-06,1.6854025907788795e-06,4.14918559710414e-06,7.003473561731516e-07,1.501744142655603e-05,1.740319137350806e-05,1.5717788782729182e-05,0.4542496764564581,0.39197798626757296,0.43400938920318005,0.2064323111443586,0.16922133660331626
