session_ar_tier,n,new_high_touch,new_low_touch,any_touch,new_high_close,new_low_close,any_close
T1,232,0.4224137931034483,0.43103448275862066,0.8189655172413793,0.3793103448275862,0.40948275862068967,0.7672413793103449
T2,139,0.37410071942446044,0.48201438848920863,0.7985611510791367,0.34532374100719426,0.43884892086330934,0.7338129496402878
T3,61,0.36065573770491804,0.39344262295081966,0.7049180327868853,0.2786885245901639,0.3442622950819672,0.6229508196721312
,10,0.3,0.4,0.7,0.3,0.4,0.7
