date,checkpoint,model,quantile,prediction,actual,pinball_loss
2023-01-05,09AM,B0,0.9,0.0,75.29999999999815,67.76999999999833
2023-01-05,12PM,B0,0.1,0.0,20.699999999997942,2.0699999999997942
2023-01-05,12PM,B0,0.25,0.0,20.699999999997942,5.174999999999486
2023-01-05,12PM,B0,0.5,0.0,20.699999999997942,10.349999999998971
2023-01-05,12PM,B0,0.75,0.0,20.699999999997942,15.524999999998457
2023-01-05,12PM,B0,0.9,0.0,20.699999999997942,18.629999999998148
2023-01-06,03AM,B0,0.1,62.35999999999953,140.69999999999803,7.83399999999985
2023-01-06,03AM,B0,0.25,70.54999999999923,140.69999999999803,17.5374999999997
2023-01-06,03AM,B0,0.5,84.19999999999872,140.69999999999803,28.249999999999652
2023-01-06,03AM,B0,0.75,107.45000000000005,140.69999999999803,24.937499999998487
2023-01-06,03AM,B0,0.9,121.40000000000083,140.69999999999803,17.36999999999748
2023-01-06,06AM,B0,0.1,6.280000000000285,136.89999999999756,13.061999999999728
2023-01-06,06AM,B0,0.25,15.700000000000713,136.89999999999756,30.299999999999212
2023-01-06,06AM,B0,0.5,31.400000000001427,136.89999999999756,52.74999999999807
2023-01-06,06AM,B0,0.75,53.34999999999979,136.89999999999756,62.662499999998325
2023-01-06,06AM,B0,0.9,66.5199999999988,136.89999999999756,63.34199999999888
2023-01-06,09AM,B0,0.1,0.0,122.29999999999961,12.229999999999961
2023-01-06,09AM,B0,0.25,0.0,122.29999999999961,30.574999999999903
2023-01-06,09AM,B0,0.5,0.0,122.29999999999961,61.14999999999981
2023-01-06,09AM,B0,0.75,37.649999999999075,122.29999999999961,63.48750000000041
2023-01-06,09AM,B0,0.9,60.239999999998524,122.29999999999961,55.85400000000098
2023-01-06,12PM,B0,0.1,0.0,102.89999999999908,10.289999999999909
2023-01-06,12PM,B0,0.25,0.0,102.89999999999908,25.72499999999977
2023-01-06,12PM,B0,0.5,0.0,102.89999999999908,51.44999999999954
2023-01-06,12PM,B0,0.75,10.349999999998971,102.89999999999908,69.41250000000008
2023-01-06,12PM,B0,0.9,16.559999999998354,102.89999999999908,77.70600000000066
2023-01-09,03AM,B0,0.1,65.08999999999943,77.49999999999923,1.24099999999998
2023-01-09,03AM,B0,0.25,77.37499999999898,77.49999999999923,0.03125000000006395
2023-01-09,03AM,B0,0.5,107.45000000000005,77.49999999999923,14.975000000000406
2023-01-09,03AM,B0,0.75,133.20000000000053,77.49999999999923,13.925000000000324
2023-01-09,03AM,B0,0.9,137.69999999999902,77.49999999999923,6.019999999999977
2023-01-09,06AM,B0,0.1,9.42000000000043,60.7000000000002,5.127999999999978
2023-01-09,06AM,B0,0.25,23.55000000000107,60.7000000000002,9.287499999999783
2023-01-09,06AM,B0,0.5,53.34999999999979,60.7000000000002,3.6750000000002068
2023-01-09,06AM,B0,0.75,90.699999999998,60.7000000000002,7.499999999999449
2023-01-09,06AM,B0,0.9,118.41999999999774,60.7000000000002,5.771999999999752
2023-01-09,09AM,B0,0.1,0.0,60.7000000000002,6.070000000000021
2023-01-09,09AM,B0,0.25,0.0,60.7000000000002,15.17500000000005
2023-01-09,09AM,B0,0.5,37.649999999999075,60.7000000000002,11.525000000000563
2023-01-09,09AM,B0,0.75,87.04999999999852,60.7000000000002,6.587499999999579
2023-01-09,09AM,B0,0.9,108.19999999999918,60.7000000000002,4.749999999999897
2023-01-09,12PM,B0,0.1,0.0,21.899999999999153,2.1899999999999156
2023-01-09,12PM,B0,0.25,0.0,21.899999999999153,5.474999999999788
2023-01-09,12PM,B0,0.5,10.349999999998971,21.899999999999153,5.775000000000091
2023-01-09,12PM,B0,0.75,41.249999999998224,21.899999999999153,4.837499999999768
2023-01-09,12PM,B0,0.9,78.23999999999876,21.899999999999153,5.6339999999999595
2023-01-10,03AM,B0,0.1,65.13999999999953,23.599999999999174,37.38600000000033
2023-01-10,03AM,B0,0.25,77.49999999999923,23.599999999999174,40.42500000000005
2023-01-10,03AM,B0,0.5,84.19999999999872,23.599999999999174,30.299999999999777
2023-01-10,03AM,B0,0.75,130.70000000000135,23.599999999999174,26.775000000000546
2023-01-10,03AM,B0,0.9,136.69999999999936,23.599999999999174,11.310000000000016
2023-01-10,06AM,B0,0.1,12.56000000000057,20.29999999999976,0.7739999999999189
2023-01-10,06AM,B0,0.25,31.400000000001427,20.29999999999976,8.32500000000125
2023-01-10,06AM,B0,0.5,60.7000000000002,20.29999999999976,20.200000000000223
2023-01-10,06AM,B0,0.75,75.29999999999815,20.29999999999976,13.749999999999599
2023-01-10,06AM,B0,0.9,112.2599999999978,20.29999999999976,9.195999999999803
2023-01-10,09AM,B0,0.1,0.0,15.799999999999145,1.5799999999999146
2023-01-10,09AM,B0,0.25,0.0,15.799999999999145,3.949999999999786
2023-01-10,09AM,B0,0.5,60.7000000000002,15.799999999999145,22.45000000000053
2023-01-10,09AM,B0,0.75,75.29999999999815,15.799999999999145,14.874999999999751
2023-01-10,09AM,B0,0.9,103.49999999999903,15.799999999999145,8.769999999999987
2023-01-10,12PM,B0,0.1,0.0,0.0,0.0
2023-01-10,12PM,B0,0.25,0.0,0.0,0.0
2023-01-10,12PM,B0,0.5,20.699999999997942,0.0,10.349999999998971
2023-01-10,12PM,B0,0.75,21.899999999999153,0.0,5.474999999999788
2023-01-10,12PM,B0,0.9,70.49999999999912,0.0,7.04999999999991
2023-01-11,03AM,B0,0.1,40.24999999999945,19.700000000000273,18.494999999999262
2023-01-11,03AM,B0,0.25,62.049999999999606,19.700000000000273,31.7624999999995
2023-01-11,03AM,B0,0.5,80.84999999999897,19.700000000000273,30.57499999999935
2023-01-11,03AM,B0,0.75,119.0750000000007,19.700000000000273,24.843750000000107
2023-01-11,03AM,B0,0.9,135.6999999999997,19.700000000000273,11.599999999999941
2023-01-11,06AM,B0,0.1,10.14999999999988,18.899999999999473,0.8749999999999594
2023-01-11,06AM,B0,0.25,23.075000000000177,18.899999999999473,3.131250000000528
2023-01-11,06AM,B0,0.5,46.050000000000814,18.899999999999473,13.57500000000067
2023-01-11,06AM,B0,0.75,71.64999999999867,18.899999999999473,13.1874999999998
2023-01-11,06AM,B0,0.9,106.09999999999786,18.899999999999473,8.719999999999837
2023-01-11,09AM,B0,0.1,0.0,18.799999999998818,1.8799999999998818
2023-01-11,09AM,B0,0.25,3.949999999999786,18.799999999998818,3.712499999999758
2023-01-11,09AM,B0,0.5,38.24999999999967,18.799999999998818,9.725000000000428
2023-01-11,09AM,B0,0.75,71.64999999999867,18.799999999998818,13.212499999999963
2023-01-11,09AM,B0,0.9,98.79999999999887,18.799999999998818,8.000000000000004
2023-01-11,12PM,B0,0.1,0.0,0.0,0.0
2023-01-11,12PM,B0,0.25,0.0,0.0,0.0
2023-01-11,12PM,B0,0.5,10.349999999998971,0.0,5.174999999999486
2023-01-11,12PM,B0,0.75,21.59999999999885,0.0,5.399999999999713
2023-01-11,12PM,B0,0.9,62.39999999999912,0.0,6.2399999999999105
2023-01-12,03AM,B0,0.1,22.039999999999615,118.49999999999915,9.645999999999953
2023-01-12,03AM,B0,0.25,40.24999999999945,118.49999999999915,19.562499999999922
2023-01-12,03AM,B0,0.5,77.49999999999923,118.49999999999915,20.499999999999957
2023-01-12,03AM,B0,0.75,107.45000000000005,118.49999999999915,8.287499999999326
2023-01-12,03AM,B0,0.9,134.70000000000002,118.49999999999915,1.6200000000000867
2023-01-12,06AM,B0,0.1,11.339999999999685,115.89999999999989,10.45600000000002
2023-01-12,06AM,B0,0.25,19.599999999999618,115.89999999999989,24.075000000000067
2023-01-12,06AM,B0,0.5,31.400000000001427,115.89999999999989,42.24999999999923
2023-01-12,06AM,B0,0.75,67.99999999999918,115.89999999999989,35.92500000000054
2023-01-12,06AM,B0,0.9,99.93999999999794,115.89999999999989,14.36400000000176
2023-01-12,09AM,B0,0.1,0.0,113.29999999999839,11.32999999999984
2023-01-12,09AM,B0,0.25,7.899999999999572,113.29999999999839,26.349999999999703
2023-01-12,09AM,B0,0.5,18.799999999998818,113.29999999999839,47.24999999999979
2023-01-12,09AM,B0,0.75,67.99999999999918,113.29999999999839,33.97499999999941
2023-01-12,09AM,B0,0.9,94.09999999999874,113.29999999999839,17.279999999999685
2023-01-12,12PM,B0,0.1,0.0,28.299999999998875,2.8299999999998877
2023-01-12,12PM,B0,0.25,0.0,28.299999999998875,7.074999999999719
2023-01-12,12PM,B0,0.5,0.0,28.299999999998875,14.149999999999437
2023-01-12,12PM,B0,0.75,21.299999999998548,28.299999999998875,5.250000000000245
2023-01-12,12PM,B0,0.9,54.29999999999915,28.299999999998875,2.600000000000027
2023-01-13,03AM,B0,0.1,22.429999999999502,51.00000000000104,2.857000000000154
2023-01-13,03AM,B0,0.25,48.57499999999959,51.00000000000104,0.6062500000003617
2023-01-13,03AM,B0,0.5,80.84999999999897,51.00000000000104,14.924999999998967
2023-01-13,03AM,B0,0.75,121.5499999999997,51.00000000000104,17.637499999999665
2023-01-13,03AM,B0,0.9,133.70000000000036,51.00000000000104,8.26999999999993
2023-01-13,06AM,B0,0.1,13.229999999999631,51.00000000000104,3.7770000000001405
2023-01-13,06AM,B0,0.25,19.949999999999687,51.00000000000104,7.762500000000338
2023-01-13,06AM,B0,0.5,46.050000000000814,51.00000000000104,2.4750000000001116
2023-01-13,06AM,B0,0.75,85.44999999999858,51.00000000000104,8.612499999999386
2023-01-13,06AM,B0,0.9,122.19999999999919,51.00000000000104,7.119999999999814
2023-01-13,09AM,B0,0.1,0.0,27.80000000000004,2.7800000000000042
2023-01-13,09AM,B0,0.25,11.849999999999358,27.80000000000004,3.9875000000001704
2023-01-13,09AM,B0,0.5,39.74999999999951,27.80000000000004,5.974999999999735
2023-01-13,09AM,B0,0.75,84.7999999999982,27.80000000000004,14.249999999999542
2023-01-13,09AM,B0,0.9,115.99999999999875,27.80000000000004,8.819999999999869
2023-01-13,12PM,B0,0.1,0.0,0.0,0.0
2023-01-13,12PM,B0,0.25,0.0,0.0,0.0
2023-01-13,12PM,B0,0.5,10.349999999998971,0.0,5.174999999999486
2023-01-13,12PM,B0,0.75,23.499999999999083,0.0,5.874999999999771
2023-01-13,12PM,B0,0.9,50.67999999999893,0.0,5.067999999999891
2023-01-16,03AM,B0,0.1,22.819999999999393,19.19999999999922,3.2580000000001546
2023-01-16,03AM,B0,0.25,51.00000000000104,19.19999999999922,23.850000000001362
2023-01-16,03AM,B0,0.5,77.49999999999923,19.19999999999922,29.150000000000006
2023-01-16,03AM,B0,0.75,118.49999999999915,19.19999999999922,24.82499999999998
2023-01-16,03AM,B0,0.9,132.7000000000007,19.19999999999922,11.350000000000145
2023-01-16,06AM,B0,0.1,15.119999999999578,1.0999999999983316,12.618000000001123
2023-01-16,06AM,B0,0.25,20.29999999999976,1.0999999999983316,14.400000000001071
2023-01-16,06AM,B0,0.5,51.00000000000104,1.0999999999983316,24.950000000001353
2023-01-16,06AM,B0,0.75,75.29999999999815,1.0999999999983316,18.549999999999955
2023-01-16,06AM,B0,0.9,120.09999999999943,1.0999999999983316,11.900000000000107
2023-01-16,09AM,B0,0.1,0.0,0.0,0.0
2023-01-16,09AM,B0,0.25,15.799999999999145,0.0,11.849999999999358
2023-01-16,09AM,B0,0.5,27.80000000000004,0.0,13.90000000000002
2023-01-16,09AM,B0,0.75,75.29999999999815,0.0,18.824999999999537
2023-01-16,09AM,B0,0.9,115.09999999999864,0.0,11.509999999999861
2023-01-16,12PM,B0,0.1,0.0,0.0,0.0
2023-01-16,12PM,B0,0.25,0.0,0.0,0.0
2023-01-16,12PM,B0,0.5,0.0,0.0,0.0
2023-01-16,12PM,B0,0.75,21.899999999999153,0.0,5.474999999999788
2023-01-16,12PM,B0,0.9,43.21999999999893,0.0,4.321999999999893
2023-01-17,03AM,B0,0.1,19.65000000000017,67.39999999999968,4.7749999999999515
2023-01-17,03AM,B0,0.25,30.44999999999964,67.39999999999968,9.23750000000001
2023-01-17,03AM,B0,0.5,67.19999999999948,67.39999999999968,0.1000000000001009
2023-01-17,03AM,B0,0.75,109.92499999999905,67.39999999999968,10.631249999999842
2023-01-17,03AM,B0,0.9,131.700000000001,67.39999999999968,6.430000000000132
2023-01-17,06AM,B0,0.1,0.9899999999984985,62.400000000000226,6.141000000000173
2023-01-17,06AM,B0,0.25,19.249999999999545,62.400000000000226,10.78750000000017
2023-01-17,06AM,B0,0.5,41.20000000000123,62.400000000000226,10.599999999999497
2023-01-17,06AM,B0,0.75,71.64999999999867,62.400000000000226,2.312499999999611
2023-01-17,06AM,B0,0.9,117.99999999999964,62.400000000000226,5.559999999999941
2023-01-17,09AM,B0,0.1,0.0,62.400000000000226,6.240000000000023
2023-01-17,09AM,B0,0.25,3.949999999999786,62.400000000000226,14.61250000000011
2023-01-17,09AM,B0,0.5,23.29999999999943,62.400000000000226,19.5500000000004
2023-01-17,09AM,B0,0.75,71.64999999999867,62.400000000000226,2.312499999999611
2023-01-17,09AM,B0,0.9,114.19999999999851,62.400000000000226,5.179999999999827
2023-01-17,12PM,B0,0.1,0.0,31.699999999998944,3.1699999999998947
2023-01-17,12PM,B0,0.25,0.0,31.699999999998944,7.924999999999736
2023-01-17,12PM,B0,0.5,0.0,31.699999999998944,15.849999999999472
2023-01-17,12PM,B0,0.75,21.59999999999885,31.699999999998944,7.57500000000007
2023-01-17,12PM,B0,0.9,35.75999999999887,31.699999999998944,0.4059999999999923
2023-01-18,03AM,B0,0.1,19.700000000000273,88.30000000000115,6.860000000000088
2023-01-18,03AM,B0,0.25,37.300000000000104,88.30000000000115,12.750000000000261
2023-01-18,03AM,B0,0.5,67.39999999999968,88.30000000000115,10.450000000000735
2023-01-18,03AM,B0,0.75,101.34999999999894,88.30000000000115,3.2624999999994486
2023-01-18,03AM,B0,0.9,130.70000000000135,88.30000000000115,4.24000000000002
2023-01-18,06AM,B0,0.1,1.0999999999983316,36.00000000000047,3.490000000000214
2023-01-18,06AM,B0,0.25,19.599999999999618,36.00000000000047,4.100000000000213
2023-01-18,06AM,B0,0.5,51.00000000000104,36.00000000000047,7.500000000000284
2023-01-18,06AM,B0,0.75,68.84999999999918,36.00000000000047,8.212499999999679
2023-01-18,06AM,B0,0.9,115.89999999999989,36.00000000000047,7.989999999999941
2023-01-18,09AM,B0,0.1,0.0,16.000000000000455,1.6000000000000456
2023-01-18,09AM,B0,0.25,7.899999999999572,16.000000000000455,2.0250000000002206
2023-01-18,09AM,B0,0.5,27.80000000000004,16.000000000000455,5.8999999999997925
2023-01-18,09AM,B0,0.75,68.84999999999918,16.000000000000455,13.212499999999682
2023-01-18,09AM,B0,0.9,113.29999999999839,16.000000000000455,9.72999999999979
2023-01-18,12PM,B0,0.1,0.0,0.0,0.0
2023-01-18,12PM,B0,0.25,0.0,0.0,0.0
2023-01-18,12PM,B0,0.5,0.0,0.0,0.0
2023-01-18,12PM,B0,0.75,25.099999999999014,0.0,6.274999999999753
2023-01-18,12PM,B0,0.9,31.699999999998944,0.0,3.169999999999894
2023-01-19,03AM,B0,0.1,20.090000000000163,32.700000000001054,1.2610000000000892
2023-01-19,03AM,B0,0.25,44.150000000000574,32.700000000001054,8.58749999999964
2023-01-19,03AM,B0,0.5,72.44999999999945,32.700000000001054,19.874999999999197
2023-01-19,03AM,B0,0.75,95.85000000000065,32.700000000001054,15.787499999999898
2023-01-19,03AM,B0,0.9,129.48000000000113,32.700000000001054,9.678000000000004
2023-01-19,06AM,B0,0.1,2.8799999999984474,13.499999999999623,1.0620000000001177
2023-01-19,06AM,B0,0.25,19.949999999999687,13.499999999999623,4.837500000000047
2023-01-19,06AM,B0,0.5,43.50000000000075,13.499999999999623,15.000000000000565
2023-01-19,06AM,B0,0.75,65.6249999999997,13.499999999999623,13.03125000000002
2023-01-19,06AM,B0,0.9,111.83999999999973,13.499999999999623,9.83400000000001
2023-01-19,09AM,B0,0.1,0.0,0.0,0.0
2023-01-19,09AM,B0,0.25,11.849999999999358,0.0,8.88749999999952
2023-01-19,09AM,B0,0.5,23.29999999999943,0.0,11.649999999999714
2023-01-19,09AM,B0,0.75,65.6249999999997,0.0,16.406249999999925
2023-01-19,09AM,B0,0.9,109.49999999999838,0.0,10.949999999999836
2023-01-19,12PM,B0,0.1,0.0,0.0,0.0
2023-01-19,12PM,B0,0.25,0.0,0.0,0.0
2023-01-19,12PM,B0,0.5,0.0,0.0,0.0
2023-01-19,12PM,B0,0.75,23.499999999999083,0.0,5.874999999999771
2023-01-19,12PM,B0,0.9,31.359999999998937,0.0,3.135999999999893
2023-01-20,03AM,B0,0.1,20.480000000000054,37.70000000000273,1.7220000000002678
2023-01-20,03AM,B0,0.25,32.700000000001054,37.70000000000273,1.2500000000004192
2023-01-20,03AM,B0,0.5,67.39999999999968,37.70000000000273,14.849999999998474
2023-01-20,03AM,B0,0.75,88.30000000000115,37.70000000000273,12.649999999999604
2023-01-20,03AM,B0,0.9,128.26000000000093,37.70000000000273,9.055999999999818
2023-01-20,06AM,B0,0.1,3.5799999999985923,18.70000000000038,1.512000000000179
2023-01-20,06AM,B0,0.25,18.899999999999473,18.70000000000038,0.14999999999932
2023-01-20,06AM,B0,0.5,36.00000000000047,18.70000000000038,8.650000000000045
2023-01-20,06AM,B0,0.75,62.400000000000226,18.70000000000038,10.924999999999962
2023-01-20,06AM,B0,0.9,107.77999999999957,18.70000000000038,8.907999999999916
2023-01-20,09AM,B0,0.1,0.0,18.70000000000038,1.870000000000038
2023-01-20,09AM,B0,0.25,0.0,18.70000000000038,4.675000000000095
2023-01-20,09AM,B0,0.5,18.799999999998818,18.70000000000038,0.049999999999219114
2023-01-20,09AM,B0,0.75,62.400000000000226,18.70000000000038,10.924999999999962
2023-01-20,09AM,B0,0.9,105.69999999999837,18.70000000000038,8.699999999999797
2023-01-20,12PM,B0,0.1,0.0,0.0,0.0
2023-01-20,12PM,B0,0.25,0.0,0.0,0.0
2023-01-20,12PM,B0,0.5,0.0,0.0,0.0
2023-01-20,12PM,B0,0.75,21.899999999999153,0.0,5.474999999999788
2023-01-20,12PM,B0,0.9,31.019999999998934,0.0,3.101999999999893
2023-01-23,03AM,B0,0.1,20.869999999999944,37.60000000000207,1.6730000000002125
2023-01-23,03AM,B0,0.25,33.950000000001474,37.60000000000207,0.9125000000001489
2023-01-23,03AM,B0,0.5,62.14999999999971,37.60000000000207,12.274999999998819
2023-01-23,03AM,B0,0.75,87.27500000000055,37.60000000000207,12.41874999999962
2023-01-23,03AM,B0,0.9,127.0400000000007,37.60000000000207,8.94399999999986
2023-01-23,06AM,B0,0.1,4.8199999999987195,13.90000000000002,0.90800000000013
2023-01-23,06AM,B0,0.25,18.750000000000153,13.90000000000002,3.6375000000000997
2023-01-23,06AM,B0,0.5,33.70000000000095,13.90000000000002,9.900000000000464
2023-01-23,06AM,B0,0.75,61.97500000000022,13.90000000000002,12.01875000000005
2023-01-23,06AM,B0,0.9,103.71999999999942,13.90000000000002,8.981999999999937
2023-01-23,09AM,B0,0.1,0.0,13.90000000000002,1.3900000000000021
2023-01-23,09AM,B0,0.25,3.949999999999786,13.90000000000002,2.4875000000000584
2023-01-23,09AM,B0,0.5,18.7499999999996,13.90000000000002,2.4249999999997893
2023-01-23,09AM,B0,0.75,61.97500000000022,13.90000000000002,12.01875000000005
2023-01-23,09AM,B0,0.9,101.89999999999836,13.90000000000002,8.799999999999832
2023-01-23,12PM,B0,0.1,0.0,0.0,0.0
2023-01-23,12PM,B0,0.25,0.0,0.0,0.0
2023-01-23,12PM,B0,0.5,0.0,0.0,0.0
2023-01-23,12PM,B0,0.75,21.59999999999885,0.0,5.399999999999713
2023-01-23,12PM,B0,0.9,30.679999999998927,0.0,3.067999999999892
2023-01-24,03AM,B0,0.1,21.259999999999835,47.20000000000057,2.594000000000074
2023-01-24,03AM,B0,0.25,35.15000000000156,47.20000000000057,3.0124999999997524
2023-01-24,03AM,B0,0.5,56.89999999999973,47.20000000000057,4.849999999999579
2023-01-24,03AM,B0,0.75,86.24999999999994,47.20000000000057,9.762499999999843
2023-01-24,03AM,B0,0.9,125.82000000000046,47.20000000000057,7.861999999999988
2023-01-24,06AM,B0,0.1,6.05999999999885,31.299999999998548,2.52399999999997
2023-01-24,06AM,B0,0.25,16.3000000000002,31.299999999998548,3.749999999999587
2023-01-24,06AM,B0,0.5,31.400000000001427,31.299999999998548,0.05000000000143956
2023-01-24,06AM,B0,0.75,61.55000000000021,31.299999999998548,7.562500000000416
2023-01-24,06AM,B0,0.9,99.65999999999917,31.299999999998548,6.836000000000061
2023-01-24,09AM,B0,0.1,0.0,16.599999999999945,1.6599999999999946
2023-01-24,09AM,B0,0.25,6.95000000000001,16.599999999999945,2.4124999999999837
2023-01-24,09AM,B0,0.5,18.70000000000038,16.599999999999945,1.0500000000002174
2023-01-24,09AM,B0,0.75,61.55000000000021,16.599999999999945,11.237500000000066
2023-01-24,09AM,B0,0.9,98.09999999999829,16.599999999999945,8.149999999999833
2023-01-24,12PM,B0,0.1,0.0,5.100000000000101,0.5100000000000101
2023-01-24,12PM,B0,0.25,0.0,5.100000000000101,1.2750000000000252
2023-01-24,12PM,B0,0.5,0.0,5.100000000000101,2.5500000000000504
2023-01-24,12PM,B0,0.75,21.299999999998548,5.100000000000101,4.049999999999612
2023-01-24,12PM,B0,0.9,30.339999999998916,5.100000000000101,2.523999999999881
2023-01-25,03AM,B0,0.1,21.64999999999972,42.29999999999956,2.0649999999999835
2023-01-25,03AM,B0,0.25,36.37500000000182,42.29999999999956,1.4812499999994344
2023-01-25,03AM,B0,0.5,53.95000000000039,42.29999999999956,5.825000000000415
2023-01-25,03AM,B0,0.75,85.22499999999933,42.29999999999956,10.731249999999942
2023-01-25,03AM,B0,0.9,124.60000000000025,42.29999999999956,8.230000000000068
2023-01-25,06AM,B0,0.1,7.2999999999989775,22.899999999999032,1.5600000000000056
2023-01-25,06AM,B0,0.25,17.50000000000029,22.899999999999032,1.3499999999996852
2023-01-25,06AM,B0,0.5,31.349999999999987,22.899999999999032,4.2250000000004775
2023-01-25,06AM,B0,0.75,61.125000000000206,22.899999999999032,9.556250000000293
2023-01-25,06AM,B0,0.9,95.59999999999903,22.899999999999032,7.269999999999997
2023-01-25,09AM,B0,0.1,0.0,12.499999999999737,1.2499999999999738
2023-01-25,09AM,B0,0.25,10.425000000000015,12.499999999999737,0.5187499999999305
2023-01-25,09AM,B0,0.5,17.650000000000162,12.499999999999737,2.5750000000002125
2023-01-25,09AM,B0,0.75,61.125000000000206,12.499999999999737,12.156250000000117
2023-01-25,09AM,B0,0.9,94.29999999999828,12.499999999999737,8.179999999999852
2023-01-25,12PM,B0,0.1,0.0,12.499999999999737,1.2499999999999738
2023-01-25,12PM,B0,0.25,0.0,12.499999999999737,3.1249999999999343
2023-01-25,12PM,B0,0.5,0.0,12.499999999999737,6.2499999999998685
2023-01-25,12PM,B0,0.75,20.999999999998245,12.499999999999737,2.124999999999627
2023-01-25,12PM,B0,0.9,29.99999999999891,12.499999999999737,1.7499999999999167
2023-01-26,03AM,B0,0.1,22.039999999999615,61.099999999998374,3.9059999999998762
2023-01-26,03AM,B0,0.25,37.60000000000207,61.099999999998374,5.874999999999076
2023-01-26,03AM,B0,0.5,51.00000000000104,61.099999999998374,5.049999999998668
2023-01-26,03AM,B0,0.75,84.19999999999872,61.099999999998374,5.775000000000087
2023-01-26,03AM,B0,0.9,123.38000000000004,61.099999999998374,6.228000000000165
2023-01-26,06AM,B0,0.1,8.539999999999107,55.19999999999969,4.666000000000058
2023-01-26,06AM,B0,0.25,18.70000000000038,55.19999999999969,9.124999999999828
2023-01-26,06AM,B0,0.5,31.299999999998548,55.19999999999969,11.950000000000571
2023-01-26,06AM,B0,0.75,60.7000000000002,55.19999999999969,1.375000000000128
2023-01-26,06AM,B0,0.9,91.53999999999886,55.19999999999969,3.6339999999999155
2023-01-26,09AM,B0,0.1,0.0,41.89999999999916,4.189999999999916
2023-01-26,09AM,B0,0.25,12.499999999999737,41.89999999999916,7.349999999999856
2023-01-26,09AM,B0,0.5,16.599999999999945,41.89999999999916,12.649999999999608
2023-01-26,09AM,B0,0.75,60.7000000000002,41.89999999999916,4.70000000000026
2023-01-26,09AM,B0,0.9,90.49999999999827,41.89999999999916,4.85999999999991
2023-01-26,12PM,B0,0.1,0.0,22.599999999999284,2.2599999999999283
2023-01-26,12PM,B0,0.25,0.0,22.599999999999284,5.649999999999821
2023-01-26,12PM,B0,0.5,0.0,22.599999999999284,11.299999999999642
2023-01-26,12PM,B0,0.75,20.699999999997942,22.599999999999284,1.4250000000010061
2023-01-26,12PM,B0,0.9,29.659999999998902,22.599999999999284,0.7059999999999617
2023-01-27,03AM,B0,0.1,22.429999999999502,27.69999999999939,0.5269999999999889
2023-01-27,03AM,B0,0.25,37.62500000000223,27.69999999999939,7.4437500000021295
2023-01-27,03AM,B0,0.5,53.95000000000039,27.69999999999939,13.125000000000497
2023-01-27,03AM,B0,0.75,82.52499999999885,27.69999999999939,13.706249999999866
2023-01-27,03AM,B0,0.9,122.15999999999981,27.69999999999939,9.44600000000004
2023-01-27,06AM,B0,0.1,9.779999999999237,27.69999999999939,1.7920000000000156
2023-01-27,06AM,B0,0.25,18.750000000000153,27.69999999999939,2.2374999999998098
