strategy_id,family_id,asset,source_state_id,signal_timestamp,decision_timestamp,entry_timestamp,entry_price,direction,execution_object,exit_timestamp,exit_price,exit_reason,invalidation_reason,holding_hours,gross_bps,entry_cost_bps,exit_cost_bps,funding_bps,net_bps,gross_R,net_R,MAE,MFE,state_at_entry,state_at_exit,control_id,effective_episode_id
ALPHA1_S001,FAM_A,BTC,,2026-04-18T23:00:00+00:00,2026-04-18T23:00:00+00:00,2026-04-19T00:00:00+00:00,75642.0,LONG,perp,2026-04-19T04:00:00+00:00,75466.0,STATE_EXIT,,5,-23.2675,2.5,2.5,0.638,-27.6295,-0.2327,-0.2763,-0.0026,0.0,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,BTC,,2026-04-19T06:00:00+00:00,2026-04-19T06:00:00+00:00,2026-04-19T07:00:00+00:00,75341.0,LONG,perp,2026-04-19T07:00:00+00:00,75341.0,STATE_EXIT,,1,0.0,2.5,2.5,0.0,-5.0,0.0,-0.05,-0.0017,0.0,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,BTC,,2026-04-19T17:00:00+00:00,2026-04-19T17:00:00+00:00,2026-04-19T18:00:00+00:00,74737.0,LONG,perp,2026-04-19T18:00:00+00:00,74737.0,STATE_EXIT,,1,0.0,2.5,2.5,0.0,-5.0,0.0,-0.05,0.0,0.0,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,BTC,,2026-04-19T21:00:00+00:00,2026-04-19T21:00:00+00:00,2026-04-19T22:00:00+00:00,74376.0,LONG,perp,2026-04-20T00:00:00+00:00,73741.0,STATE_EXIT,,3,-85.377,2.5,2.5,0.069,-90.308,-0.8538,-0.9031,-0.0085,0.0,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,BTC,,2026-04-20T14:00:00+00:00,2026-04-20T14:00:00+00:00,2026-04-20T15:00:00+00:00,74989.0,LONG,perp,2026-04-20T16:00:00+00:00,75668.0,STATE_EXIT,,2,90.5466,2.5,2.5,-0.0176,85.529,0.9055,0.8553,0.0,0.0091,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,BTC,,2026-04-20T18:00:00+00:00,2026-04-20T18:00:00+00:00,2026-04-20T19:00:00+00:00,76375.0,LONG,perp,2026-04-20T19:00:00+00:00,76375.0,STATE_EXIT,,1,0.0,2.5,2.5,0.0,-5.0,0.0,-0.05,-0.0015,0.0,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,BTC,,2026-04-20T21:00:00+00:00,2026-04-20T21:00:00+00:00,2026-04-20T22:00:00+00:00,75910.0,LONG,perp,2026-04-20T23:00:00+00:00,75925.0,STATE_EXIT,,2,1.976,2.5,2.5,0.0861,-2.9379,0.0198,-0.0294,-0.0014,0.0002,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,BTC,,2026-04-21T01:00:00+00:00,2026-04-21T01:00:00+00:00,2026-04-21T02:00:00+00:00,75880.0,LONG,perp,2026-04-21T02:00:00+00:00,75880.0,STATE_EXIT,,1,0.0,2.5,2.5,0.0,-5.0,0.0,-0.05,-0.0045,0.0,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,BTC,,2026-04-21T04:00:00+00:00,2026-04-21T04:00:00+00:00,2026-04-21T05:00:00+00:00,75769.0,LONG,perp,2026-04-21T05:00:00+00:00,75769.0,STATE_EXIT,,1,0.0,2.5,2.5,0.0,-5.0,0.0,-0.05,-0.0,0.0,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,BTC,,2026-04-21T16:00:00+00:00,2026-04-21T16:00:00+00:00,2026-04-21T17:00:00+00:00,75730.0,LONG,perp,2026-04-21T18:00:00+00:00,75501.0,STATE_EXIT,,2,-30.239,2.5,2.5,-0.006,-35.245,-0.3024,-0.3525,-0.0031,0.0,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,BTC,,2026-04-21T19:00:00+00:00,2026-04-21T19:00:00+00:00,2026-04-21T20:00:00+00:00,74972.0,LONG,perp,2026-04-21T20:00:00+00:00,74972.0,STATE_EXIT,,1,0.0,2.5,2.5,0.0,-5.0,0.0,-0.05,0.0,0.0095,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,BTC,,2026-04-21T22:00:00+00:00,2026-04-21T22:00:00+00:00,2026-04-21T23:00:00+00:00,75600.0,LONG,perp,2026-04-22T01:00:00+00:00,76323.0,STATE_EXIT,,3,95.6349,2.5,2.5,-0.0878,90.5471,0.9563,0.9055,0.0,0.0096,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,BTC,,2026-04-22T05:00:00+00:00,2026-04-22T05:00:00+00:00,2026-04-22T06:00:00+00:00,77944.0,LONG,perp,2026-04-22T08:00:00+00:00,77965.0,STATE_EXIT,,3,2.6942,2.5,2.5,0.1816,-2.1242,0.0269,-0.0212,0.0,0.0003,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,BTC,,2026-04-22T10:00:00+00:00,2026-04-22T10:00:00+00:00,2026-04-22T11:00:00+00:00,78111.0,LONG,perp,2026-04-22T11:00:00+00:00,78111.0,STATE_EXIT,,1,0.0,2.5,2.5,0.0,-5.0,0.0,-0.05,0.0,0.0019,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,BTC,,2026-04-22T12:00:00+00:00,2026-04-22T12:00:00+00:00,2026-04-22T13:00:00+00:00,78191.0,LONG,perp,2026-04-22T18:00:00+00:00,78852.0,STATE_EXIT,,6,84.5366,2.5,2.5,0.384,79.9206,0.8454,0.7992,0.0,0.0132,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,BTC,,2026-04-22T19:00:00+00:00,2026-04-22T19:00:00+00:00,2026-04-22T20:00:00+00:00,78797.0,LONG,perp,2026-04-22T21:00:00+00:00,78377.0,STATE_EXIT,,2,-53.3015,2.5,2.5,0.1443,-58.1572,-0.533,-0.5816,-0.0053,0.0,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,BTC,,2026-04-22T22:00:00+00:00,2026-04-22T22:00:00+00:00,2026-04-22T23:00:00+00:00,78561.0,LONG,perp,2026-04-22T23:00:00+00:00,78561.0,STATE_EXIT,,1,0.0,2.5,2.5,0.0,-5.0,0.0,-0.05,-0.0054,0.0,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,BTC,,2026-04-23T05:00:00+00:00,2026-04-23T05:00:00+00:00,2026-04-23T06:00:00+00:00,77982.0,LONG,perp,2026-04-23T06:00:00+00:00,77982.0,STATE_EXIT,,1,0.0,2.5,2.5,0.0,-5.0,0.0,-0.05,0.0,0.0024,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,BTC,,2026-04-23T11:00:00+00:00,2026-04-23T11:00:00+00:00,2026-04-23T12:00:00+00:00,77659.0,LONG,perp,2026-04-23T12:00:00+00:00,77659.0,STATE_EXIT,,1,0.0,2.5,2.5,0.0,-5.0,0.0,-0.05,0.0,0.0023,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,BTC,,2026-04-23T16:00:00+00:00,2026-04-23T16:00:00+00:00,2026-04-23T17:00:00+00:00,78045.0,LONG,perp,2026-04-23T17:00:00+00:00,78045.0,STATE_EXIT,,1,0.0,2.5,2.5,0.0,-5.0,0.0,-0.05,-0.004,0.0,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,BTC,,2026-04-25T03:00:00+00:00,2026-04-25T03:00:00+00:00,2026-04-25T04:00:00+00:00,77634.0,LONG,perp,2026-04-25T04:00:00+00:00,77634.0,STATE_EXIT,,1,0.0,2.5,2.5,0.0,-5.0,0.0,-0.05,-0.0006,0.0,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,BTC,,2026-04-25T18:00:00+00:00,2026-04-25T18:00:00+00:00,2026-04-25T19:00:00+00:00,77260.0,LONG,perp,2026-04-25T19:00:00+00:00,77260.0,STATE_EXIT,,1,0.0,2.5,2.5,0.0,-5.0,0.0,-0.05,0.0,0.0005,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,BTC,,2026-04-25T22:00:00+00:00,2026-04-25T22:00:00+00:00,2026-04-25T23:00:00+00:00,77514.0,LONG,perp,2026-04-25T23:00:00+00:00,77514.0,STATE_EXIT,,1,0.0,2.5,2.5,0.0,-5.0,0.0,-0.05,0.0,0.0009,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,BTC,,2026-04-26T01:00:00+00:00,2026-04-26T01:00:00+00:00,2026-04-26T02:00:00+00:00,77414.0,LONG,perp,2026-04-26T02:00:00+00:00,77414.0,STATE_EXIT,,1,0.0,2.5,2.5,0.0,-5.0,0.0,-0.05,0.0,0.0008,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,BTC,,2026-04-26T11:00:00+00:00,2026-04-26T11:00:00+00:00,2026-04-26T12:00:00+00:00,78050.0,LONG,perp,2026-04-26T12:00:00+00:00,78050.0,STATE_EXIT,,1,0.0,2.5,2.5,0.0,-5.0,0.0,-0.05,-0.0032,0.0,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,BTC,,2026-04-26T18:00:00+00:00,2026-04-26T18:00:00+00:00,2026-04-26T19:00:00+00:00,78238.0,LONG,perp,2026-04-26T19:00:00+00:00,78238.0,STATE_EXIT,,1,0.0,2.5,2.5,0.0,-5.0,0.0,-0.05,-0.0007,0.0,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,BTC,,2026-04-27T00:00:00+00:00,2026-04-27T00:00:00+00:00,2026-04-27T01:00:00+00:00,79208.0,LONG,perp,2026-04-27T01:00:00+00:00,79208.0,STATE_EXIT,,1,0.0,2.5,2.5,0.0,-5.0,0.0,-0.05,0.0,0.0005,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,BTC,,2026-04-27T14:00:00+00:00,2026-04-27T14:00:00+00:00,2026-04-27T15:00:00+00:00,77762.0,LONG,perp,2026-04-27T15:00:00+00:00,77762.0,STATE_EXIT,,1,0.0,2.5,2.5,0.0,-5.0,0.0,-0.05,-0.0128,0.0,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,BTC,,2026-04-27T19:00:00+00:00,2026-04-27T19:00:00+00:00,2026-04-27T20:00:00+00:00,76822.0,LONG,perp,2026-04-27T20:00:00+00:00,76822.0,STATE_EXIT,,1,0.0,2.5,2.5,0.0,-5.0,0.0,-0.05,0.0,0.0012,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,BTC,,2026-04-27T21:00:00+00:00,2026-04-27T21:00:00+00:00,2026-04-27T22:00:00+00:00,76740.0,LONG,perp,2026-04-27T22:00:00+00:00,76740.0,STATE_EXIT,,1,0.0,2.5,2.5,0.0,-5.0,0.0,-0.05,0.0,0.0038,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,BTC,,2026-04-27T23:00:00+00:00,2026-04-27T23:00:00+00:00,2026-04-28T00:00:00+00:00,77320.0,LONG,perp,2026-04-28T00:00:00+00:00,77320.0,STATE_EXIT,,1,0.0,2.5,2.5,0.0,-5.0,0.0,-0.05,0.0,0.0003,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,BTC,,2026-04-28T02:00:00+00:00,2026-04-28T02:00:00+00:00,2026-04-28T03:00:00+00:00,76845.0,LONG,perp,2026-04-28T03:00:00+00:00,76845.0,STATE_EXIT,,1,0.0,2.5,2.5,0.0,-5.0,0.0,-0.05,-0.0009,0.0,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,BTC,,2026-04-28T05:00:00+00:00,2026-04-28T05:00:00+00:00,2026-04-28T06:00:00+00:00,76828.0,LONG,perp,2026-04-28T11:00:00+00:00,76564.0,STATE_EXIT,,6,-34.3625,2.5,2.5,0.4261,-38.9364,-0.3436,-0.3894,-0.0083,0.0001,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,BTC,,2026-04-28T18:00:00+00:00,2026-04-28T18:00:00+00:00,2026-04-28T19:00:00+00:00,76198.0,LONG,perp,2026-04-28T19:00:00+00:00,76198.0,STATE_EXIT,,1,0.0,2.5,2.5,0.0,-5.0,0.0,-0.05,0.0,0.0013,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,BTC,,2026-04-28T23:00:00+00:00,2026-04-28T23:00:00+00:00,2026-04-29T00:00:00+00:00,76297.0,LONG,perp,2026-04-29T00:00:00+00:00,76297.0,STATE_EXIT,,1,0.0,2.5,2.5,0.0,-5.0,0.0,-0.05,0.0,0.0023,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,BTC,,2026-04-29T01:00:00+00:00,2026-04-29T01:00:00+00:00,2026-04-29T02:00:00+00:00,76526.0,LONG,perp,2026-04-29T05:00:00+00:00,77216.0,STATE_EXIT,,4,90.1654,2.5,2.5,0.144,85.3094,0.9017,0.8531,-0.0006,0.0094,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,BTC,,2026-04-29T06:00:00+00:00,2026-04-29T06:00:00+00:00,2026-04-29T07:00:00+00:00,76981.0,LONG,perp,2026-04-29T10:00:00+00:00,77591.0,STATE_EXIT,,4,79.2403,2.5,2.5,0.3404,74.5808,0.7924,0.7458,0.0,0.0079,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,BTC,,2026-04-29T12:00:00+00:00,2026-04-29T12:00:00+00:00,2026-04-29T13:00:00+00:00,77095.0,LONG,perp,2026-04-29T13:00:00+00:00,77095.0,STATE_EXIT,,1,0.0,2.5,2.5,0.0,-5.0,0.0,-0.05,-0.0045,0.0,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,BTC,,2026-04-29T15:00:00+00:00,2026-04-29T15:00:00+00:00,2026-04-29T16:00:00+00:00,75868.0,LONG,perp,2026-04-29T16:00:00+00:00,75868.0,STATE_EXIT,,1,0.0,2.5,2.5,0.0,-5.0,0.0,-0.05,-0.0014,0.0,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,BTC,,2026-04-29T17:00:00+00:00,2026-04-29T17:00:00+00:00,2026-04-29T18:00:00+00:00,76140.0,LONG,perp,2026-04-29T18:00:00+00:00,76140.0,STATE_EXIT,,1,0.0,2.5,2.5,0.0,-5.0,0.0,-0.05,-0.0087,0.0,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,BTC,,2026-04-29T21:00:00+00:00,2026-04-29T21:00:00+00:00,2026-04-29T22:00:00+00:00,75890.0,LONG,perp,2026-04-29T22:00:00+00:00,75890.0,STATE_EXIT,,1,0.0,2.5,2.5,0.0,-5.0,0.0,-0.05,-0.0001,0.0,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,BTC,,2026-04-29T23:00:00+00:00,2026-04-29T23:00:00+00:00,2026-04-30T00:00:00+00:00,75727.0,LONG,perp,2026-04-30T00:00:00+00:00,75727.0,STATE_EXIT,,1,0.0,2.5,2.5,0.0,-5.0,0.0,-0.05,0.0,0.0066,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,BTC,,2026-04-30T03:00:00+00:00,2026-04-30T03:00:00+00:00,2026-04-30T04:00:00+00:00,75880.0,LONG,perp,2026-04-30T04:00:00+00:00,75880.0,STATE_EXIT,,1,0.0,2.5,2.5,0.0,-5.0,0.0,-0.05,-0.0056,0.0,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,BTC,,2026-04-30T13:00:00+00:00,2026-04-30T13:00:00+00:00,2026-04-30T14:00:00+00:00,76368.0,LONG,perp,2026-04-30T14:00:00+00:00,76368.0,STATE_EXIT,,1,0.0,2.5,2.5,0.0,-5.0,0.0,-0.05,-0.0014,0.0,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,BTC,,2026-04-30T15:00:00+00:00,2026-04-30T15:00:00+00:00,2026-04-30T16:00:00+00:00,76423.0,LONG,perp,2026-04-30T18:00:00+00:00,76201.0,STATE_EXIT,,3,-29.0488,2.5,2.5,0.1076,-33.9413,-0.2905,-0.3394,-0.0029,0.0,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,BTC,,2026-04-30T22:00:00+00:00,2026-04-30T22:00:00+00:00,2026-04-30T23:00:00+00:00,76184.0,LONG,perp,2026-05-01T02:00:00+00:00,76642.0,STATE_EXIT,,4,60.1176,2.5,2.5,0.327,55.4446,0.6012,0.5544,0.0,0.006,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,BTC,,2026-05-01T03:00:00+00:00,2026-05-01T03:00:00+00:00,2026-05-01T04:00:00+00:00,77076.0,LONG,perp,2026-05-01T04:00:00+00:00,77076.0,STATE_EXIT,,1,0.0,2.5,2.5,0.0,-5.0,0.0,-0.05,-0.001,0.0,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,BTC,,2026-05-01T08:00:00+00:00,2026-05-01T08:00:00+00:00,2026-05-01T09:00:00+00:00,77330.0,LONG,perp,2026-05-01T09:00:00+00:00,77330.0,STATE_EXIT,,1,0.0,2.5,2.5,0.0,-5.0,0.0,-0.05,-0.0014,0.0,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,BTC,,2026-05-01T12:00:00+00:00,2026-05-01T12:00:00+00:00,2026-05-01T13:00:00+00:00,77839.0,LONG,perp,2026-05-01T14:00:00+00:00,78684.0,STATE_EXIT,,2,108.5574,2.5,2.5,-0.0262,103.5312,1.0856,1.0353,0.0,0.0109,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,BTC,,2026-05-01T16:00:00+00:00,2026-05-01T16:00:00+00:00,2026-05-01T17:00:00+00:00,78170.0,LONG,perp,2026-05-01T18:00:00+00:00,78507.0,STATE_EXIT,,2,43.1112,2.5,2.5,0.1242,38.2354,0.4311,0.3824,0.0,0.0043,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,BTC,,2026-05-01T19:00:00+00:00,2026-05-01T19:00:00+00:00,2026-05-01T20:00:00+00:00,78307.0,LONG,perp,2026-05-01T23:00:00+00:00,78103.0,STATE_EXIT,,4,-26.0513,2.5,2.5,0.3378,-30.7136,-0.2605,-0.3071,-0.0061,0.0,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,BTC,,2026-05-02T01:00:00+00:00,2026-05-02T01:00:00+00:00,2026-05-02T02:00:00+00:00,78300.0,LONG,perp,2026-05-02T02:00:00+00:00,78300.0,STATE_EXIT,,1,0.0,2.5,2.5,0.0,-5.0,0.0,-0.05,0.0,0.0003,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,BTC,,2026-05-02T17:00:00+00:00,2026-05-02T17:00:00+00:00,2026-05-02T18:00:00+00:00,78351.0,LONG,perp,2026-05-02T18:00:00+00:00,78351.0,STATE_EXIT,,1,0.0,2.5,2.5,0.0,-5.0,0.0,-0.05,0.0,0.001,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,BTC,,2026-05-03T02:00:00+00:00,2026-05-03T02:00:00+00:00,2026-05-03T03:00:00+00:00,78125.0,LONG,perp,2026-05-03T03:00:00+00:00,78125.0,STATE_EXIT,,1,0.0,2.5,2.5,0.0,-5.0,0.0,-0.05,0.0,0.0005,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,BTC,,2026-05-03T12:00:00+00:00,2026-05-03T12:00:00+00:00,2026-05-03T13:00:00+00:00,78700.0,LONG,perp,2026-05-03T13:00:00+00:00,78700.0,STATE_EXIT,,1,0.0,2.5,2.5,0.0,-5.0,0.0,-0.05,-0.0008,0.0,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,BTC,,2026-05-03T22:00:00+00:00,2026-05-03T22:00:00+00:00,2026-05-03T23:00:00+00:00,79132.0,LONG,perp,2026-05-03T23:00:00+00:00,79132.0,STATE_EXIT,,1,0.0,2.5,2.5,0.0,-5.0,0.0,-0.05,-0.0076,0.0,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,BTC,,2026-05-04T02:00:00+00:00,2026-05-04T02:00:00+00:00,2026-05-04T03:00:00+00:00,80128.0,LONG,perp,2026-05-04T03:00:00+00:00,80128.0,STATE_EXIT,,1,0.0,2.5,2.5,0.0,-5.0,0.0,-0.05,0.0,0.0019,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,BTC,,2026-05-04T05:00:00+00:00,2026-05-04T05:00:00+00:00,2026-05-04T06:00:00+00:00,79977.0,LONG,perp,2026-05-04T07:00:00+00:00,79826.0,STATE_EXIT,,2,-18.8804,2.5,2.5,0.0817,-23.7987,-0.1888,-0.238,-0.004,0.0,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,BTC,,2026-05-04T14:00:00+00:00,2026-05-04T14:00:00+00:00,2026-05-04T15:00:00+00:00,80155.0,LONG,perp,2026-05-04T15:00:00+00:00,80155.0,STATE_EXIT,,1,0.0,2.5,2.5,0.0,-5.0,0.0,-0.05,-0.0021,0.0,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,BTC,,2026-05-04T16:00:00+00:00,2026-05-04T16:00:00+00:00,2026-05-04T17:00:00+00:00,79974.0,LONG,perp,2026-05-04T21:00:00+00:00,79881.0,STATE_EXIT,,5,-11.6288,2.5,2.5,0.4741,-16.1547,-0.1163,-0.1615,-0.0012,0.0045,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,BTC,,2026-05-04T23:00:00+00:00,2026-05-04T23:00:00+00:00,2026-05-05T00:00:00+00:00,79803.0,LONG,perp,2026-05-05T00:00:00+00:00,79803.0,STATE_EXIT,,1,0.0,2.5,2.5,0.0,-5.0,0.0,-0.05,0.0,0.0042,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,BTC,,2026-05-05T01:00:00+00:00,2026-05-05T01:00:00+00:00,2026-05-05T02:00:00+00:00,80298.0,LONG,perp,2026-05-05T03:00:00+00:00,80500.0,STATE_EXIT,,2,25.1563,2.5,2.5,0.0373,20.1935,0.2516,0.2019,0.0,0.0069,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,BTC,,2026-05-05T14:00:00+00:00,2026-05-05T14:00:00+00:00,2026-05-05T15:00:00+00:00,81285.0,LONG,perp,2026-05-05T15:00:00+00:00,81285.0,STATE_EXIT,,1,0.0,2.5,2.5,0.0,-5.0,0.0,-0.05,0.0,0.0025,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,BTC,,2026-05-06T20:00:00+00:00,2026-05-06T20:00:00+00:00,2026-05-06T21:00:00+00:00,81376.0,LONG,perp,2026-05-06T21:00:00+00:00,81376.0,STATE_EXIT,,1,0.0,2.5,2.5,0.0,-5.0,0.0,-0.05,0.0,0.0016,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,BTC,,2026-05-07T06:00:00+00:00,2026-05-07T06:00:00+00:00,2026-05-07T07:00:00+00:00,81385.0,LONG,perp,2026-05-07T07:00:00+00:00,81385.0,STATE_EXIT,,1,0.0,2.5,2.5,0.0,-5.0,0.0,-0.05,0.0,0.0012,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,BTC,,2026-05-07T08:00:00+00:00,2026-05-07T08:00:00+00:00,2026-05-07T09:00:00+00:00,81186.0,LONG,perp,2026-05-07T09:00:00+00:00,81186.0,STATE_EXIT,,1,0.0,2.5,2.5,0.0,-5.0,0.0,-0.05,-0.0036,0.0,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,BTC,,2026-05-08T15:00:00+00:00,2026-05-08T15:00:00+00:00,2026-05-08T16:00:00+00:00,80094.0,LONG,perp,2026-05-08T16:00:00+00:00,80094.0,STATE_EXIT,,1,0.0,2.5,2.5,0.0,-5.0,0.0,-0.05,-0.004,0.0,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,BTC,,2026-05-09T09:00:00+00:00,2026-05-09T09:00:00+00:00,2026-05-09T10:00:00+00:00,80192.0,LONG,perp,2026-05-09T10:00:00+00:00,80192.0,STATE_EXIT,,1,0.0,2.5,2.5,0.0,-5.0,0.0,-0.05,0.0,0.0004,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,BTC,,2026-05-09T15:00:00+00:00,2026-05-09T15:00:00+00:00,2026-05-09T16:00:00+00:00,80480.0,LONG,perp,2026-05-09T19:00:00+00:00,80859.0,STATE_EXIT,,4,47.0924,2.5,2.5,0.1166,42.209,0.4709,0.4221,0.0,0.0052,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,BTC,,2026-05-09T20:00:00+00:00,2026-05-09T20:00:00+00:00,2026-05-09T21:00:00+00:00,80755.0,LONG,perp,2026-05-10T01:00:00+00:00,80630.0,STATE_EXIT,,5,-15.4789,2.5,2.5,0.2008,-20.2781,-0.1548,-0.2028,-0.0017,0.0,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,BTC,,2026-05-10T17:00:00+00:00,2026-05-10T17:00:00+00:00,2026-05-10T18:00:00+00:00,81421.0,LONG,perp,2026-05-10T20:00:00+00:00,81381.0,STATE_EXIT,,3,-4.9127,2.5,2.5,0.147,-9.7658,-0.0491,-0.0977,-0.0089,0.0,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,BTC,,2026-05-11T17:00:00+00:00,2026-05-11T17:00:00+00:00,2026-05-11T18:00:00+00:00,81894.0,LONG,perp,2026-05-11T20:00:00+00:00,81907.0,STATE_EXIT,,3,1.5874,2.5,2.5,0.2393,-3.1733,0.0159,-0.0317,-0.0015,0.0001,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,BTC,,2026-05-11T21:00:00+00:00,2026-05-11T21:00:00+00:00,2026-05-11T22:00:00+00:00,81772.0,LONG,perp,2026-05-11T22:00:00+00:00,81772.0,STATE_EXIT,,1,0.0,2.5,2.5,0.0,-5.0,0.0,-0.05,0.0,0.0003,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,BTC,,2026-05-12T04:00:00+00:00,2026-05-12T04:00:00+00:00,2026-05-12T05:00:00+00:00,81191.0,LONG,perp,2026-05-12T05:00:00+00:00,81191.0,STATE_EXIT,,1,0.0,2.5,2.5,0.0,-5.0,0.0,-0.05,0.0,0.0,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,BTC,,2026-05-12T17:00:00+00:00,2026-05-12T17:00:00+00:00,2026-05-12T18:00:00+00:00,80482.0,LONG,perp,2026-05-12T18:00:00+00:00,80482.0,STATE_EXIT,,1,0.0,2.5,2.5,0.0,-5.0,0.0,-0.05,0.0,0.0019,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,BTC,,2026-05-12T22:00:00+00:00,2026-05-12T22:00:00+00:00,2026-05-12T23:00:00+00:00,80608.0,LONG,perp,2026-05-12T23:00:00+00:00,80608.0,STATE_EXIT,,1,0.0,2.5,2.5,0.0,-5.0,0.0,-0.05,-0.0018,0.0,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,BTC,,2026-05-13T01:00:00+00:00,2026-05-13T01:00:00+00:00,2026-05-13T02:00:00+00:00,80957.0,LONG,perp,2026-05-13T02:00:00+00:00,80957.0,STATE_EXIT,,1,0.0,2.5,2.5,0.0,-5.0,0.0,-0.05,0.0,0.0007,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,BTC,,2026-05-14T03:00:00+00:00,2026-05-14T03:00:00+00:00,2026-05-14T04:00:00+00:00,79000.0,LONG,perp,2026-05-14T05:00:00+00:00,79405.0,STATE_EXIT,,2,51.2658,2.5,2.5,0.0194,46.2853,0.5127,0.4629,0.0,0.0098,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,BTC,,2026-05-14T11:00:00+00:00,2026-05-14T11:00:00+00:00,2026-05-14T12:00:00+00:00,79207.0,LONG,perp,2026-05-14T12:00:00+00:00,79207.0,STATE_EXIT,,1,0.0,2.5,2.5,0.0,-5.0,0.0,-0.05,0.0,0.0066,,,ALPHA1_C006,
ALPHA1_S001,FAM_A,BTC,,2026-05-14T16:00:00+00:00,2026-05-14T16:00:00+00:00,2026-05-14T17:00:00+00:00,81839.0,LONG,perp,2026-05-14T21:00:00+00:00,81360.0,STATE_EXIT,,5,-58.5296,2.5,2.5,0.5194,-63.0102,-0.5853,-0.6301,-0.0059,0.0,,,ALPHA1_C006,
