strategy_id,family_id,asset,source_state_id,signal_timestamp,decision_timestamp,entry_timestamp,entry_price,direction,execution_object,exit_timestamp,exit_price,exit_reason,invalidation_reason,holding_hours,gross_bps,entry_cost_bps,exit_cost_bps,funding_bps,net_bps,gross_R,net_R,MAE,MFE,state_at_entry,state_at_exit,control_id,effective_episode_id
ALPHA1_C001,FAM_A,BTC,,2026-01-31T22:00:00+00:00,2026-01-31T22:00:00+00:00,2026-01-31T23:00:00+00:00,78139.0,LONG,perp,2026-02-01T06:00:00+00:00,78586.0,TIME_EXIT,,8,57.2057,2.5,2.5,-0.875,51.3307,0.5721,0.5133,0.0,0.0104,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-01T06:00:00+00:00,2026-02-01T06:00:00+00:00,2026-02-01T07:00:00+00:00,78271.0,LONG,perp,2026-02-01T14:00:00+00:00,78276.0,TIME_EXIT,,8,0.6388,2.5,2.5,-0.804,-5.1652,0.0064,-0.0517,-0.0014,0.0094,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-01T14:00:00+00:00,2026-02-01T14:00:00+00:00,2026-02-01T15:00:00+00:00,78166.0,LONG,perp,2026-02-01T22:00:00+00:00,76490.0,TIME_EXIT,,8,-214.4155,2.5,2.5,-0.4067,-219.8221,-2.1442,-2.1982,-0.0215,0.0,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-01T22:00:00+00:00,2026-02-01T22:00:00+00:00,2026-02-01T23:00:00+00:00,77218.0,LONG,perp,2026-02-02T06:00:00+00:00,75453.0,TIME_EXIT,,8,-228.5736,2.5,2.5,0.1841,-233.3896,-2.2857,-2.3339,-0.0227,0.0054,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-02T06:00:00+00:00,2026-02-02T06:00:00+00:00,2026-02-02T07:00:00+00:00,76491.0,LONG,perp,2026-02-02T14:00:00+00:00,78181.0,TIME_EXIT,,8,220.941,2.5,2.5,0.4958,216.4368,2.2094,2.1644,0.0,0.0221,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-02T14:00:00+00:00,2026-02-02T14:00:00+00:00,2026-02-02T15:00:00+00:00,77796.0,LONG,perp,2026-02-02T22:00:00+00:00,78479.0,TIME_EXIT,,8,87.7937,2.5,2.5,1.4495,84.2432,0.8779,0.8424,0.0,0.0145,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-02T22:00:00+00:00,2026-02-02T22:00:00+00:00,2026-02-02T23:00:00+00:00,78763.0,LONG,perp,2026-02-03T06:00:00+00:00,78194.0,TIME_EXIT,,8,-72.242,2.5,2.5,0.7319,-76.5101,-0.7224,-0.7651,-0.0128,0.0034,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-03T06:00:00+00:00,2026-02-03T06:00:00+00:00,2026-02-03T07:00:00+00:00,78550.0,LONG,perp,2026-02-03T14:00:00+00:00,78277.0,TIME_EXIT,,8,-34.7549,2.5,2.5,0.0672,-39.6877,-0.3475,-0.3969,-0.0176,0.0025,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-03T14:00:00+00:00,2026-02-03T14:00:00+00:00,2026-02-03T15:00:00+00:00,77165.0,LONG,perp,2026-02-03T22:00:00+00:00,76204.0,TIME_EXIT,,8,-124.5383,2.5,2.5,-0.5414,-130.0797,-1.2454,-1.3008,-0.0524,0.0121,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-03T22:00:00+00:00,2026-02-03T22:00:00+00:00,2026-02-03T23:00:00+00:00,75684.0,LONG,perp,2026-02-04T06:00:00+00:00,76249.0,TIME_EXIT,,8,74.6525,2.5,2.5,-0.769,68.8835,0.7465,0.6888,0.0,0.0131,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-04T06:00:00+00:00,2026-02-04T06:00:00+00:00,2026-02-04T07:00:00+00:00,76617.0,LONG,perp,2026-02-04T14:00:00+00:00,74828.0,TIME_EXIT,,8,-233.4991,2.5,2.5,-0.7613,-239.2604,-2.335,-2.3926,-0.0297,0.0,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-04T14:00:00+00:00,2026-02-04T14:00:00+00:00,2026-02-04T15:00:00+00:00,74342.0,LONG,perp,2026-02-04T22:00:00+00:00,72776.0,TIME_EXIT,,8,-210.6481,2.5,2.5,-0.875,-216.5231,-2.1065,-2.1652,-0.0243,0.0,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-04T22:00:00+00:00,2026-02-04T22:00:00+00:00,2026-02-04T23:00:00+00:00,72535.0,LONG,perp,2026-02-05T06:00:00+00:00,70717.0,TIME_EXIT,,8,-250.6376,2.5,2.5,-0.7846,-256.4222,-2.5064,-2.5642,-0.0251,0.0084,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-05T06:00:00+00:00,2026-02-05T06:00:00+00:00,2026-02-05T07:00:00+00:00,70938.0,LONG,perp,2026-02-05T14:00:00+00:00,69680.0,TIME_EXIT,,8,-177.338,2.5,2.5,-0.875,-183.213,-1.7734,-1.8321,-0.0218,0.0087,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-05T14:00:00+00:00,2026-02-05T14:00:00+00:00,2026-02-05T15:00:00+00:00,69393.0,LONG,perp,2026-02-05T22:00:00+00:00,63216.0,TIME_EXIT,,8,-890.1474,2.5,2.5,-0.875,-896.0224,-8.9015,-8.9602,-0.089,0.0,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-05T22:00:00+00:00,2026-02-05T22:00:00+00:00,2026-02-05T23:00:00+00:00,63904.0,LONG,perp,2026-02-06T06:00:00+00:00,66369.0,TIME_EXIT,,8,385.7349,2.5,2.5,-0.4637,380.2712,3.8573,3.8027,-0.0158,0.0387,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-06T06:00:00+00:00,2026-02-06T06:00:00+00:00,2026-02-06T07:00:00+00:00,64935.0,LONG,perp,2026-02-06T14:00:00+00:00,67274.0,TIME_EXIT,,8,360.2064,2.5,2.5,0.4004,355.6068,3.6021,3.5561,-0.0022,0.0491,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-06T14:00:00+00:00,2026-02-06T14:00:00+00:00,2026-02-06T15:00:00+00:00,68146.0,LONG,perp,2026-02-06T22:00:00+00:00,70293.0,TIME_EXIT,,8,315.0588,2.5,2.5,2.8396,312.8984,3.1506,3.129,0.0,0.0464,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-06T22:00:00+00:00,2026-02-06T22:00:00+00:00,2026-02-06T23:00:00+00:00,71308.0,LONG,perp,2026-02-07T06:00:00+00:00,70112.0,TIME_EXIT,,8,-167.7231,2.5,2.5,2.004,-170.7191,-1.6772,-1.7072,-0.0365,0.0,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-07T06:00:00+00:00,2026-02-07T06:00:00+00:00,2026-02-07T07:00:00+00:00,68724.0,LONG,perp,2026-02-07T14:00:00+00:00,69055.0,TIME_EXIT,,8,48.1637,2.5,2.5,1.655,44.8186,0.4816,0.4482,-0.0116,0.0048,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-07T14:00:00+00:00,2026-02-07T14:00:00+00:00,2026-02-07T15:00:00+00:00,68611.0,LONG,perp,2026-02-07T22:00:00+00:00,69455.0,TIME_EXIT,,8,123.0123,2.5,2.5,0.3488,118.3612,1.2301,1.1836,0.0,0.0145,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-07T22:00:00+00:00,2026-02-07T22:00:00+00:00,2026-02-07T23:00:00+00:00,69344.0,LONG,perp,2026-02-08T06:00:00+00:00,69180.0,TIME_EXIT,,8,-23.6502,2.5,2.5,0.794,-27.8563,-0.2365,-0.2786,-0.0042,0.0,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-08T06:00:00+00:00,2026-02-08T06:00:00+00:00,2026-02-08T07:00:00+00:00,69316.0,LONG,perp,2026-02-08T14:00:00+00:00,71486.0,TIME_EXIT,,8,313.059,2.5,2.5,0.3458,308.4048,3.1306,3.084,0.0,0.0313,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-08T14:00:00+00:00,2026-02-08T14:00:00+00:00,2026-02-08T15:00:00+00:00,71219.0,LONG,perp,2026-02-08T22:00:00+00:00,70668.0,TIME_EXIT,,8,-77.367,2.5,2.5,-0.3856,-82.7526,-0.7737,-0.8275,-0.0119,0.0023,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-08T22:00:00+00:00,2026-02-08T22:00:00+00:00,2026-02-08T23:00:00+00:00,71024.0,LONG,perp,2026-02-09T06:00:00+00:00,71013.0,TIME_EXIT,,8,-1.5488,2.5,2.5,-0.3293,-6.8781,-0.0155,-0.0688,-0.0102,0.0034,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-09T06:00:00+00:00,2026-02-09T06:00:00+00:00,2026-02-09T07:00:00+00:00,70631.0,LONG,perp,2026-02-09T14:00:00+00:00,68550.0,TIME_EXIT,,8,-294.6298,2.5,2.5,-0.1688,-299.7986,-2.9463,-2.998,-0.0295,0.0,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-09T14:00:00+00:00,2026-02-09T14:00:00+00:00,2026-02-09T15:00:00+00:00,69239.0,LONG,perp,2026-02-09T22:00:00+00:00,70377.0,TIME_EXIT,,8,164.3582,2.5,2.5,0.3004,159.6586,1.6436,1.5966,0.0,0.0243,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-09T22:00:00+00:00,2026-02-09T22:00:00+00:00,2026-02-09T23:00:00+00:00,70325.0,LONG,perp,2026-02-10T06:00:00+00:00,69416.0,TIME_EXIT,,8,-129.257,2.5,2.5,0.2011,-134.0559,-1.2926,-1.3406,-0.0205,0.0017,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-10T06:00:00+00:00,2026-02-10T06:00:00+00:00,2026-02-10T07:00:00+00:00,68884.0,LONG,perp,2026-02-10T14:00:00+00:00,68992.0,TIME_EXIT,,8,15.6785,2.5,2.5,-0.1882,10.4903,0.1568,0.1049,-0.0068,0.0034,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-10T14:00:00+00:00,2026-02-10T14:00:00+00:00,2026-02-10T15:00:00+00:00,68419.0,LONG,perp,2026-02-10T22:00:00+00:00,68621.0,TIME_EXIT,,8,29.524,2.5,2.5,-0.6214,23.9026,0.2952,0.239,0.0,0.0216,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-10T22:00:00+00:00,2026-02-10T22:00:00+00:00,2026-02-10T23:00:00+00:00,68663.0,LONG,perp,2026-02-11T06:00:00+00:00,67364.0,TIME_EXIT,,8,-189.1849,2.5,2.5,-0.1158,-194.3007,-1.8918,-1.943,-0.0275,0.0072,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-11T06:00:00+00:00,2026-02-11T06:00:00+00:00,2026-02-11T07:00:00+00:00,66771.0,LONG,perp,2026-02-11T14:00:00+00:00,67429.0,TIME_EXIT,,8,98.5458,2.5,2.5,-0.2222,93.3236,0.9855,0.9332,-0.0041,0.0099,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-11T14:00:00+00:00,2026-02-11T14:00:00+00:00,2026-02-11T15:00:00+00:00,66562.0,LONG,perp,2026-02-11T22:00:00+00:00,67775.0,TIME_EXIT,,8,182.2361,2.5,2.5,-0.1364,177.0997,1.8224,1.771,-0.0084,0.0182,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-11T22:00:00+00:00,2026-02-11T22:00:00+00:00,2026-02-11T23:00:00+00:00,67397.0,LONG,perp,2026-02-12T06:00:00+00:00,67094.0,TIME_EXIT,,8,-44.9575,2.5,2.5,0.9722,-48.9853,-0.4496,-0.4899,-0.0062,0.0037,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-12T06:00:00+00:00,2026-02-12T06:00:00+00:00,2026-02-12T07:00:00+00:00,67080.0,LONG,perp,2026-02-12T14:00:00+00:00,68349.0,TIME_EXIT,,8,189.1771,2.5,2.5,0.0516,184.2287,1.8918,1.8423,0.0,0.0189,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-12T14:00:00+00:00,2026-02-12T14:00:00+00:00,2026-02-12T15:00:00+00:00,67556.0,LONG,perp,2026-02-12T22:00:00+00:00,65826.0,TIME_EXIT,,8,-256.0838,2.5,2.5,-0.8311,-261.9149,-2.5608,-2.6191,-0.0322,0.0,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-12T22:00:00+00:00,2026-02-12T22:00:00+00:00,2026-02-12T23:00:00+00:00,66270.0,LONG,perp,2026-02-13T06:00:00+00:00,66140.0,TIME_EXIT,,8,-19.6167,2.5,2.5,-0.5573,-25.174,-0.1962,-0.2517,-0.0059,0.0056,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-13T06:00:00+00:00,2026-02-13T06:00:00+00:00,2026-02-13T07:00:00+00:00,66330.0,LONG,perp,2026-02-13T14:00:00+00:00,67241.0,TIME_EXIT,,8,137.3436,2.5,2.5,-0.0292,132.3144,1.3734,1.3231,-0.0023,0.0205,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-13T14:00:00+00:00,2026-02-13T14:00:00+00:00,2026-02-13T15:00:00+00:00,67694.0,LONG,perp,2026-02-13T22:00:00+00:00,68866.0,TIME_EXIT,,8,173.132,2.5,2.5,-0.7275,167.4045,1.7313,1.674,0.0,0.0208,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-13T22:00:00+00:00,2026-02-13T22:00:00+00:00,2026-02-13T23:00:00+00:00,68977.0,LONG,perp,2026-02-14T06:00:00+00:00,68751.0,TIME_EXIT,,8,-32.7645,2.5,2.5,-0.8253,-38.5899,-0.3276,-0.3859,-0.0033,0.0009,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-14T06:00:00+00:00,2026-02-14T06:00:00+00:00,2026-02-14T07:00:00+00:00,68907.0,LONG,perp,2026-02-14T14:00:00+00:00,69428.0,TIME_EXIT,,8,75.6092,2.5,2.5,-0.875,69.7342,0.7561,0.6973,0.0,0.0229,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-14T14:00:00+00:00,2026-02-14T14:00:00+00:00,2026-02-14T15:00:00+00:00,69681.0,LONG,perp,2026-02-14T22:00:00+00:00,69906.0,TIME_EXIT,,8,32.29,2.5,2.5,-0.8667,26.4233,0.3229,0.2642,0.0,0.0045,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-14T22:00:00+00:00,2026-02-14T22:00:00+00:00,2026-02-14T23:00:00+00:00,69932.0,LONG,perp,2026-02-15T06:00:00+00:00,70246.0,TIME_EXIT,,8,44.9008,2.5,2.5,-0.7089,39.1918,0.449,0.3919,-0.0068,0.0064,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-15T06:00:00+00:00,2026-02-15T06:00:00+00:00,2026-02-15T07:00:00+00:00,70379.0,LONG,perp,2026-02-15T14:00:00+00:00,68901.0,TIME_EXIT,,8,-210.0058,2.5,2.5,-0.7805,-215.7863,-2.1001,-2.1579,-0.021,0.0058,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-15T14:00:00+00:00,2026-02-15T14:00:00+00:00,2026-02-15T15:00:00+00:00,69128.0,LONG,perp,2026-02-15T22:00:00+00:00,68817.0,TIME_EXIT,,8,-44.989,2.5,2.5,-0.459,-50.448,-0.4499,-0.5045,-0.0125,0.0,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-15T22:00:00+00:00,2026-02-15T22:00:00+00:00,2026-02-15T23:00:00+00:00,68974.0,LONG,perp,2026-02-16T06:00:00+00:00,68359.0,TIME_EXIT,,8,-89.164,2.5,2.5,-0.6692,-94.8333,-0.8916,-0.9483,-0.0099,0.0,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-16T06:00:00+00:00,2026-02-16T06:00:00+00:00,2026-02-16T07:00:00+00:00,68422.0,LONG,perp,2026-02-16T14:00:00+00:00,68360.0,TIME_EXIT,,8,-9.0614,2.5,2.5,-0.364,-14.4254,-0.0906,-0.1443,-0.0009,0.019,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-16T14:00:00+00:00,2026-02-16T14:00:00+00:00,2026-02-16T15:00:00+00:00,68394.0,LONG,perp,2026-02-16T22:00:00+00:00,68829.0,TIME_EXIT,,8,63.6021,2.5,2.5,-0.2046,58.3975,0.636,0.584,-0.013,0.0064,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-16T22:00:00+00:00,2026-02-16T22:00:00+00:00,2026-02-16T23:00:00+00:00,68556.0,LONG,perp,2026-02-17T06:00:00+00:00,68208.0,TIME_EXIT,,8,-50.7614,2.5,2.5,-0.4984,-56.2599,-0.5076,-0.5626,-0.0051,0.0046,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-17T06:00:00+00:00,2026-02-17T06:00:00+00:00,2026-02-17T07:00:00+00:00,68376.0,LONG,perp,2026-02-17T14:00:00+00:00,68106.0,TIME_EXIT,,8,-39.4875,2.5,2.5,-0.2173,-44.7049,-0.3949,-0.447,-0.0225,0.0,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-17T14:00:00+00:00,2026-02-17T14:00:00+00:00,2026-02-17T15:00:00+00:00,66839.0,LONG,perp,2026-02-17T22:00:00+00:00,67658.0,TIME_EXIT,,8,122.5333,2.5,2.5,-0.7919,116.7413,1.2253,1.1674,0.0,0.0185,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-17T22:00:00+00:00,2026-02-17T22:00:00+00:00,2026-02-17T23:00:00+00:00,67514.0,LONG,perp,2026-02-18T06:00:00+00:00,67615.0,TIME_EXIT,,8,14.9599,2.5,2.5,-0.875,9.0849,0.1496,0.0908,-0.0055,0.0044,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-18T06:00:00+00:00,2026-02-18T06:00:00+00:00,2026-02-18T07:00:00+00:00,67813.0,LONG,perp,2026-02-18T14:00:00+00:00,67211.0,TIME_EXIT,,8,-88.7735,2.5,2.5,-0.5145,-94.288,-0.8877,-0.9429,-0.0091,0.0047,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-18T14:00:00+00:00,2026-02-18T14:00:00+00:00,2026-02-18T15:00:00+00:00,67195.0,LONG,perp,2026-02-18T22:00:00+00:00,66305.0,TIME_EXIT,,8,-132.4503,2.5,2.5,-0.2003,-137.6506,-1.3245,-1.3765,-0.0157,0.0071,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-18T22:00:00+00:00,2026-02-18T22:00:00+00:00,2026-02-18T23:00:00+00:00,66365.0,LONG,perp,2026-02-19T06:00:00+00:00,66844.0,TIME_EXIT,,8,72.1766,2.5,2.5,-0.3936,66.783,0.7218,0.6678,0.0,0.0113,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-19T06:00:00+00:00,2026-02-19T06:00:00+00:00,2026-02-19T07:00:00+00:00,67115.0,LONG,perp,2026-02-19T14:00:00+00:00,65893.0,TIME_EXIT,,8,-182.0755,2.5,2.5,-0.7507,-187.8263,-1.8208,-1.8783,-0.0181,0.0011,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-19T14:00:00+00:00,2026-02-19T14:00:00+00:00,2026-02-19T15:00:00+00:00,66407.0,LONG,perp,2026-02-19T22:00:00+00:00,66904.0,TIME_EXIT,,8,74.8415,2.5,2.5,-0.875,68.9665,0.7484,0.6897,-0.0019,0.0105,,,ALPHA1_C001,
