origin_currency,direction,severity,session,horizon_h,destination,n_events,count,prob,ci_low,ci_high,se,group_by,regime_dispersion,regime_vol,network_state
,,MEDIUM,NY_Late,4,JPY,160,160,0.21875,0.16875,0.28765625,0.03128187758533396,severity_session,,,
,,MEDIUM,NY_Overlap,4,EUR,161,161,0.049689440993788817,0.024689440993788822,0.08695652173913043,0.018423628024975748,severity_session,,,
,,MEDIUM,NY_Overlap,4,GBP,161,161,0.2111801242236025,0.14285714285714285,0.2795031055900621,0.03495528106941599,severity_session,,,
,,MEDIUM,NY_Overlap,4,USD,161,161,0.2732919254658385,0.2048136645962733,0.3416149068322981,0.03473062422902386,severity_session,,,
,,MEDIUM,NY_Overlap,4,CHF,161,161,0.19254658385093168,0.13649068322981367,0.2608695652173913,0.03308230143748824,severity_session,,,
,,MEDIUM,NY_Overlap,4,JPY,161,161,0.2732919254658385,0.20496894409937888,0.33540372670807456,0.03458160252116375,severity_session,,,
CHF,ACCUMULATION,LOW,Asia,6,EUR,41,41,0.12195121951219512,0.024390243902439025,0.21951219512195122,0.05305175645644453,severity_session,,,
CHF,ACCUMULATION,LOW,Asia,6,GBP,41,41,0.12195121951219512,0.024390243902439025,0.22012195121951234,0.05099622156413793,severity_session,,,
CHF,ACCUMULATION,LOW,Asia,6,USD,41,41,0.21951219512195122,0.0975609756097561,0.36585365853658536,0.06579711862434305,severity_session,,,
CHF,ACCUMULATION,LOW,Asia,6,CHF,41,41,0.1951219512195122,0.07317073170731707,0.34146341463414637,0.06744246462854757,severity_session,,,
CHF,ACCUMULATION,LOW,Asia,6,JPY,41,41,0.34146341463414637,0.21890243902439024,0.48841463414634156,0.07418869459508533,severity_session,,,
CHF,ACCUMULATION,LOW,London,6,EUR,140,140,0.09285714285714286,0.04285714285714286,0.12875000000000003,0.02394732793934042,severity_session,,,
CHF,ACCUMULATION,LOW,London,6,GBP,140,140,0.16428571428571428,0.1069642857142857,0.2357142857142857,0.03347462406605114,severity_session,,,
CHF,ACCUMULATION,LOW,London,6,USD,140,140,0.2642857142857143,0.19285714285714287,0.34285714285714286,0.03786929737564121,severity_session,,,
CHF,ACCUMULATION,LOW,London,6,CHF,140,140,0.2357142857142857,0.17142857142857143,0.30017857142857146,0.034757757884471975,severity_session,,,
CHF,ACCUMULATION,LOW,London,6,JPY,140,140,0.24285714285714285,0.16428571428571428,0.3142857142857143,0.037231777569690004,severity_session,,,
CHF,ACCUMULATION,LOW,NY_Late,6,EUR,100,100,0.14,0.07,0.21,0.03527223629522704,severity_session,,,
CHF,ACCUMULATION,LOW,NY_Late,6,GBP,100,100,0.1,0.04975000000000001,0.16,0.03170684658875769,severity_session,,,
CHF,ACCUMULATION,LOW,NY_Late,6,USD,100,100,0.35,0.25,0.45,0.04930787291760101,severity_session,,,
CHF,ACCUMULATION,LOW,NY_Late,6,CHF,100,100,0.16,0.09975,0.24,0.037590761187200845,severity_session,,,
CHF,ACCUMULATION,LOW,NY_Late,6,JPY,100,100,0.24,0.16975,0.34,0.043778795261780155,severity_session,,,
CHF,ACCUMULATION,LOW,NY_Overlap,6,EUR,102,102,0.058823529411764705,0.00980392156862745,0.10808823529411771,0.025196269168424306,severity_session,,,
CHF,ACCUMULATION,LOW,NY_Overlap,6,GBP,102,102,0.21568627450980393,0.14681372549019608,0.2943627450980393,0.04074690656634463,severity_session,,,
CHF,ACCUMULATION,LOW,NY_Overlap,6,USD,102,102,0.4019607843137255,0.30367647058823527,0.49044117647058827,0.05088812451236199,severity_session,,,
CHF,ACCUMULATION,LOW,NY_Overlap,6,CHF,102,102,0.19607843137254902,0.12720588235294117,0.27450980392156865,0.041272749181976015,severity_session,,,
CHF,ACCUMULATION,LOW,NY_Overlap,6,JPY,102,102,0.12745098039215685,0.058823529411764705,0.19607843137254902,0.03284477328446735,severity_session,,,
CHF,ACCUMULATION,MEDIUM,Asia,6,EUR,14,14,0.0,0.0,0.0,0.0,severity_session,,,
CHF,ACCUMULATION,MEDIUM,Asia,6,GBP,14,14,0.42857142857142855,0.21428571428571427,0.6428571428571429,0.1288498023354754,severity_session,,,
CHF,ACCUMULATION,MEDIUM,Asia,6,USD,14,14,0.2857142857142857,0.07142857142857142,0.5,0.1113472746304735,severity_session,,,
CHF,ACCUMULATION,MEDIUM,Asia,6,CHF,14,14,0.07142857142857142,0.0,0.21428571428571427,0.06643627077164767,severity_session,,,
CHF,ACCUMULATION,MEDIUM,Asia,6,JPY,14,14,0.21428571428571427,0.0,0.42857142857142855,0.11089736616796864,severity_session,,,
CHF,ACCUMULATION,MEDIUM,London,6,EUR,30,30,0.2,0.0991666666666667,0.36666666666666664,0.0708311902326304,severity_session,,,
CHF,ACCUMULATION,MEDIUM,London,6,GBP,30,30,0.13333333333333333,0.03333333333333333,0.26666666666666666,0.06272942258497825,severity_session,,,
CHF,ACCUMULATION,MEDIUM,London,6,USD,30,30,0.13333333333333333,0.03333333333333333,0.26666666666666666,0.06345355775827813,severity_session,,,
CHF,ACCUMULATION,MEDIUM,London,6,CHF,30,30,0.36666666666666664,0.16666666666666666,0.5333333333333333,0.0890597011789995,severity_session,,,
CHF,ACCUMULATION,MEDIUM,London,6,JPY,30,30,0.16666666666666666,0.03333333333333333,0.3,0.06901213287189982,severity_session,,,
CHF,ACCUMULATION,MEDIUM,NY_Late,6,EUR,14,14,0.21428571428571427,0.06964285714285717,0.42857142857142855,0.0994395122331658,severity_session,,,
CHF,ACCUMULATION,MEDIUM,NY_Late,6,GBP,14,14,0.07142857142857142,0.0,0.21428571428571427,0.0685333930764232,severity_session,,,
CHF,ACCUMULATION,MEDIUM,NY_Late,6,USD,14,14,0.35714285714285715,0.07142857142857142,0.5732142857142861,0.12643951145272775,severity_session,,,
CHF,ACCUMULATION,MEDIUM,NY_Late,6,CHF,14,14,0.35714285714285715,0.14285714285714285,0.5714285714285714,0.1270408214748028,severity_session,,,
CHF,ACCUMULATION,MEDIUM,NY_Late,6,JPY,14,14,0.0,0.0,0.0,0.0,severity_session,,,
CHF,ACCUMULATION,MEDIUM,NY_Overlap,6,EUR,25,25,0.0,0.0,0.0,0.0,severity_session,,,
CHF,ACCUMULATION,MEDIUM,NY_Overlap,6,GBP,25,25,0.08,0.0,0.20100000000000023,0.05534396781826676,severity_session,,,
CHF,ACCUMULATION,MEDIUM,NY_Overlap,6,USD,25,25,0.32,0.12,0.52,0.09265682075357866,severity_session,,,
CHF,ACCUMULATION,MEDIUM,NY_Overlap,6,CHF,25,25,0.36,0.16,0.52,0.09853928125244645,severity_session,,,
CHF,ACCUMULATION,MEDIUM,NY_Overlap,6,JPY,25,25,0.24,0.08,0.44,0.08598235181780389,severity_session,,,
CHF,LIQUIDATION,LOW,Asia,6,EUR,44,44,0.20454545454545456,0.11306818181818183,0.3409090909090909,0.057595189591066534,severity_session,,,
CHF,LIQUIDATION,LOW,Asia,6,GBP,44,44,0.20454545454545456,0.09090909090909091,0.3181818181818182,0.05974138584299105,severity_session,,,
CHF,LIQUIDATION,LOW,Asia,6,USD,44,44,0.25,0.13636363636363635,0.3642045454545456,0.061172358090971664,severity_session,,,
CHF,LIQUIDATION,LOW,Asia,6,CHF,44,44,0.11363636363636363,0.022727272727272728,0.20454545454545456,0.04841812210264193,severity_session,,,
CHF,LIQUIDATION,LOW,Asia,6,JPY,44,44,0.22727272727272727,0.11363636363636363,0.34147727272727285,0.05875347306147596,severity_session,,,
CHF,LIQUIDATION,LOW,London,6,EUR,138,138,0.08695652173913043,0.043478260869565216,0.13061594202898555,0.02424989995935147,severity_session,,,
CHF,LIQUIDATION,LOW,London,6,GBP,138,138,0.2463768115942029,0.18115942028985507,0.32608695652173914,0.036498165769973036,severity_session,,,
CHF,LIQUIDATION,LOW,London,6,USD,138,138,0.2971014492753623,0.2246376811594203,0.3697463768115942,0.03694539952959508,severity_session,,,
CHF,LIQUIDATION,LOW,London,6,CHF,138,138,0.18840579710144928,0.12318840579710146,0.2465579710144928,0.030670538519642496,severity_session,,,
CHF,LIQUIDATION,LOW,London,6,JPY,138,138,0.18115942028985507,0.12318840579710146,0.2465579710144928,0.03153990947896331,severity_session,,,
CHF,LIQUIDATION,LOW,NY_Late,6,EUR,82,82,0.12195121951219512,0.06097560975609756,0.1951219512195122,0.035098637163365885,severity_session,,,
CHF,LIQUIDATION,LOW,NY_Late,6,GBP,82,82,0.17073170731707318,0.0975609756097561,0.24390243902439024,0.04038765842896622,severity_session,,,
CHF,LIQUIDATION,LOW,NY_Late,6,USD,82,82,0.25609756097560976,0.1704268292682927,0.34146341463414637,0.04676139874657193,severity_session,,,
CHF,LIQUIDATION,LOW,NY_Late,6,CHF,82,82,0.18292682926829268,0.10945121951219512,0.2804878048780488,0.0450821003087958,severity_session,,,
CHF,LIQUIDATION,LOW,NY_Late,6,JPY,82,82,0.2073170731707317,0.13414634146341464,0.3048780487804878,0.04317671754161857,severity_session,,,
CHF,LIQUIDATION,LOW,NY_Overlap,6,EUR,84,84,0.023809523809523808,0.0,0.05952380952380952,0.01589581944586273,severity_session,,,
CHF,LIQUIDATION,LOW,NY_Overlap,6,GBP,84,84,0.2857142857142857,0.20238095238095238,0.39315476190476195,0.04873918118595716,severity_session,,,
CHF,LIQUIDATION,LOW,NY_Overlap,6,USD,84,84,0.2976190476190476,0.21428571428571427,0.38095238095238093,0.044495389362981114,severity_session,,,
CHF,LIQUIDATION,LOW,NY_Overlap,6,CHF,84,84,0.20238095238095238,0.11904761904761904,0.2860119047619048,0.04367485668116348,severity_session,,,
CHF,LIQUIDATION,LOW,NY_Overlap,6,JPY,84,84,0.19047619047619047,0.10714285714285714,0.27410714285714294,0.04459846640409451,severity_session,,,
CHF,LIQUIDATION,MEDIUM,Asia,6,EUR,3,3,0.0,0.0,0.0,0.0,severity_session,,,
CHF,LIQUIDATION,MEDIUM,Asia,6,GBP,3,3,0.6666666666666666,0.3333333333333333,1.0,0.25394706579877174,severity_session,,,
CHF,LIQUIDATION,MEDIUM,Asia,6,USD,3,3,0.0,0.0,0.0,0.0,severity_session,,,
CHF,LIQUIDATION,MEDIUM,Asia,6,CHF,3,3,0.0,0.0,0.0,0.0,severity_session,,,
CHF,LIQUIDATION,MEDIUM,Asia,6,JPY,3,3,0.3333333333333333,0.0,0.6666666666666666,0.25394706579877174,severity_session,,,
CHF,LIQUIDATION,MEDIUM,London,6,EUR,25,25,0.04,0.0,0.12100000000000022,0.04073495652897012,severity_session,,,
CHF,LIQUIDATION,MEDIUM,London,6,GBP,25,25,0.2,0.04,0.32,0.07470303014983956,severity_session,,,
CHF,LIQUIDATION,MEDIUM,London,6,USD,25,25,0.32,0.16,0.48,0.08363596639228758,severity_session,,,
CHF,LIQUIDATION,MEDIUM,London,6,CHF,25,25,0.2,0.08,0.3610000000000002,0.07752736589302875,severity_session,,,
CHF,LIQUIDATION,MEDIUM,London,6,JPY,25,25,0.24,0.12,0.4410000000000002,0.08958441178112883,severity_session,,,
CHF,LIQUIDATION,MEDIUM,NY_Late,6,EUR,8,8,0.0,0.0,0.0,0.0,severity_session,,,
CHF,LIQUIDATION,MEDIUM,NY_Late,6,GBP,8,8,0.5,0.25,0.75,0.1633698212414469,severity_session,,,
CHF,LIQUIDATION,MEDIUM,NY_Late,6,USD,8,8,0.0,0.0,0.0,0.0,severity_session,,,
CHF,LIQUIDATION,MEDIUM,NY_Late,6,CHF,8,8,0.375,0.125,0.625,0.16300294221533018,severity_session,,,
CHF,LIQUIDATION,MEDIUM,NY_Late,6,JPY,8,8,0.125,0.0,0.5,0.13225046427709633,severity_session,,,
CHF,LIQUIDATION,MEDIUM,NY_Overlap,6,EUR,24,24,0.08333333333333333,0.0,0.20833333333333334,0.058491276366169395,severity_session,,,
CHF,LIQUIDATION,MEDIUM,NY_Overlap,6,GBP,24,24,0.16666666666666666,0.041666666666666664,0.3333333333333333,0.0802518630928378,severity_session,,,
CHF,LIQUIDATION,MEDIUM,NY_Overlap,6,USD,24,24,0.2916666666666667,0.125,0.4583333333333333,0.08827451938872846,severity_session,,,
CHF,LIQUIDATION,MEDIUM,NY_Overlap,6,CHF,24,24,0.16666666666666666,0.0,0.29270833333333357,0.07675881824333142,severity_session,,,
CHF,LIQUIDATION,MEDIUM,NY_Overlap,6,JPY,24,24,0.2916666666666667,0.125,0.5,0.08885570356075283,severity_session,,,
CHFJPY,,LOW,Asia,6,EUR,128,128,0.171875,0.109375,0.24238281250000004,0.03222106877473222,severity_session,,,
CHFJPY,,LOW,Asia,6,GBP,128,128,0.1796875,0.125,0.23457031250000004,0.029934116012152758,severity_session,,,
CHFJPY,,LOW,Asia,6,USD,128,128,0.265625,0.18710937500000002,0.34375,0.04216670225301562,severity_session,,,
CHFJPY,,LOW,Asia,6,CHF,128,128,0.125,0.07011718750000001,0.1796875,0.030121316900872837,severity_session,,,
CHFJPY,,LOW,Asia,6,JPY,128,128,0.2578125,0.1796875,0.33613281250000004,0.04071120239240734,severity_session,,,
CHFJPY,,LOW,London,6,EUR,9,9,0.1111111111111111,0.0,0.3333333333333333,0.10206625150975071,severity_session,,,
CHFJPY,,LOW,London,6,GBP,9,9,0.0,0.0,0.0,0.0,severity_session,,,
CHFJPY,,LOW,London,6,USD,9,9,0.2222222222222222,0.0,0.5555555555555556,0.14573682031434163,severity_session,,,
CHFJPY,,LOW,London,6,CHF,9,9,0.0,0.0,0.0,0.0,severity_session,,,
CHFJPY,,LOW,London,6,JPY,9,9,0.6666666666666666,0.3333333333333333,1.0,0.16206278543661837,severity_session,,,
CHFJPY,,LOW,NY_Late,6,EUR,52,52,0.09615384615384616,0.038461538461538464,0.19230769230769232,0.03906513234120696,severity_session,,,
CHFJPY,,LOW,NY_Late,6,GBP,52,52,0.21153846153846154,0.09615384615384616,0.30817307692307705,0.05518307926279817,severity_session,,,
CHFJPY,,LOW,NY_Late,6,USD,52,52,0.46153846153846156,0.34615384615384615,0.5961538461538461,0.06663958266361074,severity_session,,,
CHFJPY,,LOW,NY_Late,6,CHF,52,52,0.11538461538461539,0.038461538461538464,0.19230769230769232,0.04295276833976038,severity_session,,,
CHFJPY,,LOW,NY_Late,6,JPY,52,52,0.11538461538461539,0.038461538461538464,0.19230769230769232,0.04256421074698708,severity_session,,,
CHFJPY,,LOW,NY_Overlap,6,EUR,15,15,0.13333333333333333,0.0,0.3333333333333333,0.0878040303100801,severity_session,,,
CHFJPY,,LOW,NY_Overlap,6,GBP,15,15,0.3333333333333333,0.13333333333333333,0.6,0.11142195491898181,severity_session,,,
CHFJPY,,LOW,NY_Overlap,6,USD,15,15,0.3333333333333333,0.1316666666666667,0.6,0.12986442271027818,severity_session,,,
CHFJPY,,LOW,NY_Overlap,6,CHF,15,15,0.06666666666666667,0.0,0.2,0.06159520962904689,severity_session,,,
CHFJPY,,LOW,NY_Overlap,6,JPY,15,15,0.13333333333333333,0.0,0.3333333333333333,0.08622293310476142,severity_session,,,
CHFJPY,,MEDIUM,Asia,6,EUR,32,32,0.15625,0.0625,0.28125,0.06359726968980263,severity_session,,,
CHFJPY,,MEDIUM,Asia,6,GBP,32,32,0.125,0.03125,0.2507812500000002,0.06186787748965837,severity_session,,,
CHFJPY,,MEDIUM,Asia,6,USD,32,32,0.25,0.125,0.375,0.07421447273445907,severity_session,,,
CHFJPY,,MEDIUM,Asia,6,CHF,32,32,0.1875,0.09296875000000002,0.3125,0.06592008614631574,severity_session,,,
CHFJPY,,MEDIUM,Asia,6,JPY,32,32,0.28125,0.15546875000000002,0.46875,0.0795865178224018,severity_session,,,
CHFJPY,,MEDIUM,London,6,EUR,2,2,0.0,0.0,0.0,0.0,severity_session,,,
CHFJPY,,MEDIUM,London,6,GBP,2,2,0.0,0.0,0.0,0.0,severity_session,,,
CHFJPY,,MEDIUM,London,6,USD,2,2,0.5,0.0,1.0,0.32243381931676457,severity_session,,,
CHFJPY,,MEDIUM,London,6,CHF,2,2,0.5,0.0,1.0,0.32243381931676457,severity_session,,,
CHFJPY,,MEDIUM,London,6,JPY,2,2,0.0,0.0,0.0,0.0,severity_session,,,
CHFJPY,,MEDIUM,NY_Late,6,EUR,18,18,0.1111111111111111,0.0,0.2777777777777778,0.07766153473434502,severity_session,,,
CHFJPY,,MEDIUM,NY_Late,6,GBP,18,18,0.3333333333333333,0.1111111111111111,0.5555555555555556,0.11049487124073613,severity_session,,,
CHFJPY,,MEDIUM,NY_Late,6,USD,18,18,0.2777777777777778,0.05555555555555555,0.5,0.11153986233465303,severity_session,,,
CHFJPY,,MEDIUM,NY_Late,6,CHF,18,18,0.16666666666666666,0.0,0.3888888888888889,0.09013469527195107,severity_session,,,
CHFJPY,,MEDIUM,NY_Late,6,JPY,18,18,0.1111111111111111,0.0,0.3333333333333333,0.0832444156178601,severity_session,,,
CHFJPY,,MEDIUM,NY_Overlap,6,EUR,2,2,0.0,0.0,0.0,0.0,severity_session,,,
CHFJPY,,MEDIUM,NY_Overlap,6,GBP,2,2,0.0,0.0,0.0,0.0,severity_session,,,
CHFJPY,,MEDIUM,NY_Overlap,6,USD,2,2,1.0,1.0,1.0,0.0,severity_session,,,
CHFJPY,,MEDIUM,NY_Overlap,6,CHF,2,2,0.0,0.0,0.0,0.0,severity_session,,,
CHFJPY,,MEDIUM,NY_Overlap,6,JPY,2,2,0.0,0.0,0.0,0.0,severity_session,,,
EUR,ACCUMULATION,LOW,Asia,6,EUR,106,106,0.12264150943396226,0.06580188679245283,0.17948113207547173,0.0312611710365244,severity_session,,,
EUR,ACCUMULATION,LOW,Asia,6,GBP,106,106,0.330188679245283,0.23561320754716983,0.41509433962264153,0.043225612853811386,severity_session,,,
EUR,ACCUMULATION,LOW,Asia,6,USD,106,106,0.16981132075471697,0.10353773584905661,0.2358490566037736,0.0359141195970707,severity_session,,,
EUR,ACCUMULATION,LOW,Asia,6,CHF,106,106,0.2358490566037736,0.16981132075471697,0.32075471698113206,0.04135258730039764,severity_session,,,
EUR,ACCUMULATION,LOW,Asia,6,JPY,106,106,0.14150943396226415,0.08490566037735849,0.19811320754716982,0.03079295751142944,severity_session,,,
EUR,ACCUMULATION,LOW,London,6,EUR,129,129,0.10077519379844961,0.05426356589147287,0.16279069767441862,0.02729382265056889,severity_session,,,
EUR,ACCUMULATION,LOW,London,6,GBP,129,129,0.2558139534883721,0.18604651162790697,0.34108527131782945,0.04041123220168751,severity_session,,,
EUR,ACCUMULATION,LOW,London,6,USD,129,129,0.3023255813953488,0.23255813953488372,0.3800387596899225,0.038609795468592036,severity_session,,,
EUR,ACCUMULATION,LOW,London,6,CHF,129,129,0.1937984496124031,0.13178294573643412,0.2558139534883721,0.03305820306704313,severity_session,,,
EUR,ACCUMULATION,LOW,London,6,JPY,129,129,0.14728682170542637,0.10058139534883721,0.20930232558139536,0.029425876406831974,severity_session,,,
EUR,ACCUMULATION,LOW,NY_Late,6,EUR,60,60,0.08333333333333333,0.016666666666666666,0.16666666666666666,0.038599776805087464,severity_session,,,
EUR,ACCUMULATION,LOW,NY_Late,6,GBP,60,60,0.2,0.1,0.3,0.053934012663096456,severity_session,,,
EUR,ACCUMULATION,LOW,NY_Late,6,USD,60,60,0.36666666666666664,0.24958333333333335,0.4675000000000002,0.059106269454070784,severity_session,,,
EUR,ACCUMULATION,LOW,NY_Late,6,CHF,60,60,0.16666666666666666,0.06666666666666667,0.2504166666666668,0.04633406239258664,severity_session,,,
EUR,ACCUMULATION,LOW,NY_Late,6,JPY,60,60,0.18333333333333332,0.09958333333333334,0.2833333333333333,0.04845397350945935,severity_session,,,
EUR,ACCUMULATION,LOW,NY_Overlap,6,EUR,80,80,0.0625,0.0125,0.1125,0.027253924156156812,severity_session,,,
EUR,ACCUMULATION,LOW,NY_Overlap,6,GBP,80,80,0.325,0.225,0.42531250000000004,0.04820913402058863,severity_session,,,
EUR,ACCUMULATION,LOW,NY_Overlap,6,USD,80,80,0.35,0.2375,0.46281250000000007,0.05559745026645245,severity_session,,,
EUR,ACCUMULATION,LOW,NY_Overlap,6,CHF,80,80,0.1875,0.11218750000000001,0.26281250000000006,0.040538102849829026,severity_session,,,
EUR,ACCUMULATION,LOW,NY_Overlap,6,JPY,80,80,0.075,0.0125,0.1378125000000001,0.031582775901879516,severity_session,,,
EUR,ACCUMULATION,MEDIUM,Asia,6,EUR,25,25,0.08,0.0,0.16100000000000023,0.04973740086922648,severity_session,,,
EUR,ACCUMULATION,MEDIUM,Asia,6,GBP,25,25,0.32,0.16,0.4810000000000002,0.08996950907287464,severity_session,,,
EUR,ACCUMULATION,MEDIUM,Asia,6,USD,25,25,0.32,0.15900000000000003,0.52,0.09458908751746649,severity_session,,,
EUR,ACCUMULATION,MEDIUM,Asia,6,CHF,25,25,0.16,0.04,0.32,0.07195056929663972,severity_session,,,
EUR,ACCUMULATION,MEDIUM,Asia,6,JPY,25,25,0.12,0.0,0.28,0.07038472881421975,severity_session,,,
EUR,ACCUMULATION,MEDIUM,London,6,EUR,21,21,0.14285714285714285,0.0,0.28690476190476216,0.07595943372893141,severity_session,,,
EUR,ACCUMULATION,MEDIUM,London,6,GBP,21,21,0.23809523809523808,0.09523809523809523,0.42857142857142855,0.08975734890052672,severity_session,,,
EUR,ACCUMULATION,MEDIUM,London,6,USD,21,21,0.23809523809523808,0.09523809523809523,0.3821428571428574,0.08770260381218219,severity_session,,,
EUR,ACCUMULATION,MEDIUM,London,6,CHF,21,21,0.19047619047619047,0.04642857142857145,0.38095238095238093,0.08799315661292413,severity_session,,,
EUR,ACCUMULATION,MEDIUM,London,6,JPY,21,21,0.19047619047619047,0.047619047619047616,0.3345238095238098,0.0842416230596976,severity_session,,,
EUR,ACCUMULATION,MEDIUM,NY_Late,6,EUR,10,10,0.2,0.0,0.4025000000000006,0.12356106459324913,severity_session,,,
EUR,ACCUMULATION,MEDIUM,NY_Late,6,GBP,10,10,0.3,0.1,0.6,0.14386534044343174,severity_session,,,
EUR,ACCUMULATION,MEDIUM,NY_Late,6,USD,10,10,0.1,0.0,0.3,0.08850375456930809,severity_session,,,
EUR,ACCUMULATION,MEDIUM,NY_Late,6,CHF,10,10,0.1,0.0,0.3,0.09508525663924326,severity_session,,,
EUR,ACCUMULATION,MEDIUM,NY_Late,6,JPY,10,10,0.2,0.0,0.5,0.13503675286052896,severity_session,,,
EUR,ACCUMULATION,MEDIUM,NY_Overlap,6,EUR,9,9,0.0,0.0,0.0,0.0,severity_session,,,
EUR,ACCUMULATION,MEDIUM,NY_Overlap,6,GBP,9,9,0.4444444444444444,0.1111111111111111,0.7777777777777778,0.1587062277565227,severity_session,,,
EUR,ACCUMULATION,MEDIUM,NY_Overlap,6,USD,9,9,0.1111111111111111,0.0,0.3333333333333333,0.11273932639880321,severity_session,,,
EUR,ACCUMULATION,MEDIUM,NY_Overlap,6,CHF,9,9,0.4444444444444444,0.1111111111111111,0.7777777777777778,0.15250152680268872,severity_session,,,
EUR,ACCUMULATION,MEDIUM,NY_Overlap,6,JPY,9,9,0.0,0.0,0.0,0.0,severity_session,,,
EUR,LIQUIDATION,LOW,Asia,6,EUR,100,100,0.16,0.09,0.22025000000000006,0.03628582097762294,severity_session,,,
EUR,LIQUIDATION,LOW,Asia,6,GBP,100,100,0.15,0.08,0.22025000000000006,0.03479122947297503,severity_session,,,
EUR,LIQUIDATION,LOW,Asia,6,USD,100,100,0.18,0.1,0.25,0.03840327535235692,severity_session,,,
EUR,LIQUIDATION,LOW,Asia,6,CHF,100,100,0.13,0.08,0.21025000000000005,0.0344920062110384,severity_session,,,
EUR,LIQUIDATION,LOW,Asia,6,JPY,100,100,0.38,0.29975,0.47,0.04607114336823302,severity_session,,,
EUR,LIQUIDATION,LOW,London,6,EUR,140,140,0.07142857142857142,0.02857142857142857,0.11428571428571428,0.022521739403733112,severity_session,,,
EUR,LIQUIDATION,LOW,London,6,GBP,140,140,0.16428571428571428,0.11410714285714285,0.22875000000000004,0.03114320537618883,severity_session,,,
EUR,LIQUIDATION,LOW,London,6,USD,140,140,0.25,0.1855357142857143,0.32142857142857145,0.035492852667875795,severity_session,,,
EUR,LIQUIDATION,LOW,London,6,CHF,140,140,0.24285714285714285,0.17142857142857143,0.32142857142857145,0.03873908353549334,severity_session,,,
EUR,LIQUIDATION,LOW,London,6,JPY,140,140,0.2714285714285714,0.19964285714285715,0.34285714285714286,0.03652684757524598,severity_session,,,
EUR,LIQUIDATION,LOW,NY_Late,6,EUR,59,59,0.2542372881355932,0.15254237288135594,0.3559322033898305,0.053305166329009564,severity_session,,,
EUR,LIQUIDATION,LOW,NY_Late,6,GBP,59,59,0.05084745762711865,0.0,0.11864406779661017,0.030042024654745595,severity_session,,,
EUR,LIQUIDATION,LOW,NY_Late,6,USD,59,59,0.2542372881355932,0.13559322033898305,0.3728813559322034,0.06170555610943702,severity_session,,,
EUR,LIQUIDATION,LOW,NY_Late,6,CHF,59,59,0.0847457627118644,0.01694915254237288,0.1694915254237288,0.03753883943863736,severity_session,,,
EUR,LIQUIDATION,LOW,NY_Late,6,JPY,59,59,0.3389830508474576,0.22033898305084745,0.4576271186440678,0.058018518312064504,severity_session,,,
EUR,LIQUIDATION,LOW,NY_Overlap,6,EUR,81,81,0.09876543209876543,0.037037037037037035,0.16049382716049382,0.03180675056984409,severity_session,,,
EUR,LIQUIDATION,LOW,NY_Overlap,6,GBP,81,81,0.08641975308641975,0.037037037037037035,0.16049382716049382,0.03180368021387377,severity_session,,,
EUR,LIQUIDATION,LOW,NY_Overlap,6,USD,81,81,0.2839506172839506,0.18518518518518517,0.3953703703703704,0.053487756748996855,severity_session,,,
EUR,LIQUIDATION,LOW,NY_Overlap,6,CHF,81,81,0.19753086419753085,0.12314814814814815,0.2842592592592593,0.0445793459705148,severity_session,,,
EUR,LIQUIDATION,LOW,NY_Overlap,6,JPY,81,81,0.3333333333333333,0.2345679012345679,0.44475308641975314,0.054345233691279055,severity_session,,,
EUR,LIQUIDATION,MEDIUM,Asia,6,EUR,33,33,0.030303030303030304,0.0,0.09090909090909091,0.029257113660492478,severity_session,,,
EUR,LIQUIDATION,MEDIUM,Asia,6,GBP,33,33,0.09090909090909091,0.0,0.18181818181818182,0.04551769634784411,severity_session,,,
EUR,LIQUIDATION,MEDIUM,Asia,6,USD,33,33,0.30303030303030304,0.15151515151515152,0.45454545454545453,0.08223643721140522,severity_session,,,
EUR,LIQUIDATION,MEDIUM,Asia,6,CHF,33,33,0.030303030303030304,0.0,0.09090909090909091,0.02939047764619732,severity_session,,,
EUR,LIQUIDATION,MEDIUM,Asia,6,JPY,33,33,0.5454545454545454,0.3939393939393939,0.7272727272727273,0.08786802284374415,severity_session,,,
EUR,LIQUIDATION,MEDIUM,London,6,EUR,31,31,0.03225806451612903,0.0,0.12903225806451613,0.035688852226705724,severity_session,,,
EUR,LIQUIDATION,MEDIUM,London,6,GBP,31,31,0.03225806451612903,0.0,0.0967741935483871,0.03036941575688653,severity_session,,,
EUR,LIQUIDATION,MEDIUM,London,6,USD,31,31,0.1935483870967742,0.06451612903225806,0.3225806451612903,0.06969770152024808,severity_session,,,
EUR,LIQUIDATION,MEDIUM,London,6,CHF,31,31,0.16129032258064516,0.06451612903225806,0.29112903225806475,0.07165390591744798,severity_session,,,
EUR,LIQUIDATION,MEDIUM,London,6,JPY,31,31,0.5806451612903226,0.3870967741935484,0.7419354838709677,0.09296327376236682,severity_session,,,
EUR,LIQUIDATION,MEDIUM,NY_Late,6,EUR,6,6,0.16666666666666666,0.0,0.5,0.15670390519335367,severity_session,,,
EUR,LIQUIDATION,MEDIUM,NY_Late,6,GBP,6,6,0.0,0.0,0.0,0.0,severity_session,,,
EUR,LIQUIDATION,MEDIUM,NY_Late,6,USD,6,6,0.0,0.0,0.0,0.0,severity_session,,,
