origin_currency,direction,horizon_h,currency,n,mean_mfe,median_mfe,mean_mae,median_mae
EURCHF,,12,EUR,421,0.0006637352928338326,0.0005236647712542221,-0.0007571421197448584,-0.000546643473280699
EURCHF,,12,GBP,421,0.0009081676520546235,0.0006774322346184554,-0.0010197764448090323,-0.0007197572854267145
EURCHF,,12,USD,421,0.0015074767888640169,0.0010223217588625026,-0.0012365894870259276,-0.0008478467979282021
EURCHF,,12,CHF,421,0.0010105523177076456,0.0007205453782783241,-0.0009407964250184926,-0.0006263834180222239
EURCHF,,12,JPY,421,0.0011296265458789283,0.0006481229220058465,-0.0012695536933674512,-0.0008567572845481695
EURCHF,,24,EUR,421,0.0010457840018709553,0.0008133260273435817,-0.0011205125390994042,-0.0008194904711008258
EURCHF,,24,GBP,421,0.0013226593526440792,0.0010356473717883137,-0.0015291947443393024,-0.0009807275562747186
EURCHF,,24,USD,421,0.002087657898113578,0.0014167309578670144,-0.001785546528563757,-0.0013235477760511682
EURCHF,,24,CHF,421,0.0014536532935828155,0.0010453601440261538,-0.0013030226047496527,-0.0009654088674360278
EURCHF,,24,JPY,421,0.001777757611006291,0.0010789142422239488,-0.0019819593924772488,-0.00127621487225278
EURCHF,,48,EUR,421,0.0014286871275170166,0.0010690145212769481,-0.001562301624475067,-0.001122775847362643
EURCHF,,48,GBP,421,0.001800146520718135,0.0013336240278114604,-0.0021296059972451304,-0.0013344584802847306
EURCHF,,48,USD,421,0.002851568370237818,0.00204433922552297,-0.002563811647375266,-0.0016420417816648825
EURCHF,,48,CHF,421,0.0020855687361062583,0.0013954367352380897,-0.001752261734229812,-0.0011708951343899255
EURCHF,,48,JPY,421,0.002417480119227542,0.001614268979912749,-0.00272484266144719,-0.0019081071638491689
EURGBP,,1,EUR,246,3.583281774893303e-05,2.0881551641705696e-05,3.583281774893303e-05,2.0881551641705696e-05
EURGBP,,1,GBP,246,-3.390733047242741e-05,-3.4478656416618832e-06,-3.390733047242741e-05,-3.4478656416618832e-06
EURGBP,,1,USD,246,-4.667395592537306e-05,2.5901405754000706e-05,-4.667395592537306e-05,2.5901405754000706e-05
EURGBP,,1,CHF,246,3.5817802305452034e-05,7.33909786216755e-06,3.5817802305452034e-05,7.33909786216755e-06
EURGBP,,1,JPY,246,8.930666343415364e-06,1.2505738951934219e-06,8.930666343415364e-06,1.2505738951934219e-06
EURGBP,,2,EUR,246,0.0001875223348511378,0.00013014899640151735,-0.00017672927540622764,-0.00014621365253781108
EURGBP,,2,GBP,246,0.00018604043842690584,0.0001671662403431433,-0.00024580914765368663,-0.00012099968099607663
EURGBP,,2,USD,246,0.00026051876719465676,0.00018287338618825543,-0.00031503140715871225,-0.00021855397147520905
EURGBP,,2,CHF,246,0.0002446774812141187,0.0001617200179656904,-0.0001685319852246548,-0.00010290998747577591
EURGBP,,2,JPY,246,0.00028010739884933315,0.00016733741630439288,-0.0002527646050928709,-0.00018122043428722126
EURGBP,,4,EUR,246,0.00033817623599900727,0.00030413132578033285,-0.00040833899252220224,-0.0003302447761812393
EURGBP,,4,GBP,246,0.0004793238494111166,0.00044579836120681296,-0.0005689212290602631,-0.0003607375725975671
EURGBP,,4,USD,246,0.0006380699580306037,0.00042663197567115293,-0.0007033002538031526,-0.000489704342223902
EURGBP,,4,CHF,246,0.0005519083116660263,0.0003301793496931328,-0.0003936316051861718,-0.00029358208959918194
EURGBP,,4,JPY,246,0.0006443828856719186,0.00043123524858437214,-0.0006049927951110967,-0.0004464142217565559
EURGBP,,6,EUR,246,0.00045686091804487874,0.00039937528851372343,-0.0005113387259281358,-0.00041495601813902963
EURGBP,,6,GBP,246,0.0007319388205981317,0.0006008720702574911,-0.0007989233650589593,-0.0005058483362224215
EURGBP,,6,USD,246,0.0009538027653263871,0.0006122372204908815,-0.0009521447431851304,-0.0007405132444684832
EURGBP,,6,CHF,246,0.0007667755712890066,0.0004654182040265921,-0.0005766064733804666,-0.00034840579093703536
EURGBP,,6,JPY,246,0.00083169030562483,0.000522096419254864,-0.0008857663320051651,-0.0006136189033881743
EURGBP,,8,EUR,246,0.000529574146072073,0.00040463843193436417,-0.0006127967674087507,-0.0004706609448425392
EURGBP,,8,GBP,246,0.0008478757779661878,0.0006988322048093399,-0.0009630266480473779,-0.0005930371620812009
EURGBP,,8,USD,246,0.0011713027965643394,0.000790708418415847,-0.0011135376473386763,-0.0008345118448309357
EURGBP,,8,CHF,246,0.0009055237813138515,0.000559951478229083,-0.000661381826035909,-0.00038004080088210206
EURGBP,,8,JPY,246,0.0010180990947881957,0.0005631154075863528,-0.0011142060467794518,-0.0007805994029338942
EURGBP,,12,EUR,246,0.0006202336164930639,0.0004833693044828715,-0.0007649199014435175,-0.0005724646188137466
EURGBP,,12,GBP,246,0.0009642808123705876,0.000774584545937597,-0.001125851718717609,-0.0007125295048492364
EURGBP,,12,USD,246,0.001409615309505619,0.0009812392968739831,-0.001272878910103388,-0.0008770658786771377
EURGBP,,12,CHF,246,0.001068828787020144,0.0006762131046956653,-0.0007707479888425785,-0.00048780170302828516
EURGBP,,12,JPY,246,0.0012170684885807264,0.0007343964507142982,-0.0013307371943463648,-0.0008841440454148467
EURGBP,,24,EUR,246,0.0010297794683007855,0.0007163313544758859,-0.0010557380407172356,-0.0007399868252571037
EURGBP,,24,GBP,246,0.0014010913834785043,0.0010053460629938318,-0.001645116842947094,-0.0010900061576470067
EURGBP,,24,USD,246,0.0019519431414144865,0.0013543369813669329,-0.0018143752631334777,-0.0012191509916379079
EURGBP,,24,CHF,246,0.0014644671902436879,0.0008953166145984595,-0.0011254886716257104,-0.0006860267954734956
EURGBP,,24,JPY,246,0.0017814233557204456,0.0011109263196198518,-0.0020365816295548245,-0.001191747516867794
EURGBP,,48,EUR,246,0.0014955921295120582,0.0008804699752644325,-0.0014389280875838238,-0.0009614623379601017
EURGBP,,48,GBP,246,0.0018259627352298115,0.001355020512450861,-0.00209869673872031,-0.0013038856313918282
EURGBP,,48,USD,246,0.002677482314592162,0.0020837602691427294,-0.0027254208138589005,-0.0016790195699590794
EURGBP,,48,CHF,246,0.002096884446902516,0.0013299591242449211,-0.0015198611382721,-0.0009293642124953634
EURGBP,,48,JPY,246,0.002392460549924537,0.0014456947720071565,-0.0029036622917934835,-0.0017242602900240768
EURJPY,,1,EUR,245,2.4595118709690506e-05,1.4595785290329995e-05,2.4595118709690506e-05,1.4595785290329995e-05
EURJPY,,1,GBP,245,-1.1030034372519248e-05,-1.8371499071746444e-05,-1.1030034372519248e-05,-1.8371499071746444e-05
EURJPY,,1,USD,245,-1.2451962232841339e-05,-2.5312061324471913e-05,-1.2451962232841339e-05,-2.5312061324471913e-05
EURJPY,,1,CHF,245,1.324684561239055e-05,2.9158275397933456e-05,1.324684561239055e-05,2.9158275397933456e-05
EURJPY,,1,JPY,245,-1.4359967716720489e-05,-1.135776616011035e-05,-1.4359967716720489e-05,-1.135776616011035e-05
EURJPY,,2,EUR,245,0.00017364944872031392,0.00013841827449166826,-0.00013855712424720184,-6.817899777813928e-05
EURJPY,,2,GBP,245,0.0001746396702684726,0.0001442601082578717,-0.00016612165611030528,-9.02738939321053e-05
EURJPY,,2,USD,245,0.00022883702986305386,0.00011004087978066474,-0.00026283181757205454,-0.0002076776506004719
EURJPY,,2,CHF,245,0.00020528920715994967,0.0001526600328766184,-0.00012747889371562902,-0.00010885348711136455
EURJPY,,2,JPY,245,0.00017308498707205,0.00015442021865473953,-0.0002605108514386494,-0.00019326370210517678
EURJPY,,4,EUR,245,0.00036209939712111735,0.00028086173944830893,-0.0003050552049304977,-0.00020780995965357247
EURJPY,,4,GBP,245,0.0004422538855720725,0.00034445067864214286,-0.00037265008540374905,-0.00025982833526786
EURJPY,,4,USD,245,0.0005471641696201705,0.0004221580736999221,-0.0006195861131698001,-0.00046504450525846843
EURJPY,,4,CHF,245,0.00041946365836214775,0.0003589293398453524,-0.00032825967904842954,-0.00025354130386504096
EURJPY,,4,JPY,245,0.0005227081320814319,0.0003292878679254981,-0.000677141988932323,-0.0004905269084220657
EURJPY,,6,EUR,245,0.00047898777946025334,0.00039419438205423905,-0.0004418027469038827,-0.00028383020777812625
EURJPY,,6,GBP,245,0.0006652025012112073,0.0005003988944030313,-0.0005192190903103202,-0.00033581283404038504
EURJPY,,6,USD,245,0.0007529363606263824,0.0005314681441627665,-0.0008837209242957446,-0.0006136846951962063
EURJPY,,6,CHF,245,0.0005971356398300414,0.0004830812275981726,-0.00048214436131851926,-0.0003292830226469684
EURJPY,,6,JPY,245,0.000795480487605858,0.00048519025237262457,-0.000979882966260207,-0.0006625104112176296
EURJPY,,8,EUR,245,0.0005756145405181155,0.0004821500928787036,-0.0005434017365115936,-0.0003632091739782923
EURJPY,,8,GBP,245,0.0008012455304243039,0.0006315382171495264,-0.0006298731676821596,-0.0003800538067557062
EURJPY,,8,USD,245,0.0009169480519904852,0.0006110383723690019,-0.0010258409307152229,-0.0007437725881713759
EURJPY,,8,CHF,245,0.0007348108795695622,0.0005646944327899292,-0.0005936802536745937,-0.00043064901954634107
EURJPY,,8,JPY,245,0.0009268676686933294,0.0005427672488452271,-0.0011330280927358133,-0.0007130386868704174
EURJPY,,12,EUR,245,0.0007373249560047613,0.0006043335319267501,-0.0007140124794384929,-0.0004971934384797952
EURJPY,,12,GBP,245,0.001035006108572712,0.0007917317189281161,-0.0008683795802572073,-0.0006038458901890343
EURJPY,,12,USD,245,0.00124702539625703,0.0008830203681103456,-0.0014112597675458773,-0.0010176185423935102
EURJPY,,12,CHF,245,0.0009885584409707194,0.0006492179346059377,-0.000798301034833161,-0.0005323548925494192
EURJPY,,12,JPY,245,0.0012074936968158715,0.0006784155298539999,-0.0014007816392981004,-0.0008819425924890925
EURJPY,,24,EUR,245,0.0010770629002675944,0.0008331528697128492,-0.0010092716543527813,-0.0006822702514448868
EURJPY,,24,GBP,245,0.0013521918485075914,0.001104373786217541,-0.0013307522300584943,-0.0008845528294896161
EURJPY,,24,USD,245,0.001764758754007902,0.0012043269635896383,-0.0020597589049460856,-0.0014005805111483893
EURJPY,,24,CHF,245,0.001577013491433745,0.0011351955146592942,-0.0011626252365442716,-0.0008411745566693203
EURJPY,,24,JPY,245,0.0018198837913220042,0.001165602090865034,-0.0019501335860092318,-0.0012624458523938262
EURJPY,,48,EUR,245,0.0013636014521651064,0.000999137174004277,-0.0014647981390665825,-0.0009825626253020553
EURJPY,,48,GBP,245,0.001651907070952375,0.0011930630720189052,-0.0020960596352915728,-0.0013957691112071267
EURJPY,,48,USD,245,0.0023301191202762285,0.0016964130670743076,-0.002669695890338036,-0.0016253098207154519
EURJPY,,48,CHF,245,0.0022382689659829385,0.0015046436268361042,-0.0015317250151856035,-0.0010993881146389274
EURJPY,,48,JPY,245,0.0027423363215746278,0.001838610167773388,-0.002529877442007799,-0.001753403112535416
EURUSD,,1,EUR,411,1.9585477429692125e-06,1.837195420839333e-05,1.9585477429692125e-06,1.837195420839333e-05
EURUSD,,1,GBP,411,2.6542572302592074e-05,1.241600121336495e-05,2.6542572302592074e-05,1.241600121336495e-05
EURUSD,,1,USD,411,-3.489699264357149e-05,-8.619890969287518e-06,-3.489699264357149e-05,-8.619890969287518e-06
EURUSD,,1,CHF,411,-1.903742546072971e-05,-3.885212296030333e-05,-1.903742546072971e-05,-3.885212296030333e-05
EURUSD,,1,JPY,411,2.5433298058739902e-05,-8.506641279413445e-06,2.5433298058739902e-05,-8.506641279413445e-06
EURUSD,,2,EUR,411,0.00016329875234431216,0.0001489088822102497,-0.00014539289153895659,-6.70697049214379e-05
EURUSD,,2,GBP,411,0.0002273890278387949,0.00018446612011652926,-0.00017101823169814466,-0.00010170092470673998
EURUSD,,2,USD,411,0.00020805101504689153,0.0001857171801627446,-0.0002616084793334138,-0.00015956671194525656
EURUSD,,2,CHF,411,0.00015409689160885621,0.0001127052844134235,-0.00018018627238707786,-0.00016481301430762657
EURUSD,,2,JPY,411,0.00022638295176317661,0.00017079815053694782,-0.00022101276364443851,-0.00017741983525695947
EURUSD,,4,EUR,411,0.00035615458278726383,0.00029843528117916583,-0.0003809298519801504,-0.0002708210881228427
EURUSD,,4,GBP,411,0.00045913442334927343,0.00040997394926049405,-0.00045579644361832953,-0.00027038160159880505
EURUSD,,4,USD,411,0.0006303943506015947,0.0004900575926760003,-0.00069250252511603,-0.0004410476085149709
EURUSD,,4,CHF,411,0.0004141596808372487,0.00028724459542596974,-0.0004240995467204708,-0.0003432163218196556
EURUSD,,4,JPY,411,0.0006709382169042301,0.00037518520188539295,-0.000567964119818705,-0.00045047508256338163
EURUSD,,6,EUR,411,0.00047468599976961695,0.00037740952014034165,-0.0005190912108027098,-0.00039900726505050807
EURUSD,,6,GBP,411,0.0006252475670577022,0.0005171720927921674,-0.0006938468490903316,-0.0004916345572242219
EURUSD,,6,USD,411,0.0009470730525445536,0.0006907702848141763,-0.0009632881226464473,-0.0006264382350900674
EURUSD,,6,CHF,411,0.000584744897278372,0.00039329515096708036,-0.0006313393588128907,-0.0005026719522917709
EURUSD,,6,JPY,411,0.0009296943487639825,0.0004924369287356459,-0.00075403246674176,-0.0005492801879143449
EURUSD,,8,EUR,411,0.0005646256207794344,0.000419166693641648,-0.0006139080265591236,-0.00048557930784985865
EURUSD,,8,GBP,411,0.0007277715032046943,0.0005844337550297964,-0.0008371777933284369,-0.0005844530802402864
EURUSD,,8,USD,411,0.0011114266508027556,0.0008078109171426077,-0.0011813780379687402,-0.0007951835881513209
EURUSD,,8,CHF,411,0.0007260348470893331,0.000503377495656827,-0.0007615523531823253,-0.0005670012336670485
EURUSD,,8,JPY,411,0.0011310118233761853,0.0005975823582904283,-0.0009111578416047197,-0.0006219822589736699
EURUSD,,12,EUR,411,0.0007169103529415,0.0004928182216461452,-0.0007577117220171195,-0.0005603335330158223
EURUSD,,12,GBP,411,0.0008805303773937652,0.0007068611507896198,-0.0010427130512926216,-0.0007479988548504822
EURUSD,,12,USD,411,0.0013865443703144373,0.0010432079034187929,-0.0014375702694661673,-0.0009521547507968086
EURUSD,,12,CHF,411,0.0009145883502182685,0.0006291346562397158,-0.0009216276679846975,-0.0006685134364387049
EURUSD,,12,JPY,411,0.0013674878177777792,0.0007193293869403755,-0.0011642763725362329,-0.0007606685778892007
EURUSD,,24,EUR,411,0.0010453569703029262,0.0007223170951646906,-0.0011133310584868583,-0.0008768915987858446
EURUSD,,24,GBP,411,0.0011838236474312476,0.0009255928097521651,-0.0014933506663454758,-0.0010748362124732844
EURUSD,,24,USD,411,0.0018530682875508196,0.0015265772873507084,-0.0019263904135815814,-0.0013252291001549202
EURUSD,,24,CHF,411,0.0013889671303489142,0.0009790178072062944,-0.001248389143612854,-0.000929717810443525
EURUSD,,24,JPY,411,0.0020654729786013797,0.0012487732353455743,-0.0018115351038676996,-0.001222772096774407
EURUSD,,48,EUR,411,0.00143240722148336,0.0010038649979750964,-0.001627676186899039,-0.0011841888952397353
EURUSD,,48,GBP,411,0.0016102496467069792,0.0012828219907497329,-0.0021947938953692982,-0.0015528100172735352
EURUSD,,48,USD,411,0.0025934691586805957,0.002124359281746672,-0.002792827535401946,-0.0018870770186093502
EURUSD,,48,CHF,411,0.0019508379896535477,0.0013396002661052214,-0.0017394794546638237,-0.001204057513932154
EURUSD,,48,JPY,411,0.002983856683434684,0.001943075967920558,-0.002421885897463557,-0.0017203838046284895
GBP,ACCUMULATION,1,EUR,374,3.309862981320884e-05,4.259296120761506e-05,3.309862981320884e-05,4.259296120761506e-05
GBP,ACCUMULATION,1,GBP,374,-2.2246466423223388e-05,-4.755754195571758e-05,-2.2246466423223388e-05,-4.755754195571758e-05
GBP,ACCUMULATION,1,USD,374,-1.3937281119872432e-05,-5.9916042791858165e-06,-1.3937281119872432e-05,-5.9916042791858165e-06
GBP,ACCUMULATION,1,CHF,374,6.798851714386313e-05,7.635727445284875e-05,6.798851714386313e-05,7.635727445284875e-05
GBP,ACCUMULATION,1,JPY,374,-6.490339941397615e-05,-5.756951605897384e-05,-6.490339941397615e-05,-5.756951605897384e-05
GBP,ACCUMULATION,2,EUR,374,0.0001799227913865861,0.00014205967772890483,-0.000152894363946883,-9.437842496845044e-05
GBP,ACCUMULATION,2,GBP,374,0.00018196797571036667,0.0001288215184821525,-0.00023052408453343357,-0.00018978259303292772
GBP,ACCUMULATION,2,USD,374,0.00022484879127951987,0.0001747424042186983,-0.00028684846075526833,-0.0002281819572607185
GBP,ACCUMULATION,2,CHF,374,0.00025355152462332164,0.00021978696033501916,-0.00011933538979133714,-9.463015772613816e-05
GBP,ACCUMULATION,2,JPY,374,0.0002341413158870876,8.71063580170722e-05,-0.00028483009985995984,-0.0002530182228301294
GBP,ACCUMULATION,4,EUR,374,0.00034794960132230934,0.00027380331682704727,-0.00033293640020543567,-0.0002146688935695163
GBP,ACCUMULATION,4,GBP,374,0.00044472246485063844,0.0003378895139171271,-0.0004591412075420762,-0.0003453296880605709
GBP,ACCUMULATION,4,USD,374,0.0005808018756389298,0.0004242945000780586,-0.0006757875771601957,-0.0005057860198676594
GBP,ACCUMULATION,4,CHF,374,0.00048410032971940993,0.0003705786346376172,-0.0003125227397535805,-0.00020995296007957626
GBP,ACCUMULATION,4,JPY,374,0.0005179254845335286,0.00031952502616175015,-0.0005550131715045503,-0.00042265017192342607
GBP,ACCUMULATION,6,EUR,374,0.0004738103383360571,0.0003767817682414949,-0.000420649540561647,-0.00029183675830464105
GBP,ACCUMULATION,6,GBP,374,0.0006164388591105917,0.0004530317593569525,-0.000593406403581765,-0.00043319749621493694
GBP,ACCUMULATION,6,USD,374,0.0007955436171987623,0.0005554893617386394,-0.0010032763585827718,-0.0007987997283753064
GBP,ACCUMULATION,6,CHF,374,0.0006556803470709683,0.0004697596110138549,-0.0004446900895436538,-0.0003385486998766957
GBP,ACCUMULATION,6,JPY,374,0.0007009489715561998,0.00037241776714581166,-0.0007496039367795834,-0.0005818984337941648
GBP,ACCUMULATION,8,EUR,374,0.0005590691133371795,0.0004107085760893756,-0.0005006779918209921,-0.0003429253637386745
GBP,ACCUMULATION,8,GBP,374,0.0007384206880605948,0.0005041930325392072,-0.0007315512575647275,-0.0005324771850063711
GBP,ACCUMULATION,8,USD,374,0.0009799466283637584,0.0006294148948429894,-0.0012214671263000407,-0.0008952109422495026
GBP,ACCUMULATION,8,CHF,374,0.0007781630593601118,0.0005834564884297315,-0.0005549085317901456,-0.00036912799612245147
GBP,ACCUMULATION,8,JPY,374,0.0008819585589258423,0.00043595234476079183,-0.0009412468859106198,-0.0006851490695764682
GBP,ACCUMULATION,12,EUR,374,0.0007136975458927816,0.0005110271876596082,-0.0006283577211906911,-0.00040518951921717904
GBP,ACCUMULATION,12,GBP,374,0.0008642431621844077,0.000599709222799087,-0.0008741224080511909,-0.0006746441188253194
GBP,ACCUMULATION,12,USD,374,0.00115739260904057,0.0008140317320210574,-0.0014524213149511513,-0.0010133415668125223
GBP,ACCUMULATION,12,CHF,374,0.0009247605254470045,0.0006983813873869399,-0.0006596888535294198,-0.0004538532995380605
GBP,ACCUMULATION,12,JPY,374,0.0011170358774655333,0.0005998607044410504,-0.0011651911449572052,-0.0008370298545207727
GBP,ACCUMULATION,24,EUR,374,0.0011190366149710304,0.0007458449382184492,-0.0010505610428257104,-0.0006941655128576739
GBP,ACCUMULATION,24,GBP,374,0.0012460788442252518,0.0009281045346093138,-0.0013706352545178853,-0.0009307849681599088
GBP,ACCUMULATION,24,USD,374,0.0016909598718349496,0.0012137662940231984,-0.002179725613391384,-0.0015345973109207127
GBP,ACCUMULATION,24,CHF,374,0.0014635604700309545,0.001013782785908774,-0.00107903846587452,-0.0007381575088972541
GBP,ACCUMULATION,24,JPY,374,0.001891372512521229,0.0010620634377976048,-0.0018086740120325275,-0.0011597552805065014
GBP,ACCUMULATION,48,EUR,374,0.0015249090054715983,0.0010396934327156757,-0.001429410869796938,-0.0009158226251585106
GBP,ACCUMULATION,48,GBP,374,0.001722549764965306,0.0014294667533134486,-0.0020148899805270534,-0.0013110795393624355
GBP,ACCUMULATION,48,USD,374,0.0023306603208511486,0.0017641369557940493,-0.0030096482146440067,-0.0019207036257565188
GBP,ACCUMULATION,48,CHF,374,0.002047846576741904,0.0013541248360437695,-0.0015854044255572035,-0.001143858966321236
GBP,ACCUMULATION,48,JPY,374,0.00275087349447844,0.0017693936598758048,-0.0025452583680297975,-0.001644476905957014
GBP,LIQUIDATION,1,EUR,475,6.211701056301122e-06,1.6241794786733655e-05,6.211701056301122e-06,1.6241794786733655e-05
GBP,LIQUIDATION,1,GBP,475,3.567029273858746e-05,3.3327447463907074e-05,3.567029273858746e-05,3.3327447463907074e-05
GBP,LIQUIDATION,1,USD,475,9.857460899138732e-06,1.847790677313811e-05,9.857460899138732e-06,1.847790677313811e-05
GBP,LIQUIDATION,1,CHF,475,-2.9957588495204004e-06,-9.052744290302195e-06,-2.9957588495204004e-06,-9.052744290302195e-06
GBP,LIQUIDATION,1,JPY,475,-4.874369584450689e-05,-5.6308909148872536e-05,-4.874369584450689e-05,-5.6308909148872536e-05
GBP,LIQUIDATION,2,EUR,475,0.00017171923147058334,0.0001564558474268943,-0.00015471798290048481,-9.926465716902183e-05
GBP,LIQUIDATION,2,GBP,475,0.0002710116733401154,0.0002503582432196782,-0.00016881229786543927,-8.517701847818212e-05
GBP,LIQUIDATION,2,USD,475,0.00026763306505439484,0.0002465094293467437,-0.0002520167161716228,-0.00015232927677892767
GBP,LIQUIDATION,2,CHF,475,0.0001884569505255077,0.00011694696390581892,-0.00020176851774288403,-0.00016759578334641962
GBP,LIQUIDATION,2,JPY,475,0.000201782467567726,0.00012933535820480117,-0.0003232878732778963,-0.00031225247734948964
GBP,LIQUIDATION,4,EUR,475,0.0003561501189518816,0.00027634728573960117,-0.0003081908913605769,-0.0001984498355400941
GBP,LIQUIDATION,4,GBP,475,0.0005191568604839148,0.00048612089713744635,-0.0004492315832553136,-0.0002849305433877629
GBP,LIQUIDATION,4,USD,475,0.0005899066799107414,0.000499137544065029,-0.0006454675008834608,-0.00039040666204005623
GBP,LIQUIDATION,4,CHF,475,0.00041707107207129477,0.0003178868202522516,-0.00039216643414029527,-0.000318522859060422
GBP,LIQUIDATION,4,JPY,475,0.0005364214472287027,0.0002785955393715395,-0.0006087594513238028,-0.0005350855590853787
GBP,LIQUIDATION,6,EUR,475,0.000469749065447752,0.0003700901385299423,-0.00040857481864673355,-0.00026460442533403946
GBP,LIQUIDATION,6,GBP,475,0.0006532912079377284,0.0005621047864503381,-0.0006515184402070144,-0.00043452386207809866
GBP,LIQUIDATION,6,USD,475,0.00083344266933858,0.0006238736912331674,-0.0008719273221558973,-0.0005582259047852938
GBP,LIQUIDATION,6,CHF,475,0.0005620665918885639,0.00039150488258841385,-0.0005328523487892585,-0.00040738753357156155
GBP,LIQUIDATION,6,JPY,475,0.0007735336045506054,0.00036927118846155236,-0.0008228874148569165,-0.0006711451974979361
GBP,LIQUIDATION,8,EUR,475,0.0005733814974089622,0.0004359620495007975,-0.0004846689986489707,-0.00031041093851610126
GBP,LIQUIDATION,8,GBP,475,0.0007729231353017938,0.0006514249721536285,-0.0007747292872876634,-0.0004975180525093409
GBP,LIQUIDATION,8,USD,475,0.0009827701331986203,0.0007279808188923522,-0.0010353999473783448,-0.0006646349443793004
GBP,LIQUIDATION,8,CHF,475,0.0007107148260759073,0.0004726341504635214,-0.000629721989917414,-0.0004954112784879808
GBP,LIQUIDATION,8,JPY,475,0.0008995298014594942,0.00046915380183387375,-0.0009880710985333055,-0.0007581113114535166
GBP,LIQUIDATION,12,EUR,475,0.0007425099147386601,0.0005865688164898797,-0.0006291841049685428,-0.000466408912083051
GBP,LIQUIDATION,12,GBP,475,0.0009446765055222344,0.0007818731527171193,-0.0009422278290891355,-0.00065272927188282
GBP,LIQUIDATION,12,USD,475,0.0011818606759800233,0.000929550748737164,-0.0012893711360363602,-0.0007877000790731316
GBP,LIQUIDATION,12,CHF,475,0.0008753007393614482,0.000572539258098394,-0.0007742357199962539,-0.0005846751051041851
GBP,LIQUIDATION,12,JPY,475,0.0011445312639048258,0.0005945101824374626,-0.0012669469126698597,-0.0009188631432402114
GBP,LIQUIDATION,24,EUR,475,0.0011665890139648531,0.0008378655039985368,-0.000981260121063545,-0.0007018805306849521
GBP,LIQUIDATION,24,GBP,475,0.0014467858995930193,0.0011690883668408806,-0.0014932798612369532,-0.0009836561599523119
GBP,LIQUIDATION,24,USD,475,0.0017083880965910487,0.0012766434706892478,-0.0019547057865740222,-0.001187351158992482
GBP,LIQUIDATION,24,CHF,475,0.0014096491679602696,0.0010391021498162164,-0.0011403707852857,-0.0008539706207320403
GBP,LIQUIDATION,24,JPY,475,0.0018353082041887932,0.0010874969880369282,-0.0020412614643224706,-0.0013765165682212714
GBP,LIQUIDATION,48,EUR,475,0.0016001437220149138,0.0011925271111961802,-0.0013848288847915131,-0.0009606467500073085
GBP,LIQUIDATION,48,GBP,475,0.0019065814821890362,0.001522873808109522,-0.0020661362550211944,-0.0013102729755399252
GBP,LIQUIDATION,48,USD,475,0.002413579270179449,0.001738355372092654,-0.002781815237538635,-0.0017203425121115603
GBP,LIQUIDATION,48,CHF,475,0.002041854579728733,0.0014678493313275945,-0.0015959609403996074,-0.001138144230204806
GBP,LIQUIDATION,48,JPY,475,0.0025494519355857724,0.0014948576031272118,-0.0029468941199935783,-0.002040674279398595
GBPCHF,,1,EUR,150,5.824677581375072e-05,2.912846284206811e-05,5.824677581375072e-05,2.912846284206811e-05
GBPCHF,,1,GBP,150,0.00014598909367839798,7.679748226637372e-05,0.00014598909367839798,7.679748226637372e-05
GBPCHF,,1,USD,150,-4.348833290504476e-05,-4.041078784684393e-05,-4.348833290504476e-05,-4.041078784684393e-05
GBPCHF,,1,CHF,150,-6.50717859207036e-05,-3.3894857571399755e-05,-6.50717859207036e-05,-3.3894857571399755e-05
GBPCHF,,1,JPY,150,-9.567575066640033e-05,-9.098869216321505e-05,-9.567575066640033e-05,-9.098869216321505e-05
GBPCHF,,2,EUR,150,0.00019061084157305177,0.00014423658400366236,-4.065936314954197e-05,-5.051917854819967e-05
GBPCHF,,2,GBP,150,0.000389890996518343,0.00033922520721333825,-2.9268035500926917e-05,-8.215781952105119e-07
GBPCHF,,2,USD,150,0.00020531852861388648,0.00015026739632453066,-0.00031155022140547605,-0.00018148844279252183
GBPCHF,,2,CHF,150,5.392653356155976e-05,1.9055320339210636e-05,-0.00029978443688935666,-0.00019611735200428758
GBPCHF,,2,JPY,150,0.00018897651719666225,6.357554120281551e-05,-0.0003474613605182017,-0.000275299811762455
GBPCHF,,4,EUR,150,0.00039790223480879193,0.00028419833806783126,-0.00020165610712822888,-0.00013918513189070393
GBPCHF,,4,GBP,150,0.000592939661227204,0.0005051368945963536,-0.0002118969090591577,-7.660900625400263e-05
GBPCHF,,4,USD,150,0.0004294236663288358,0.0002809657432507405,-0.000658765163543205,-0.00042220993929430195
GBPCHF,,4,CHF,150,0.00028004440560331994,0.0002006196125911735,-0.0004717245229186835,-0.0003494504779891838
GBPCHF,,4,JPY,150,0.0004754985388346399,0.0002588523753164167,-0.0006431763277048865,-0.0005400404492683996
GBPCHF,,6,EUR,150,0.0005612111611198158,0.0004343843814676883,-0.0003025748300084524,-0.000217967980506756
GBPCHF,,6,GBP,150,0.0007608940304491958,0.0007770053898455819,-0.0003338313127256153,-0.0001313494318337895
GBPCHF,,6,USD,150,0.0005749554231723216,0.00045759242109094623,-0.0008485740764118163,-0.0004986070190685509
GBPCHF,,6,CHF,150,0.0004606006821190802,0.00022547458526442707,-0.000636277202036366,-0.00047035393284374036
GBPCHF,,6,JPY,150,0.0006049788475353238,0.0003179225914915286,-0.0008139668286367515,-0.000661600621069202
