date,time,open,high,low,close,tickvol,spread
2024-03-07,1.09013,1.08891,12.199999999999989,1.09464,1.09487,1.08672,0
2024-03-08,1.09383,1.09259,12.400000000001299,1.09356,1.09806,1.09173,0
2024-03-11,1.09443,1.09326,11.700000000001154,1.09256,1.09427,1.0914,0
2024-03-12,1.09338,1.09225,11.300000000000754,1.09251,1.09433,1.08994,0
2024-03-13,1.09328,1.09196,13.199999999999878,1.09467,1.09633,1.09295,0
2024-03-14,1.09448,1.09365,8.299999999998864,1.08905,1.09443,1.088,0
2024-03-15,1.08992,1.08819,17.300000000000093,1.08888,1.08958,1.08808,0
2024-03-18,1.09014,1.0892,9.40000000000163,1.08687,1.09055,1.08655,0
2024-03-19,1.08497,1.08342,15.499999999999403,1.08643,1.08672,1.08424,0
2024-03-20,1.0852,1.08358,16.199999999999548,1.09204,1.09222,1.08366,0
2024-03-21,1.09232,1.08885,34.699999999998624,1.08562,1.09198,1.08549,0
2024-03-22,1.08229,1.08109,11.999999999998678,1.08052,1.08312,1.08011,0
2024-03-25,1.08216,1.0811,10.600000000000609,1.08388,1.0842,1.08158,0
2024-03-26,1.08638,1.08451,18.699999999998163,1.08281,1.08593,1.08237,0
2024-03-27,1.08386,1.08256,13.000000000000789,1.08265,1.08346,1.08103,0
2024-03-28,1.07924,1.07744,18.000000000000238,1.07874,1.08182,1.07819,0
2024-03-29,1.0788,1.07722,15.799999999999148,1.07894,1.08046,1.07783,0
2024-04-01,1.07904,1.07791,11.300000000000754,1.07411,1.07871,1.07303,0
2024-04-02,1.07454,1.07305,14.899999999999913,1.07674,1.07786,1.07424,0
2024-04-03,1.07763,1.07646,11.700000000001154,1.0833,1.08362,1.07723,0
2024-04-04,1.0865,1.0855,10.000000000001119,1.08331,1.08761,1.08312,0
2024-04-05,1.08416,1.08322,9.399999999999409,1.08349,1.08473,1.07908,0
2024-04-08,1.08335,1.08203,13.199999999999878,1.08563,1.08617,1.0821,0
2024-04-09,1.08702,1.08559,14.300000000000423,1.0856,1.08845,1.08471,0
2024-04-10,1.08652,1.08562,8.999999999999009,1.07433,1.08659,1.07283,0
2024-04-11,1.074,1.07254,14.600000000000168,1.07281,1.07559,1.06985,0
2024-04-12,1.06742,1.06432,31.000000000001027,1.06375,1.06584,1.06218,0
2024-04-15,1.06618,1.06509,10.899999999998133,1.06256,1.06645,1.06195,0
2024-04-16,1.06344,1.06152,19.199999999999218,1.06212,1.06529,1.06004,0
2024-04-17,1.0648,1.06346,13.399999999998968,1.06705,1.06788,1.06292,0
2024-04-18,1.06807,1.06693,11.400000000001409,1.06431,1.0679,1.06408,0
2024-04-19,1.06617,1.06447,17.000000000000348,1.06541,1.06772,1.06397,0
2024-04-22,1.06614,1.06468,14.600000000000168,1.06514,1.06602,1.06234,0
2024-04-23,1.06701,1.06527,17.400000000000748,1.07024,1.07107,1.06543,0
2024-04-24,1.06914,1.06828,8.60000000000083,1.07001,1.07062,1.06775,0
2024-04-25,1.07291,1.07206,8.500000000000174,1.07287,1.07395,1.06777,0
2024-04-26,1.07428,1.07257,17.099999999998783,1.06992,1.07401,1.06734,0
2024-04-29,1.07192,1.06967,22.500000000000853,1.07205,1.0729,1.06897,0
2024-04-30,1.07348,1.07098,24.999999999999467,1.06719,1.07276,1.06642,0
2024-05-01,1.06728,1.06662,6.6000000000010495,1.06888,1.07321,1.06666,0
2024-05-02,1.07085,1.06952,13.300000000000534,1.07265,1.07297,1.06737,0
2024-05-03,1.07472,1.07382,8.999999999999009,1.07636,1.08122,1.0742,0
2024-05-06,1.07726,1.07656,7.0000000000014495,1.07668,1.07903,1.07656,0
2024-05-07,1.07691,1.07546,14.499999999999513,1.0756,1.07868,1.07473,0
2024-05-08,1.0753,1.07437,9.299999999998754,1.07448,1.0757,1.07393,0
2024-05-09,1.0738,1.07255,12.500000000001954,1.07818,1.07839,1.07233,0
2024-05-10,1.07856,1.07749,10.699999999999044,1.07712,1.07896,1.07598,0
2024-05-13,1.07883,1.07767,11.600000000000499,1.07884,1.08063,1.07806,0
2024-05-14,1.07983,1.07831,15.199999999999658,1.08196,1.08251,1.07663,0
2024-05-15,1.08316,1.08229,8.699999999999264,1.08812,1.08855,1.08212,0
2024-05-16,1.08743,1.08659,8.399999999999519,1.08664,1.08753,1.08539,0
2024-05-17,1.08462,1.08352,10.999999999998789,1.0872,1.08779,1.08351,0
2024-05-20,1.08745,1.08658,8.699999999999264,1.08592,1.08711,1.08534,0
2024-05-21,1.08742,1.08652,9.00000000000123,1.08553,1.08702,1.0842,0
2024-05-22,1.08493,1.08362,13.099999999999223,1.08205,1.08465,1.08167,0
2024-05-23,1.08478,1.0833,14.800000000001479,1.08095,1.08606,1.08042,0
2024-05-24,1.08437,1.08231,20.599999999999508,1.08484,1.08573,1.08339,0
2024-05-27,1.08669,1.08483,18.599999999999728,1.08593,1.08636,1.084,0
2024-05-28,1.08792,1.08668,12.399999999999078,1.08606,1.08885,1.08546,0
2024-05-29,1.08557,1.08361,19.599999999999618,1.08013,1.08581,1.07994,0
2024-05-30,1.08193,1.08079,11.400000000001409,1.08295,1.08446,1.08124,0
2024-05-31,1.0851,1.08327,18.299999999999983,1.08505,1.08818,1.08391,0
2024-06-03,1.08406,1.08272,13.400000000001189,1.08993,1.0904,1.08365,0
2024-06-04,1.08814,1.08626,18.800000000001038,1.08804,1.08871,1.08408,0
2024-06-05,1.08767,1.08642,12.499999999999734,1.08737,1.08913,1.08539,0
2024-06-06,1.08815,1.08746,6.899999999998574,1.08888,1.09014,1.08613,0
2024-06-07,1.08957,1.08875,8.199999999998209,1.07999,1.09015,1.07988,0
2024-06-10,1.07586,1.07322,26.399999999999757,1.07625,1.07658,1.07326,0
2024-06-11,1.07558,1.07358,20.000000000000018,1.07393,1.07487,1.07187,0
2024-06-12,1.07595,1.07433,16.199999999999548,1.08057,1.08516,1.07462,0
2024-06-13,1.0811,1.07927,18.299999999999983,1.074,1.08158,1.07318,0
2024-06-14,1.06984,1.06712,27.199999999998337,1.07054,1.07069,1.0667,0
2024-06-17,1.07141,1.07015,12.600000000000389,1.07317,1.07373,1.07065,0
2024-06-18,1.07251,1.07146,10.499999999999954,1.07384,1.0761,1.07095,0
2024-06-19,1.07516,1.07319,19.699999999998052,1.07443,1.0753,1.07392,0
2024-06-20,1.07312,1.07135,17.700000000000493,1.07046,1.07317,1.0701,0
2024-06-21,1.06977,1.0676,21.700000000000053,1.06911,1.06973,1.06772,0
