date,time,open,high,low,close,tickvol,spread
2021.11.18,21:00:00,4061.14,4090.44,4031.44,4055.94,5346.0,903.0
2021.11.18,22:00:00,4057.34,4073.54,4004.94,4018.34,2447.0,903.0
2021.11.18,23:00:00,4017.84,4032.54,3965.14,3969.64,3580.0,903.0
2021.11.19,00:00:00,4002.34,4308.14,3954.44,3992.64,113219.0,0
2021.11.19,01:00:00,3993.34,4099.24,3969.84,4098.14,5521.0,903.0
2021.11.19,02:00:00,4098.24,4100.84,4033.34,4035.84,2649.0,903.0
2021.11.19,03:00:00,4036.34,4071.14,3983.94,3998.04,3831.0,903.0
2021.11.19,04:00:00,3998.64,4022.74,3977.04,4007.84,2603.0,903.0
2021.11.19,05:00:00,4007.64,4051.04,4003.54,4048.84,2546.0,933.0
2021.11.19,06:00:00,4049.24,4082.84,4029.94,4074.94,2067.0,923.0
2021.11.19,07:00:00,4075.04,4083.84,4048.34,4057.74,1596.0,943.0
2021.11.19,08:00:00,4057.74,4073.34,4037.34,4060.14,1499.0,903.0
2021.11.19,09:00:00,4059.74,4165.24,4059.04,4138.44,5189.0,903.0
2021.11.19,10:00:00,4139.24,4172.44,4136.44,4152.54,2359.0,903.0
2021.11.19,11:00:00,4152.54,4157.44,4124.34,4142.64,1185.0,903.0
2021.11.19,12:00:00,4143.34,4157.64,4110.34,4138.94,2929.0,903.0
2021.11.19,13:00:00,4138.94,4170.74,4133.24,4138.14,2439.0,903.0
2021.11.19,14:00:00,4138.34,4208.24,4128.34,4203.94,5036.0,903.0
2021.11.19,15:00:00,4205.14,4236.54,4188.24,4231.54,4732.0,983.0
2021.11.19,16:00:00,4231.64,4236.14,4206.04,4216.64,1646.0,903.0
2021.11.19,17:00:00,4215.84,4257.24,4211.34,4251.74,1313.0,903.0
2021.11.19,18:00:00,4251.74,4278.14,4251.04,4256.04,1402.0,903.0
2021.11.19,19:00:00,4256.04,4266.84,4244.14,4264.94,1172.0,903.0
2021.11.19,20:00:00,4265.74,4298.24,4253.94,4292.04,1345.0,903.0
2021.11.19,21:00:00,4292.04,4308.34,4262.74,4270.84,1173.0,903.0
2021.11.19,22:00:00,4267.64,4276.96,4249.54,4276.96,1475.0,711.0
2021.11.19,23:00:00,4277.1,4305.82,4273.1,4280.0,3036.0,673.0
2021.11.20,00:00:00,4278.45,4430.96,4201.2,4428.8,103880.0,0
2021.11.21,00:00:00,4433.39,4434.14,4302.92,4363.64,109625.0,0
2021.11.22,00:00:00,4355.04,4358.84,4019.14,4257.04,124242.0,0
2021.11.22,01:00:00,4257.34,4265.14,4207.74,4228.84,3673.0,903.0
2021.11.22,02:00:00,4228.84,4241.14,4165.84,4212.84,2509.0,903.0
2021.11.22,03:00:00,4212.24,4216.84,4158.34,4187.24,2183.0,903.0
2021.11.22,04:00:00,4186.54,4206.34,4141.74,4162.34,4071.0,903.0
2021.11.22,05:00:00,4161.94,4180.84,4146.44,4153.24,2892.0,903.0
2021.11.22,06:00:00,4152.54,4182.94,4123.04,4182.74,5229.0,903.0
2021.11.22,07:00:00,4182.54,4183.44,4158.74,4177.14,2587.0,903.0
2021.11.22,08:00:00,4177.24,4214.84,4174.84,4185.84,4375.0,903.0
2021.11.22,09:00:00,4186.04,4209.04,4183.34,4195.54,3244.0,903.0
2021.11.22,10:00:00,4195.44,4235.24,4186.64,4186.94,3826.0,903.0
2021.11.22,11:00:00,4186.44,4201.54,4164.44,4201.54,2679.0,903.0
2021.11.22,12:00:00,4201.64,4209.84,4168.54,4170.04,3684.0,903.0
2021.11.22,13:00:00,4170.24,4230.04,4164.74,4175.34,6061.0,903.0
2021.11.22,14:00:00,4175.04,4317.49,4125.84,4276.24,7454.0,903.0
2021.11.22,15:00:00,4276.24,4296.34,4230.04,4239.44,4962.0,903.0
2021.11.22,16:00:00,4239.54,4251.44,4223.04,4233.14,4008.0,903.0
2021.11.22,17:00:00,4233.14,4244.24,4205.34,4229.44,3402.0,903.0
2021.11.22,18:00:00,4228.94,4232.54,4181.34,4206.54,3302.0,903.0
2021.11.22,19:00:00,4205.94,4209.54,4133.24,4135.44,4587.0,903.0
2021.11.22,20:00:00,4134.64,4170.54,4047.64,4061.84,6218.0,903.0
2021.11.22,21:00:00,4061.94,4090.94,4049.54,4058.84,4196.0,903.0
2021.11.22,22:00:00,4058.14,4083.24,4019.34,4076.24,5276.0,903.0
2021.11.22,23:00:00,4076.24,4111.44,4061.34,4111.44,1915.0,903.0
2021.11.23,00:00:00,4087.94,4383.34,4056.84,4083.64,107883.0,0
2021.11.23,01:00:00,4083.04,4134.84,4060.24,4130.04,4573.0,903.0
2021.11.23,02:00:00,4130.04,4150.14,4117.64,4136.84,4230.0,903.0
2021.11.23,03:00:00,4137.74,4156.84,4113.64,4155.74,2863.0,903.0
2021.11.23,04:00:00,4155.84,4188.04,4146.84,4174.94,2473.0,903.0
2021.11.23,05:00:00,4175.94,4186.94,4161.64,4164.84,1386.0,903.0
2021.11.23,06:00:00,4165.34,4169.14,4138.04,4151.94,2047.0,903.0
2021.11.23,07:00:00,4151.84,4158.74,4120.54,4138.54,2335.0,903.0
2021.11.23,08:00:00,4138.54,4140.34,4084.34,4103.34,3535.0,903.0
2021.11.23,09:00:00,4103.04,4134.14,4075.84,4127.34,5271.0,903.0
2021.11.23,10:00:00,4127.84,4182.54,4057.04,4138.24,7009.0,903.0
2021.11.23,11:00:00,4138.24,4226.24,4110.44,4151.64,7437.0,903.0
2021.11.23,12:00:00,4151.64,4170.84,4117.04,4129.74,3568.0,903.0
2021.11.23,13:00:00,4129.74,4152.44,4124.74,4131.94,3481.0,903.0
2021.11.23,14:00:00,4131.74,4187.94,4130.34,4177.24,3291.0,903.0
2021.11.23,15:00:00,4177.94,4316.99,4169.44,4307.54,5070.0,903.0
2021.11.23,16:00:00,4307.54,4326.54,4263.24,4265.74,2892.0,903.0
2021.11.23,17:00:00,4266.24,4351.64,4266.24,4348.54,3130.0,903.0
2021.11.23,18:00:00,4348.74,4352.94,4311.04,4316.94,1583.0,903.0
2021.11.23,19:00:00,4316.94,4325.14,4286.24,4316.34,2392.0,903.0
2021.11.23,20:00:00,4317.44,4354.84,4299.49,4351.94,1863.0,903.0
2021.11.23,21:00:00,4352.44,4383.54,4338.14,4382.14,1256.0,717.0
2021.11.23,22:00:00,4382.64,4382.64,4338.14,4347.54,936.0,903.0
2021.11.23,23:00:00,4348.14,4355.24,4318.94,4329.54,1192.0,903.0
2021.11.24,00:00:00,4347.84,4367.64,4163.24,4335.64,74734.0,0
2021.11.24,01:00:00,4335.94,4367.84,4335.94,4347.44,3297.0,903.0
2021.11.24,02:00:00,4347.74,4357.24,4294.04,4294.94,2383.0,903.0
2021.11.24,03:00:00,4295.94,4302.14,4228.64,4243.74,3055.0,903.0
2021.11.24,04:00:00,4243.74,4252.14,4228.04,4242.94,1646.0,903.0
2021.11.24,05:00:00,4242.74,4287.14,4238.04,4265.14,2114.0,903.0
2021.11.24,06:00:00,4263.74,4285.54,4256.04,4264.24,2144.0,903.0
2021.11.24,07:00:00,4263.44,4274.14,4213.84,4267.14,2077.0,903.0
2021.11.24,08:00:00,4267.04,4287.24,4261.04,4266.44,2403.0,903.0
2021.11.24,09:00:00,4266.14,4337.74,4260.74,4297.04,4137.0,903.0
2021.11.24,10:00:00,4297.84,4324.14,4281.04,4284.64,3794.0,903.0
2021.11.24,11:00:00,4285.54,4295.94,4250.64,4251.54,1901.0,903.0
2021.11.24,12:00:00,4251.84,4301.74,4250.94,4289.04,1737.0,903.0
2021.11.24,13:00:00,4288.04,4306.54,4267.04,4272.44,3009.0,903.0
2021.11.24,14:00:00,4273.34,4302.44,4205.34,4216.14,3748.0,903.0
2021.11.24,15:00:00,4216.94,4241.84,4163.44,4197.84,3564.0,903.0
2021.11.24,16:00:00,4197.24,4269.64,4189.84,4248.84,3630.0,903.0
2021.11.24,17:00:00,4249.44,4262.04,4215.94,4222.64,1646.0,903.0
2021.11.24,18:00:00,4222.34,4249.14,4202.44,4207.24,1295.0,903.0
2021.11.24,19:00:00,4206.74,4256.24,4204.94,4228.24,2065.0,923.0
2021.11.24,20:00:00,4228.94,4233.64,4195.14,4207.64,1553.0,913.0
2021.11.24,21:00:00,4208.44,4268.54,4196.24,4268.54,1508.0,903.0
2021.11.24,22:00:00,4268.04,4278.24,4246.84,4253.64,2066.0,903.0
2021.11.24,23:00:00,4254.34,4273.84,4232.84,4242.14,1188.0,913.0
2021.11.25,00:00:00,4273.54,4528.14,4232.64,4265.54,57145.0,0
2021.11.25,01:00:00,4264.84,4325.04,4244.44,4308.04,2234.0,903.0
2021.11.25,02:00:00,4308.04,4331.04,4308.04,4318.64,973.0,903.0
2021.11.25,03:00:00,4317.84,4330.04,4288.94,4307.14,1011.0,923.0
2021.11.25,04:00:00,4307.64,4319.74,4299.34,4313.44,978.0,953.0
2021.11.25,05:00:00,4313.54,4319.14,4274.14,4284.64,1494.0,903.0
2021.11.25,06:00:00,4284.34,4289.24,4261.94,4272.84,1077.0,903.0
2021.11.25,07:00:00,4272.34,4290.64,4261.44,4272.94,1252.0,943.0
2021.11.25,08:00:00,4273.64,4306.34,4273.64,4291.94,1796.0,913.0
2021.11.25,09:00:00,4292.04,4321.54,4281.64,4281.74,2554.0,903.0
2021.11.25,10:00:00,4281.94,4294.94,4268.64,4293.54,2556.0,903.0
2021.11.25,11:00:00,4293.84,4376.44,4288.44,4362.84,3962.0,903.0
2021.11.25,12:00:00,4363.44,4388.74,4353.64,4384.54,3020.0,903.0
2021.11.25,13:00:00,4384.54,4447.54,4380.24,4444.54,4084.0,903.0
2021.11.25,14:00:00,4445.14,4466.24,4430.84,4454.94,2648.0,903.0
2021.11.25,15:00:00,4455.24,4484.84,4447.34,4479.34,1272.0,903.0
2021.11.25,16:00:00,4479.84,4499.14,4455.54,4474.14,1731.0,903.0
2021.11.25,17:00:00,4474.84,4506.64,4461.44,4485.34,2206.0,903.0
2021.11.25,18:00:00,4484.64,4528.34,4484.64,4516.74,1278.0,913.0
2021.11.25,19:00:00,4516.44,4520.04,4489.04,4497.84,807.0,913.0
2021.11.25,20:00:00,4498.54,4510.94,4477.24,4500.34,930.0,903.0
2021.11.25,21:00:00,4500.94,4526.44,4499.84,4507.24,1599.0,903.0
2021.11.25,22:00:00,4507.84,4524.44,4485.94,4495.74,1051.0,903.0
2021.11.25,23:00:00,4496.24,4515.34,4467.54,4514.94,787.0,903.0
2021.11.26,00:00:00,4496.34,4549.44,3910.34,4520.84,110332.0,0
2021.11.26,01:00:00,4521.44,4549.64,4488.44,4495.54,4068.0,903.0
2021.11.26,02:00:00,4495.64,4517.94,4483.94,4483.94,3056.0,903.0
2021.11.26,03:00:00,4484.64,4498.84,4451.44,4455.74,1903.0,923.0
2021.11.26,04:00:00,4456.94,4467.14,4423.04,4424.94,2856.0,903.0
2021.11.26,05:00:00,4423.54,4444.54,4399.94,4420.44,2291.0,903.0
2021.11.26,06:00:00,4419.74,4430.44,4391.64,4428.34,1625.0,933.0
2021.11.26,07:00:00,4427.74,4436.24,4399.64,4414.54,2268.0,903.0
2021.11.26,08:00:00,4413.94,4417.04,4312.54,4341.44,3344.0,903.0
2021.11.26,09:00:00,4341.84,4341.84,3999.24,4096.84,8235.0,903.0
2021.11.26,10:00:00,4096.24,4130.64,4051.54,4068.84,6951.0,903.0
2021.11.26,11:00:00,4069.54,4072.64,4036.44,4048.24,3275.0,903.0
2021.11.26,12:00:00,4047.74,4096.74,3975.34,3980.94,4007.0,903.0
2021.11.26,13:00:00,3980.94,4048.24,3910.54,4048.04,6209.0,903.0
2021.11.26,14:00:00,4047.64,4090.24,4014.24,4084.64,2879.0,903.0
2021.11.26,15:00:00,4084.64,4123.74,4062.94,4101.24,2993.0,903.0
2021.11.26,16:00:00,4100.34,4100.64,4048.74,4061.44,3237.0,903.0
2021.11.26,17:00:00,4060.94,4100.84,4021.94,4069.94,2734.0,903.0
2021.11.26,18:00:00,4069.94,4112.24,4061.34,4070.84,2017.0,903.0
2021.11.26,19:00:00,4071.44,4074.24,4029.94,4041.44,2756.0,903.0
2021.11.26,20:00:00,4041.44,4090.74,4029.64,4080.54,1710.0,903.0
2021.11.26,21:00:00,4080.14,4120.14,4058.24,4117.34,1567.0,903.0
2021.11.26,22:00:00,4116.74,4124.34,4058.64,4059.62,2252.0,697.0
2021.11.26,23:00:00,4059.44,4109.58,4053.78,4066.78,3087.0,673.0
2021.11.27,00:00:00,4086.4,4183.32,4027.22,4080.3,107825.0,0
2021.11.28,00:00:00,4085.22,4258.02,3962.92,4252.48,110066.0,0
2021.11.29,00:00:00,4278.64,4458.14,4216.94,4292.84,66406.0,0
2021.11.29,01:00:00,4292.54,4368.84,4280.84,4341.74,5001.0,903.0
2021.11.29,02:00:00,4342.24,4371.04,4318.54,4332.44,2558.0,903.0
2021.11.29,03:00:00,4333.54,4338.24,4304.34,4307.64,1842.0,903.0
2021.11.29,04:00:00,4307.04,4317.54,4289.14,4305.44,1094.0,903.0
2021.11.29,05:00:00,4306.44,4353.74,4304.24,4322.94,1751.0,903.0
2021.11.29,06:00:00,4323.94,4334.44,4312.64,4320.54,674.0,903.0
2021.11.29,07:00:00,4321.44,4337.44,4319.54,4334.94,819.0,943.0
2021.11.29,08:00:00,4334.14,4364.34,4331.94,4349.84,975.0,903.0
2021.11.29,09:00:00,4350.34,4358.14,4312.44,4316.74,1510.0,903.0
2021.11.29,10:00:00,4315.84,4334.14,4276.64,4291.24,1316.0,903.0
2021.11.29,11:00:00,4291.24,4329.44,4285.64,4320.64,1412.0,903.0
2021.11.29,12:00:00,4320.14,4331.44,4294.64,4295.34,925.0,903.0
2021.11.29,13:00:00,4295.34,4317.04,4293.14,4307.04,1056.0,903.0
2021.11.29,14:00:00,4306.54,4372.54,4304.54,4343.74,2706.0,903.0
2021.11.29,15:00:00,4343.34,4367.74,4305.54,4317.14,1719.0,903.0
2021.11.29,16:00:00,4316.44,4334.14,4301.34,4334.14,1287.0,903.0
2021.11.29,17:00:00,4333.74,4411.04,4328.04,4408.34,1394.0,903.0
2021.11.29,18:00:00,4409.04,4458.34,4403.04,4437.64,2108.0,903.0
2021.11.29,19:00:00,4437.84,4448.74,4425.24,4428.24,987.0,903.0
2021.11.29,20:00:00,4429.14,4432.04,4380.84,4385.94,1371.0,903.0
2021.11.29,21:00:00,4385.94,4421.24,4382.74,4407.74,904.0,913.0
2021.11.29,22:00:00,4408.94,4453.14,4406.84,4447.84,1012.0,903.0
2021.11.29,23:00:00,4447.44,4456.24,4427.04,4437.64,1038.0,933.0
2021.11.30,00:00:00,4451.64,4751.84,4345.24,4443.74,94957.0,0
2021.11.30,01:00:00,4443.14,4487.44,4433.84,4482.74,1868.0,903.0
2021.11.30,02:00:00,4482.74,4500.94,4428.44,4458.34,2667.0,903.0
2021.11.30,03:00:00,4457.44,4494.34,4456.34,4463.94,947.0,943.0
2021.11.30,04:00:00,4463.94,4469.54,4400.04,4433.34,1607.0,903.0
2021.11.30,05:00:00,4433.94,4454.94,4427.04,4442.44,909.0,923.0
2021.11.30,06:00:00,4442.34,4450.04,4383.24,4384.24,1545.0,903.0
2021.11.30,07:00:00,4383.94,4414.94,4345.44,4411.14,1902.0,903.0
2021.11.30,08:00:00,4411.14,4428.54,4374.54,4410.74,1877.0,903.0
2021.11.30,09:00:00,4411.64,4474.14,4388.94,4419.44,3212.0,903.0
2021.11.30,10:00:00,4419.44,4445.84,4399.34,4437.24,3528.0,903.0
2021.11.30,11:00:00,4437.29,4491.84,4427.14,4488.14,3155.0,903.0
2021.11.30,12:00:00,4488.54,4600.74,4459.34,4590.34,3941.0,903.0
2021.11.30,13:00:00,4591.14,4636.64,4580.54,4585.14,3524.0,903.0
2021.11.30,14:00:00,4585.14,4655.94,4568.44,4650.44,2642.0,903.0
2021.11.30,15:00:00,4650.44,4694.74,4641.44,4694.54,3823.0,741.0
2021.11.30,16:00:00,4694.54,4752.04,4611.34,4611.34,4178.0,903.0
2021.11.30,17:00:00,4610.94,4667.94,4544.54,4553.94,7125.0,903.0
2021.11.30,18:00:00,4554.44,4614.54,4518.84,4595.34,4072.0,903.0
2021.11.30,19:00:00,4595.94,4693.94,4576.24,4691.14,2294.0,903.0
2021.11.30,20:00:00,4691.74,4692.74,4627.84,4663.44,2401.0,903.0
2021.11.30,21:00:00,4664.24,4670.44,4617.64,4648.24,2993.0,903.0
2021.11.30,22:00:00,4649.24,4673.24,4597.44,4624.24,2854.0,903.0
2021.11.30,23:00:00,4624.24,4670.14,4618.84,4651.14,1884.0,903.0
2021.12.01,00:00:00,4637.64,4778.14,4530.04,4627.54,104430.0,0
2021.12.01,01:00:00,4627.54,4731.14,4600.44,4723.44,3332.0,903.0
2021.12.01,02:00:00,4722.94,4722.94,4679.24,4690.54,1349.0,903.0
2021.12.01,03:00:00,4691.14,4749.24,4667.54,4748.74,1923.0,903.0
2021.12.01,04:00:00,4747.84,4768.44,4716.54,4759.14,2005.0,903.0
2021.12.01,05:00:00,4759.94,4761.94,4714.14,4726.74,1276.0,903.0
2021.12.01,06:00:00,4727.24,4736.14,4696.64,4702.04,1292.0,903.0
2021.12.01,07:00:00,4702.84,4744.44,4686.04,4726.84,1289.0,903.0
2021.12.01,08:00:00,4726.84,4778.34,4715.24,4766.64,1739.0,903.0
2021.12.01,09:00:00,4766.64,4770.34,4692.04,4705.44,3352.0,903.0
2021.12.01,10:00:00,4705.84,4746.94,4682.54,4739.64,2019.0,903.0
2021.12.01,11:00:00,4739.64,4749.04,4700.44,4721.54,1690.0,903.0
2021.12.01,12:00:00,4721.54,4729.64,4651.84,4669.84,2352.0,903.0
2021.12.01,13:00:00,4670.44,4719.84,4655.84,4666.04,2926.0,903.0
2021.12.01,14:00:00,4666.54,4719.44,4662.14,4676.14,2981.0,903.0
2021.12.01,15:00:00,4677.04,4759.94,4675.04,4741.14,3380.0,903.0
2021.12.01,16:00:00,4740.54,4761.74,4710.34,4724.04,2704.0,903.0
2021.12.01,17:00:00,4724.84,4756.94,4691.54,4695.14,2292.0,903.0
2021.12.01,18:00:00,4694.54,4707.94,4671.24,4673.04,1985.0,903.0
2021.12.01,19:00:00,4672.14,4690.74,4637.94,4646.94,2577.0,903.0
2021.12.01,20:00:00,4646.04,4672.94,4594.24,4657.04,3927.0,903.0
2021.12.01,21:00:00,4656.84,4658.64,4554.19,4562.04,4645.0,903.0
2021.12.01,22:00:00,4562.04,4591.94,4530.24,4563.24,4850.0,903.0
2021.12.01,23:00:00,4562.74,4588.44,4522.34,4561.84,2580.0,903.0
2021.12.02,00:00:00,4582.84,4631.84,4430.94,4581.44,107054.0,0
2021.12.02,01:00:00,4580.84,4583.34,4536.34,4575.34,3346.0,903.0
2021.12.02,02:00:00,4575.84,4616.94,4546.64,4609.64,3307.0,903.0
2021.12.02,03:00:00,4610.24,4613.54,4561.44,4575.34,2466.0,903.0
2021.12.02,04:00:00,4574.54,4574.74,4451.24,4489.94,4234.0,903.0
2021.12.02,05:00:00,4490.64,4519.44,4482.94,4508.04,2499.0,903.0
2021.12.02,06:00:00,4507.94,4544.04,4502.24,4523.54,3290.0,903.0
2021.12.02,07:00:00,4523.54,4534.74,4501.24,4533.54,2647.0,903.0
2021.12.02,08:00:00,4535.14,4583.44,4533.84,4559.44,3148.0,903.0
2021.12.02,09:00:00,4559.04,4597.44,4553.64,4584.24,4075.0,903.0
2021.12.02,10:00:00,4584.84,4597.54,4549.04,4576.54,3441.0,903.0
2021.12.02,11:00:00,4576.74,4590.84,4536.74,4553.64,2172.0,903.0
2021.12.02,12:00:00,4554.14,4561.04,4494.14,4529.84,3450.0,903.0
2021.12.02,13:00:00,4529.34,4546.94,4499.24,4535.04,3643.0,903.0
2021.12.02,14:00:00,4535.04,4540.84,4479.64,4530.94,3873.0,903.0
2021.12.02,15:00:00,4530.34,4593.04,4503.74,4587.94,5353.0,903.0
2021.12.02,16:00:00,4588.54,4632.04,4500.34,4542.04,5310.0,903.0
2021.12.02,17:00:00,4541.44,4554.44,4454.74,4479.94,4545.0,903.0
2021.12.02,18:00:00,4479.84,4505.44,4472.44,4490.64,2475.0,903.0
2021.12.02,19:00:00,4491.14,4491.94,4431.14,4477.84,4710.0,903.0
2021.12.02,20:00:00,4477.54,4503.34,4471.04,4485.14,3648.0,903.0
2021.12.02,21:00:00,4485.24,4538.34,4467.54,4531.24,4176.0,903.0
2021.12.02,22:00:00,4535.44,4550.74,4517.64,4541.94,2492.0,903.0
2021.12.02,23:00:00,4541.84,4554.84,4520.54,4540.24,2937.0,903.0
2021.12.03,00:00:00,4527.84,4653.74,4033.74,4508.94,113262.0,0
2021.12.03,01:00:00,4508.94,4544.34,4504.54,4514.74,1281.0,933.0
2021.12.03,02:00:00,4513.94,4534.14,4497.14,4513.04,1833.0,903.0
2021.12.03,03:00:00,4513.24,4525.24,4468.24,4487.84,1761.0,903.0
2021.12.03,04:00:00,4487.84,4520.44,4476.64,4491.14,2330.0,903.0
2021.12.03,05:00:00,4490.54,4537.84,4487.24,4528.14,1731.0,903.0
2021.12.03,06:00:00,4527.44,4569.84,4513.24,4567.84,2194.0,903.0
2021.12.03,07:00:00,4567.84,4589.34,4555.94,4578.74,1855.0,903.0
2021.12.03,08:00:00,4579.44,4582.14,4542.94,4566.94,1160.0,903.0
2021.12.03,09:00:00,4567.44,4573.24,4542.94,4557.74,1165.0,903.0
2021.12.03,10:00:00,4557.04,4581.04,4547.24,4576.44,955.0,903.0
2021.12.03,11:00:00,4576.54,4615.34,4569.44,4574.24,3900.0,903.0
2021.12.03,12:00:00,4573.64,4612.84,4573.64,4611.44,1771.0,933.0
2021.12.03,13:00:00,4611.94,4628.54,4587.44,4593.24,1566.0,903.0
2021.12.03,14:00:00,4593.44,4653.94,4569.34,4597.14,3475.0,903.0
2021.12.03,15:00:00,4597.24,4599.84,4513.94,4519.44,2564.0,903.0
2021.12.03,16:00:00,4518.74,4523.44,4452.14,4463.84,4227.0,903.0
2021.12.03,17:00:00,4463.84,4463.84,4317.74,4338.54,7308.0,903.0
2021.12.03,18:00:00,4338.94,4360.74,4297.84,4350.34,4671.0,903.0
2021.12.03,19:00:00,4350.34,4361.54,4270.74,4320.34,4586.0,903.0
2021.12.03,20:00:00,4319.84,4320.84,4179.34,4223.94,8165.0,903.0
2021.12.03,21:00:00,4223.84,4223.84,4033.94,4206.84,11812.0,903.0
2021.12.03,22:00:00,4200.94,4250.39,4200.54,4212.04,8430.0,673.0
2021.12.03,23:00:00,4214.36,4248.22,4181.42,4196.64,5236.0,673.0
2021.12.04,00:00:00,4216.16,4248.9,3422.24,4063.78,203531.0,0
2021.12.05,00:00:00,4072.24,4252.64,4029.7,4143.94,158538.0,0
2021.12.06,00:00:00,4131.54,4351.64,3919.54,4196.94,154611.0,0
2021.12.06,01:00:00,4197.74,4203.64,4103.34,4131.64,4881.0,903.0
2021.12.06,02:00:00,4131.14,4164.44,4102.14,4143.54,5493.0,701.0
2021.12.06,03:00:00,4144.24,4166.94,4134.44,4149.04,3192.0,903.0
2021.12.06,04:00:00,4149.74,4190.64,4147.64,4169.14,3535.0,903.0
2021.12.06,05:00:00,4169.14,4196.34,4160.44,4166.94,2423.0,903.0
2021.12.06,06:00:00,4167.64,4181.34,4134.54,4135.14,2139.0,903.0
2021.12.06,07:00:00,4134.44,4152.94,4068.94,4073.04,3061.0,903.0
2021.12.06,08:00:00,4073.24,4077.44,4015.14,4071.74,5312.0,903.0
2021.12.06,09:00:00,4072.34,4149.34,3991.24,4045.94,6868.0,903.0
2021.12.06,10:00:00,4046.54,4068.04,3926.14,3959.54,6667.0,903.0
2021.12.06,11:00:00,3960.14,3997.44,3919.74,3945.94,4957.0,903.0
2021.12.06,12:00:00,3946.54,4076.94,3930.84,4044.84,5879.0,903.0
2021.12.06,13:00:00,4044.84,4086.74,4020.04,4050.94,4591.0,903.0
2021.12.06,14:00:00,4051.64,4088.24,4016.44,4043.84,3310.0,903.0
2021.12.06,15:00:00,4043.84,4070.24,3982.94,4016.84,5532.0,903.0
2021.12.06,16:00:00,4016.94,4127.04,3999.94,4125.54,5495.0,903.0
2021.12.06,17:00:00,4125.54,4171.04,4094.94,4168.34,3857.0,903.0
2021.12.06,18:00:00,4169.34,4199.14,4158.24,4174.54,1961.0,799.0
2021.12.06,19:00:00,4174.54,4187.74,4149.54,4183.94,1777.0,903.0
2021.12.06,20:00:00,4184.44,4218.44,4184.24,4194.04,1367.0,903.0
2021.12.06,21:00:00,4194.64,4232.54,4183.04,4198.14,2101.0,903.0
2021.12.06,22:00:00,4202.84,4351.84,4202.84,4318.94,3678.0,903.0
2021.12.06,23:00:00,4319.14,4373.84,4318.84,4334.84,5352.0,903.0
2021.12.07,00:00:00,4344.44,4425.14,4261.94,4346.94,85499.0,0
2021.12.07,01:00:00,4346.74,4365.64,4324.24,4343.04,4565.0,973.0
2021.12.07,02:00:00,4343.14,4386.74,4317.04,4337.74,2721.0,903.0
2021.12.07,03:00:00,4338.34,4350.64,4306.74,4312.44,1716.0,953.0
2021.12.07,04:00:00,4313.34,4348.04,4310.44,4340.24,1327.0,903.0
2021.12.07,05:00:00,4340.74,4363.14,4332.64,4348.24,978.0,903.0
2021.12.07,06:00:00,4348.24,4366.14,4334.04,4344.34,948.0,983.0
2021.12.07,07:00:00,4344.84,4369.44,4342.74,4361.64,876.0,983.0
2021.12.07,08:00:00,4362.14,4384.94,4335.24,4352.04,1121.0,973.0
2021.12.07,09:00:00,4351.54,4418.84,4345.64,4408.64,2656.0,903.0
2021.12.07,10:00:00,4408.24,4422.04,4382.74,4394.04,3479.0,903.0
2021.12.07,11:00:00,4394.54,4404.84,4376.04,4401.34,2044.0,913.0
2021.12.07,12:00:00,4400.94,4425.34,4386.94,4408.94,1610.0,933.0
2021.12.07,13:00:00,4409.54,4416.74,4332.04,4359.54,3271.0,903.0
2021.12.07,14:00:00,4359.74,4377.04,4331.94,4340.64,2590.0,903.0
2021.12.07,15:00:00,4340.64,4400.34,4331.54,4399.74,3131.0,903.0
2021.12.07,16:00:00,4399.54,4417.64,4374.84,4386.64,3437.0,903.0
2021.12.07,17:00:00,4387.34,4405.24,4321.34,4356.04,2322.0,903.0
2021.12.07,18:00:00,4355.54,4356.04,4282.74,4323.24,2462.0,715.0
2021.12.07,19:00:00,4322.94,4333.34,4302.34,4311.54,1940.0,903.0
2021.12.07,20:00:00,4311.04,4325.64,4278.94,4312.14,1930.0,903.0
2021.12.07,21:00:00,4312.14,4328.44,4262.14,4279.54,3708.0,903.0
2021.12.07,22:00:00,4284.04,4322.84,4271.04,4286.24,4591.0,903.0
2021.12.07,23:00:00,4285.64,4304.64,4257.24,4267.74,2567.0,913.0
2021.12.08,00:00:00,4275.44,4449.84,4222.04,4310.34,94331.0,0
2021.12.08,01:00:00,4287.94,4342.14,4279.44,4326.84,2557.0,903.0
2021.12.08,02:00:00,4326.34,4342.34,4305.04,4310.14,1981.0,903.0
2021.12.08,03:00:00,4310.74,4334.24,4289.04,4291.04,1716.0,903.0
2021.12.08,04:00:00,4291.64,4328.74,4280.64,4293.14,1576.0,903.0
2021.12.08,05:00:00,4292.64,4320.54,4292.24,4317.34,1188.0,903.0
2021.12.08,06:00:00,4318.54,4341.44,4306.74,4323.54,999.0,903.0
2021.12.08,07:00:00,4323.04,4377.24,4318.84,4366.34,1577.0,903.0
2021.12.08,08:00:00,4367.14,4372.74,4341.14,4365.84,1043.0,923.0
2021.12.08,09:00:00,4365.84,4383.64,4350.34,4363.84,1057.0,913.0
2021.12.08,10:00:00,4364.64,4383.74,4317.74,4318.34,1363.0,903.0
2021.12.08,11:00:00,4318.94,4346.54,4266.44,4269.34,2457.0,903.0
2021.12.08,12:00:00,4269.34,4289.34,4228.34,4265.54,3174.0,903.0
