w_A_pct,w_B_pct,f_total_pct,scheme,n_paths,cagr_p5,cagr_p25,cagr_p50,cagr_p75,cagr_p90,cagr_p95,cagr_p99,max_dd_p5,max_dd_p25,max_dd_p50,max_dd_p75,max_dd_p90,max_dd_p95,max_dd_p99,terminal_p5,terminal_p25,terminal_p50,terminal_p75,terminal_p90,terminal_p95,terminal_p99,min_eq_p5,min_eq_p25,min_eq_p50,min_eq_p75,min_eq_p90,min_eq_p95,min_eq_p99,P_dd_ge_10,P_dd_ge_15,P_dd_ge_20,P_dd_ge_30,P_dd_ge_40,P_dd_ge_50,P_technical_ruin,exp_cagr,median_terminal
0,100,1.5,episode,10000,0.5835754989356609,0.8359958536075547,1.033406509239153,1.2574673024742737,1.4771898872873683,1.624446718189046,1.905082881235003,0.1007992696168406,0.12751497978211596,0.15180628771851556,0.18349462436066508,0.21856434398809882,0.24249324985115608,0.29258646940588384,3.731498986373759,5.700124548402131,7.637234592380871,10.303403254987284,13.444109750177875,15.862497671263547,21.2206901892237,0.8829001601440348,0.9537093182252455,0.9841876757019281,1.0,1.0092536818522058,1.019703332505507,1.0349633532075224,0.0666938202247191,0.018558314606741573,0.004766629213483146,0.0001858426966292135,0.0,0.0,0.0,1.0602969017811597,7.637234592380871
0,100,1.5,iid,10000,0.6218906846302148,0.8558984214607777,1.0340472382391992,1.2323054129128086,1.4316019759535379,1.566839396532595,1.8509956021255325,0.08828390536723177,0.10991533787718212,0.13070946902842806,0.15636790990412122,0.18561717099585512,0.20516330433630037,0.25283826439531254,3.9960031236804983,5.878923484894941,7.644130280185687,9.977833943559148,12.747468281957332,14.885368885349182,20.10845809559284,0.9044317159588778,0.9597557067427094,0.9857830280394038,1.0,1.0068086346705838,1.0160486328840417,1.0320648996331194,0.03849685393258427,0.007765056179775281,0.0014885393258426967,3.460674157303371e-05,0.0,0.0,0.0,1.056357657090007,7.644130280185687
0,100,2.0,block,10000,0.8169480072616356,1.2147379026152962,1.5490589446028828,1.942255957465163,2.3241390340818504,2.594679686326733,3.1236060346377488,0.13518848810424372,0.171996269441405,0.20261360295190173,0.2404169006441318,0.2826432889715216,0.31380908099770655,0.37290011864276196,5.5323557367541705,9.754546385067423,14.591902651023013,22.007846583868105,31.217434184214273,39.06059931337216,57.878478575136995,0.8404881461954883,0.9268739071347684,0.9791902411454158,1.0,1.0091454180434363,1.025209352635844,1.04661620840881,0.14137853932584268,0.05069370786516854,0.018331011235955055,0.0018769662921348314,0.0001746067415730337,1.0561797752808988e-05,0.0,1.6071265830049062,14.591902651023013
0,100,2.0,episode,10000,0.8240409562903346,1.2215446631593065,1.544819184874781,1.9249373853593383,2.30667679708418,2.574763497059986,3.088162311362608,0.13283963283184425,0.1675323359840332,0.19857957962921158,0.23884273090070912,0.2825654868595818,0.31237550394995056,0.3719051237382186,5.594447296042815,9.840671789447335,14.522486234043562,21.638795997151156,30.749966582838343,38.44385970063361,56.464782555794486,0.844575326622525,0.9378553061765378,0.9784306438104164,1.0,1.0120768845262544,1.0258403558067304,1.04661620840881,0.12211056179775281,0.04795280898876404,0.017492134831460674,0.0017939325842696629,0.00010831460674157303,0.0,0.0,1.6027505646549292,14.522486234043562
0,100,2.0,iid,10000,0.8843587195171179,1.253108900544418,1.5458686396971741,1.8815479594238687,2.2285695885517667,2.4688589650762967,2.990138208751415,0.11680082921247421,0.1447614230040441,0.17175548853651107,0.20434864994871157,0.24167663076154478,0.26576063342292755,0.32482299975175816,6.140885272225074,10.246522016551797,14.539648702805248,20.73193473662471,28.71478878546318,35.27065352014307,52.6725468781094,0.8733224102837904,0.9459460842288903,0.9807353775266174,1.0,1.008953043890889,1.021352117545089,1.0427531995108261,0.08289303370786517,0.02535887640449438,0.007207752808988764,0.0005043820224719101,1.741573033707865e-05,0.0,0.0,1.594054530002467,14.539648702805248
0,100,3.0,block,10000,1.364150407618844,2.1788525414925926,2.9226119217851982,3.861248733648005,4.835917990815217,5.5477367555220605,7.03250341169256,0.1982681177119097,0.2502381681973414,0.29216179736671427,0.3434214636971826,0.3995221895740509,0.43823144993913005,0.5103151568213393,11.760509595990094,27.466223522132545,50.15916276920585,92.73663295812327,156.52692546839955,217.65422871572758,390.8654912080415,0.7644956688809227,0.8888869470980452,0.96809265689271,1.0,1.0135798343589253,1.0370878615913537,1.069924312613215,0.25050235955056177,0.1418734831460674,0.06747674157303371,0.015986629213483147,0.0028747191011235956,0.0003984269662921348,0.0,3.12389799080175,50.15916276920585
0,100,3.0,episode,10000,1.378399123736652,2.1969159848530384,2.913197058762375,3.8169885507372783,4.794751001532152,5.502279306022398,6.946467047911987,0.19533177068440474,0.2437118687546082,0.28674324925189565,0.3410629466962949,0.39770290978433503,0.435431583590349,0.5106912108672673,11.964695961201274,27.91568260322899,49.81506611825537,90.33842651436467,153.3847392284747,213.3536238538951,378.99206981907315,0.7699213190417074,0.9054738185430243,0.9664961312154028,1.0,1.0180081581422393,1.0386450448150266,1.069924312613215,0.22539887640449438,0.12258752808988764,0.06442314606741573,0.015298314606741572,0.002801123595505618,0.0003335955056179775,0.0,3.109837740899319,49.81506611825537
0,100,3.0,iid,10000,1.4998216704284828,2.261654036074799,2.916326645019986,3.7143596148675,4.5814615362754845,5.209729163753421,6.660852604366718,0.17214220751787387,0.2120811653680323,0.25002730309262367,0.29508366623994453,0.34520168405059287,0.3773809857287762,0.45251093456518465,13.798961686460634,29.565776743053682,49.92927611476641,84.93374351719535,137.76124065653613,186.99430369950153,341.2650131347249,0.811662892529979,0.9175464350585092,0.9699509855188528,1.0,1.0133361199431878,1.0314994166596727,1.064129799266239,0.17873483146067415,0.08296550561797753,0.03672303370786517,0.0060673033707865165,0.0008282022471910113,6.55056179775281e-05,0.0,3.0795670302259603,49.92927611476641
0,100,5.0,block,10000,2.738715844884416,5.112289248137096,7.6432629028637455,11.345279006449218,15.763342758765054,19.18437281831278,27.36746405591803,0.3166673462971756,0.3909034479817964,0.4494995324929948,0.5181752772475954,0.5874429486117786,0.6332304898855946,0.7130239673119515,43.713471392549344,178.71137423604966,482.1676724612721,1338.7611475978003,3215.8202830673895,5474.371614002543,14512.286262577409,0.6248098068625941,0.8063069868322278,0.9391657715981172,1.0,1.0214183485918324,1.0605774253565792,1.1165405210220247,0.3795479775280899,0.2831723595505618,0.20691123595505617,0.08766460674157303,0.03358696629213483,0.010839550561797752,0.0,8.913837809682873,482.1676724612721
0,100,5.0,episode,10000,2.7716270828532537,5.170955578098187,7.641475276999523,11.145221838543515,15.54727638109077,19.014473654683318,26.740672973380374,0.3108979020143429,0.3826839792472626,0.44246422336862923,0.514652263395682,0.5852430783927783,0.6306531744947839,0.7130015533694345,44.82483984017052,183.66906095549888,481.88204308302153,1277.548855811478,3098.506212109399,5343.405228847924,13612.54616714656,0.6316100499300127,0.835966331552882,0.9391934407573167,1.0,1.0253697790289424,1.0631138516769774,1.114479404172674,0.3673496629213483,0.26175314606741573,0.1805370786516854,0.08125269662921349,0.031822696629213484,0.010371460674157304,0.0,8.828825613605586,481.88204308302153
0,100,5.0,iid,10000,3.1054689877553576,5.368962039020672,7.628101712110719,10.75577048968781,14.529978166117965,17.4764692233934,25.043379433543972,0.2777709450427716,0.33690552190591805,0.3915447001248466,0.4551346553074637,0.5208196439473223,0.5620548803752701,0.6480556689309369,57.15222738918032,201.0608221440546,479.7488223275184,1163.6733557187772,2583.5486519351425,4249.56680876639,11360.38692610681,0.6919946430721093,0.8586175848098714,0.9468681620743037,1.0,1.0209665653267372,1.0515306566933653,1.1057782963933098,0.3340656179775281,0.2157658426966292,0.13546370786516854,0.048839213483146064,0.014994606741573034,0.003739887640449438,0.0,8.633383929878146,479.7488223275184
10,90,0.25,block,10000,0.09065256272592571,0.11527961641063028,0.13305820868003349,0.15180458938014496,0.16802647254676822,0.17788663310849448,0.19639022391677616,0.014993013507483062,0.018666630980691004,0.022126766467240495,0.026508089984085777,0.0314312509755118,0.0350498195979002,0.043220774743017366,1.2822011771923552,1.3668947668227533,1.4302448619183108,1.4990811335580467,1.5603582470940751,1.5983886602924138,1.6713747603260662,0.9848879407756088,0.9932532321405828,0.9981747232605586,1.0000647805629401,1.0015176598478592,1.002880512685981,1.0052195282369145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13364585338199053,1.4302448619183108
10,90,0.25,episode,10000,0.09138136834751975,0.11594706657183479,0.13316824199382682,0.15064791486668172,0.16697608436744635,0.17712987012050893,0.19510026271845035,0.014672971362261002,0.018709732145612754,0.02228811120752422,0.027212770039994262,0.03284194863379637,0.03666966079087461,0.04514443791230638,1.2846570995572697,1.3692394004255153,1.4306427713145307,1.4947727598429228,1.5563420054621255,1.5954486992563017,1.6662176844719585,0.9842137935136721,0.9942468524869081,0.998155898957028,1.000064907398564,1.0016145966950674,1.0031726628334878,1.005301355971505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13354337093601767,1.4306427713145307
10,90,0.25,iid,10000,0.09477076112864424,0.1173263616169069,0.1328983359350533,0.14938867862438238,0.1641638750633245,0.1741712080735486,0.19169661885775127,0.012867357025626627,0.016100649571260565,0.019101857552373043,0.02297516937362547,0.02761516867755854,0.030634183731469325,0.03824114466203812,1.2961188734843356,1.374092909430183,1.4296668483415977,1.4900915374140022,1.5456224412394075,1.5839883395277927,1.652660166680825,0.987314799152309,0.9948562495803903,0.998359739908782,1.0000752755472502,1.0012749152295435,1.002623152059128,1.0049726252566686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1334891397759247,1.4296668483415977
10,90,0.5,block,10000,0.1880543570324443,0.24228005009728715,0.282228211060511,0.32495684272282505,0.3623989782588101,0.3854389851089535,0.4292076416194548,0.029872443836875054,0.037128738378226375,0.04391777701944294,0.05252430992576604,0.062107569453260424,0.06915131393589764,0.0850259201338059,1.6382319207320388,1.8616597635962289,2.038339161554628,2.23901971290206,2.42508432004591,2.544426618941801,2.7815354698322814,0.9698697571870748,0.9864367514478238,0.9963249449956616,1.0001221252058041,1.002998160466178,1.0057607822041446,1.0104293674798124,6.505617977528089e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.2842090159130316,2.038339161554628
10,90,0.5,episode,10000,0.18954054824782893,0.2437657724991486,0.28238574771121006,0.32222676445678283,0.3599624865047592,0.3839323192748485,0.4262061655243958,0.029217813455703883,0.037192299138495144,0.044244031254997485,0.05387935702099621,0.06481106894859037,0.07234556938684297,0.08858782766876104,1.6441092867124594,1.8680448260247957,2.0390566336477747,2.2258292756461375,2.4126813493302333,2.5365081280965627,2.764834713864669,0.9685542767401188,0.9884564943836287,0.9962849915253663,1.0001225189752896,1.0031869746145938,1.0063453256669754,1.0106027119430099,5.696629213483146e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.2839336993315345,2.0390566336477747
10,90,0.5,iid,10000,0.19712801816667969,0.2468543710057708,0.2818427184151824,0.3193026571224513,0.3534742093603761,0.37669342031416886,0.41829897659293,0.02564552059768119,0.03205677184438298,0.037982940493736954,0.045574548974661164,0.05469639862158364,0.06060042976952392,0.075318625732744,1.6743290185882862,1.8813640133460052,2.0365841983769326,2.2117576059099355,2.379854316598735,2.498686810794722,2.7211505305658523,0.9746507245404243,0.9896777702316002,0.9966994755667309,1.000149645381708,1.0025233461054974,1.005246304118256,1.0098306485360815,6.292134831460674e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.2837150238084819,2.0365841983769326
10,90,1.0,block,10000,0.4045616944608356,0.5353974268867305,0.6357406049170085,0.7462446841727144,0.8459530930989512,0.9097531660723132,1.0313795083197332,0.05924499271889515,0.07340406736913097,0.08650103210120691,0.10302295487932635,0.12133162876999408,0.13473993141671833,0.16421182610847745,2.6463301589528636,3.4154375745117167,4.094532579419968,4.937782454273154,5.789128204008499,6.380940897722024,7.615446222951992,0.939964937569426,0.9726664098009274,0.9925699830507325,1.0002343770736384,1.0057648856052022,1.011521564408289,1.0208199789835586,0.006456404494382022,0.0004592134831460674,4.7752808988764046e-05,0.0,0.0,0.0,0.0,0.6443785844837537,4.094532579419968
10,90,1.0,episode,10000,0.40822721516471894,0.5388098896619926,0.6359905861425621,0.739285260688424,0.8399748430438869,0.9054895299662488,1.0224676046687005,0.05791872277358592,0.07348876735596216,0.08723004450566607,0.10560164209696171,0.1264588892397176,0.1405367068373128,0.17026650664665813,2.6661617554197194,3.4372274894280737,4.096325337544668,4.881619769139987,5.735583431470004,6.340217271899524,7.520131587132092,0.9373943925315059,0.976765148287227,0.9925136067040454,1.0002163806516728,1.006363974154237,1.012690651333951,1.0212054238860195,0.007774719101123596,0.0006132584269662922,3.797752808988764e-05,0.0,0.0,0.0,0.0,0.6434557934265213,4.096325337544668
10,90,1.0,iid,10000,0.42664517830972515,0.5468194931238348,0.6348553870244027,0.7312874984319228,0.8223240664462347,0.884905975054328,1.001228036722701,0.05093551430416952,0.06347758306964187,0.0750690500503253,0.08964720942385314,0.10725929400115534,0.11823530407354811,0.1457638572336778,2.7672733735755703,3.4887269161521286,4.088188282714799,4.817593118726,5.5793761145106595,6.145995304203267,7.296109009366915,0.9492753479652264,0.9792689050675002,0.993283052278972,1.000275810419703,1.0049204202507214,1.0104595766227593,1.0195773794404261,0.0027952808988764045,0.0001342696629213483,3.48314606741573e-06,0.0,0.0,0.0,0.0,0.6424055387064221,4.088188282714799
10,90,1.5,block,10000,0.6524923702064277,0.8888549224760128,1.0761703510717053,1.2893770618431366,1.4882699851342165,1.6189153675972645,1.8696208075796508,0.08809810294210518,0.10878159092432399,0.12794622678866135,0.15160112374884321,0.17779120665416095,0.1966000639893313,0.23769862634921732,4.215802201438985,6.182952137815734,8.106409162600169,10.726124305454709,13.6170867918117,15.766916166733619,20.487064437869716,0.9101704506651471,0.958742932180719,0.9886431845803971,1.0003375245811492,1.0081761412782313,1.0172823466124337,1.0311718345112386,0.03406932584269663,0.005942471910112359,0.0009365168539325842,3.348314606741573e-05,0.0,0.0,0.0,1.0994773718960131,8.106409162600169
10,90,1.5,episode,10000,0.6588302705612995,0.8947292516820097,1.076486676535293,1.2758145473205929,1.4760557542713355,1.6109484430516654,1.8522720986458907,0.08613736679770136,0.10885534677791936,0.12879169723710904,0.15529702672551016,0.18485021495718734,0.2049970137737605,0.24568957111829304,4.2622858852526955,6.238195025256098,8.109947802635315,10.545104053141255,13.426485597960298,15.629908176999056,20.134259883106015,0.9065256699731716,0.9649618403502184,0.988549237158513,1.000299552606058,1.009346234025999,1.0190130140187963,1.0318081358290294,0.03550820224719101,0.0072069662921348315,0.0012529213483146067,1.9325842696629212e-05,0.0,0.0,0.0,1.0973007713922913,8.109947802635315
10,90,1.5,iid,10000,0.6926607360548847,0.9091137353335164,1.0746077078463712,1.2603723873879664,1.4411296647694287,1.5664062066624336,1.809428673236428,0.0758849501542134,0.09425489322718014,0.11127810991652408,0.13233632409084284,0.15773322887943814,0.17332121632133102,0.21271945819033164,4.516054911939787,6.3748225863003185,8.088943609074182,10.341430822686132,12.891072412116518,14.878173832369583,19.27999334384501,0.923978097884877,0.968683584653347,0.9897768433328792,1.0003868179559332,1.0073737102711768,1.0156233558082435,1.029303175070206,0.018243483146067416,0.0025323595505617976,0.0003155056179775281,5.617977528089887e-07,0.0,0.0,0.0,1.0943530282684002,8.088943609074182
10,90,2.0,block,10000,0.934818489584219,1.311525439749606,1.6219901010877487,1.9864207124121906,2.3368416152712506,2.570203128025452,3.0320491834729375,0.11636032259367571,0.14334160230077436,0.16805664860215724,0.19828507501779388,0.23140432067837197,0.2552144354085552,0.3055718646946651,6.623794767075133,11.026068381481403,15.820001025164004,22.967461216275048,31.560374665343417,38.303537982921625,54.27295808448456,0.8801601356731636,0.9447619709805487,0.9846515129258548,1.0003415900308568,1.0108691960736291,1.0230431288165782,1.0414849340628527,0.08051573033707865,0.02149808988764045,0.005424831460674157,0.00026764044943820224,1.9662921348314607e-05,0.0,0.0,1.672857737032642,15.820001025164004
10,90,2.0,episode,10000,0.9453114878860984,1.321210225206014,1.6229111228244304,1.9634829102545606,2.314215292938475,2.5567583859456615,3.0045070718116293,0.11381120145628176,0.14340572924650802,0.1690196646462584,0.20279784392463712,0.24031390265246017,0.2654142875731685,0.3154794749910586,6.727219196983859,11.158920930862175,15.835924941913966,22.46574028900619,30.9512105502042,37.89178763024492,53.21772529564773,0.8756053259816244,0.9528940546501613,0.9846030558106034,1.000328932756895,1.0124583211685088,1.0250664428893996,1.0424108477720393,0.0761652808988764,0.02333752808988764,0.006647752808988764,0.0003506741573033708,8.314606741573034e-06,0.0,0.0,1.6684802715065388,15.835924941913966
10,90,2.0,iid,10000,0.9978204616144937,1.3445197451906985,1.6197588495501365,1.9364595903807604,2.2536154091160223,2.476432764421221,2.9214209770096677,0.10043279101992213,0.1243860358773708,0.14654555647624176,0.17376845462733898,0.20632747049250952,0.22590377301101336,0.2746915889247741,7.260577429163532,11.482933704923417,15.78146720563031,21.883876760599296,29.35752078418994,35.49170169467413,50.115550383621006,0.8987168359980795,0.9580075313922238,0.9861832234222113,1.0004557920134822,1.0096329919122085,1.0206241409762886,1.039016788042928,0.04700865168539326,0.010791348314606741,0.00228438202247191,6.325842696629214e-05,0.0,0.0,0.0,1.6618940439289451,15.78146720563031
10,90,3.0,block,10000,1.6144104488724242,2.413941596525457,3.1208754830149057,4.001604266472484,4.910500652777582,5.535649448935091,6.863291036568479,0.17151421869863462,0.21002009309113123,0.2443771573988816,0.28619924629692706,0.33098549723904597,0.36244114767513785,0.4272040632918894,15.689349698804344,33.69460022646274,57.768759348452384,100.61480982088099,162.32579187883275,216.50522315797897,367.73899198563305,0.8208490875285003,0.9165089858474957,0.9760339235707983,1.000387127533195,1.0160454413242954,1.034564693224867,1.0619948652378821,0.18407932584269662,0.07956258426966292,0.031791123595505615,0.004408539325842697,0.00045213483146067416,5.078651685393258e-05,0.0,3.295506484193113,57.768759348452384
10,90,3.0,episode,10000,1.6370137527246218,2.436106478765557,3.122783300944551,3.9480304041956895,4.847140282692722,5.507597332816514,6.773312901040051,0.16784056149554427,0.20948289125520766,0.2458736234792169,0.2920544616690086,0.34266160735516216,0.37563386079557487,0.44008977592986914,16.081055505646777,34.325066879561945,57.845404847546334,97.55832045286564,157.39070610443568,213.85386370666254,355.81305967655067,0.8153912749849495,0.9280392124393411,0.9759915196814415,1.000387127533195,1.0184438694674458,1.0375992642190943,1.0636162716580588,0.16090786516853933,0.07562258426966292,0.03325550561797753,0.005482808988764045,0.0005965168539325843,4.2134831460674156e-05,0.0,3.2817412773504193,57.845404847546334
10,90,3.0,iid,10000,1.7458259981124817,2.483260027434729,3.1120389047113304,3.8813695041978797,4.687012774813128,5.277939402490321,6.518019996081934,0.14851064892179128,0.1830551666815858,0.21435547957773893,0.2522234022951161,0.2968562458116241,0.3236378981137245,0.3882974511452497,18.055874549640496,35.691732466001774,57.41461309765064,93.84041946006239,145.35637746046618,192.93868630922594,323.35357500228366,0.848597608383112,0.9361307440640311,0.9787680027665551,1.0005672501884366,1.0140040079253347,1.030802295870021,1.0581455444876005,0.12134258426966292,0.04638123595505618,0.016724044943820224,0.001788426966292135,0.00012707865168539326,3.7078651685393257e-06,0.0,3.258309482322589,57.41461309765064
10,90,5.0,block,10000,3.504962376854616,6.028611770808487,8.596608677677981,12.2456233496797,16.44751947317807,19.66239712841604,27.00708526005997,0.27640703858148485,0.3330805801167027,0.3824880331658118,0.4412340700507459,0.5007352464179101,0.541927278319378,0.6192471677454888,74.5688608328028,266.64562585477296,650.6766823808009,1637.8642618465037,3606.272147259003,5854.019017902858,13990.391771752713,0.7028371303502676,0.8569015568471069,0.9568433240907274,1.0004346995315885,1.023913327019039,1.0573840974461273,1.1025496558751482,0.3154991011235955,0.21798775280898877,0.13602955056179775,0.04187033707865168,0.011484269662921348,0.0024119101123595507,0.0,9.729673822478999,650.6766823808009
10,90,5.0,episode,10000,3.568132648991143,6.099324511670407,8.608801914418803,12.000177448267861,16.155597299319435,19.42736677779189,26.41885365694072,0.2697033385247793,0.3320297477242229,0.38463135611502386,0.44893912868213626,0.5147289119411227,0.5572644923101328,0.6319846184213183,77.60348194960048,274.4025752392676,653.0477487007475,1552.4173437348295,3436.1112452247526,5665.2868980364865,13165.043406619501,0.6996085322119818,0.8763993454907753,0.9578029650895934,1.000292132258443,1.0288018682968503,1.0604574513178209,1.1035324336109418,0.2947997752808989,0.19145831460674156,0.1200847191011236,0.04319662921348315,0.013021348314606742,0.0031503370786516854,0.0,9.646697629881887,653.0477487007475
