w_A_pct,w_B_pct,f_total_pct,total_heat_pct,cagr,total_return,max_dd,calmar,worst_day_pct,worst_24h_pct,worst_48h_pct,sortino,ulcer_index,recovery_factor,worst_cluster_pct,worst_weighted_cae_pct,max_gross_R_weighted,mc_max_dd_p95,mc_max_dd_p99,mc_P_dd_ge_10,mc_P_dd_ge_15,mc_P_dd_ge_20,mc_P_dd_ge_30,mc_P_dd_ge_40,mc_P_dd_ge_50,mc_P_technical_ruin,mc_exp_cagr,mc_median_terminal,mc_cagr_p5,mc_cagr_p95,mc_terminal_p5,mc_terminal_p95
10,90,1.5,1.5,1.0841766795572196,7.196280620323698,0.13160936289056693,8.237838522618725,-0.0614459098131701,-0.0614459098131701,-0.0778895293675175,2.915801704217056,0.03967499259264626,54.67909320636556,-0.08060483785345651,-0.03837481664433191,2.6999999999999997,0.1966000639893313,0.23769862634921732,0.03406932584269663,0.005942471910112359,0.0009365168539325842,3.348314606741573e-05,0.0,0.0,0.0,1.0994773718960131,8.106409162600169,0.6524923702064277,1.6189153675972645,4.215802201438985,15.766916166733619
10,90,2.0,2.0,1.6400000447501113,15.133277696405692,0.17220218300134338,9.523689050662716,-0.08133711490595784,-0.08133711490595784,-0.1032909350070304,3.3079813112319694,0.052698072386204414,87.88087022269418,-0.10648734706523777,-0.05116642219244256,2.6999999999999997,0.2552144354085552,0.3055718646946651,0.08051573033707865,0.02149808988764045,0.005424831460674157,0.00026764044943820224,1.9662921348314607e-05,0.0,0.0,1.672857737032642,15.820001025164004,0.934818489584219,2.570203128025452,6.623794767075133,38.303537982921625
10,90,3.0,3.0,3.183204320260586,59.30717370284163,0.24873513570981637,12.797566018072454,-0.12024679819602836,-0.12024679819602836,-0.15326179477504814,4.280479721108524,0.07841922996986876,238.43504671584307,-0.15680101671128,-0.07674963328866383,2.6999999999999997,0.36244114767513785,0.4272040632918894,0.18407932584269662,0.07956258426966292,0.031791123595505615,0.004408539325842697,0.00045213483146067416,5.078651685393258e-05,0.0,3.295506484193113,57.768759348452384,1.6144104488724242,5.535649448935091,15.689349698804344,216.50522315797897
10,90,5.0,5.0,8.993229604405304,729.7147758468464,0.38439129979804526,23.396027977558916,-0.19463814559249581,-0.19463814559249581,-0.2499259531007625,7.255959670055689,0.12851751978015624,1898.364443290548,-0.2517503904404512,-0.12791605548110638,2.6999999999999997,0.541927278319378,0.6192471677454888,0.3154991011235955,0.21798775280898877,0.13602955056179775,0.04187033707865168,0.011484269662921348,0.0024119101123595507,0.0,9.729673822478999,650.6766823808009,3.504962376854616,19.66239712841604,74.5688608328028,5854.019017902858
20,80,0.25,0.25,0.13615004544668885,0.4414532093126433,0.017133289758029913,7.94652091743671,-0.009272347490265127,-0.009272347490265127,-0.010543847493801281,2.437312764343898,0.005224665526192024,25.765817046650138,-0.012224430650665918,-0.005685158021382506,2.4000000000000004,0.027307038748216092,0.03312283657134479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13657373997388522,1.4408418470863547,0.09788707622064788,0.17655113451991314,1.3067157410392034,1.5932027384389593
20,80,0.5,0.5,0.2897244139586419,1.0726617172326263,0.03405269672678051,8.508119526721362,-0.01848551582743992,-0.01848551582743992,-0.02103672433704313,2.593274978229647,0.010437229445808804,31.500051988218566,-0.024349803232381895,-0.011370316042765012,2.4000000000000004,0.05412917054355063,0.06536780280445999,2.808988764044944e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.29099394788187605,2.069590990980368,0.20410782393834703,0.3826289440531753,1.7024457179858514,2.5296710258676978
20,80,1.0,1.0,0.6576696084113296,3.2537484759931106,0.067254181140828,9.778865748646787,-0.03673509692796313,-0.03673509692796313,-0.04187024741042139,2.943345567830973,0.020825081413492385,48.37986904011024,-0.04830497236474762,-0.022740632085530024,2.4000000000000004,0.10620945707017178,0.12712192367021574,0.001191123595505618,4.235955056179775e-05,6.741573033707865e-07,0.0,0.0,0.0,0.0,0.6625291891122405,4.232406330909662,0.4440992251751146,0.902967720110719,2.865366270918936,6.316210351478721
20,80,1.5,1.5,1.12327873202273,7.64452552856719,0.09961335921852707,11.276386428837665,-0.05475030874814785,-0.05475030874814785,-0.06250193190164023,3.351426952634943,0.03116159974958548,76.74197104222729,-0.07186870374866239,-0.034110948128295036,2.4000000000000004,0.1561642934178245,0.18613552736840594,0.012041460674157303,0.0010596629213483145,8.168539325842696e-05,0.0,0.0,0.0,0.0,1.135722362940112,8.554195900541886,0.7248145325514425,1.6078693994336033,4.766175505057064,15.577165848197842
20,80,2.0,2.0,1.7103646187054888,16.39590691916317,0.13113954987978754,13.042324914744169,-0.07253271935016371,-0.07253271935016371,-0.08293314044619456,3.827297213871824,0.041444814938866426,125.026408388567,-0.0950441937356914,-0.04548126417106005,2.4000000000000004,0.2040671401813069,0.2423143473228249,0.03706977528089888,0.006263820224719101,0.0009280898876404494,2.50561797752809e-05,0.0,0.0,0.0,1.7369050477421857,17.06374225251973,1.0514765329364335,2.5564306536019945,7.833265975583549,37.88178531355729
20,80,3.0,3.0,3.3713763407790207,67.4082969768101,0.1917321706250936,17.583780175165767,-0.10740542166495222,-0.10740542166495222,-0.12319957955469815,5.029438025420543,0.06184338481742566,351.5753081866368,-0.1402432349253533,-0.06822189625659007,2.4000000000000004,0.2940037804061139,0.34482492300756723,0.11998516853932584,0.0362947191011236,0.010663932584269663,0.0006849438202247191,4.258426966292135e-05,7.865168539325843e-07,0.0,3.4621164157824897,65.69791392305945,1.869522866480124,5.527899604004844,20.485061474581496,215.7706191780157
20,80,5.0,5.0,9.916549089006448,940.2163367481883,0.30337206292410085,32.687746503169016,-0.17442647485954765,-0.17442647485954765,-0.20138667967406845,8.87613793795693,0.10209274898020376,3099.2185888369568,-0.2261230600109203,-0.11370316042765014,2.4000000000000004,0.4517852814479748,0.5179240051824353,0.25252393258426964,0.1515125842696629,0.07295797752808988,0.015344831460674157,0.002462584269662921,0.0002721348314606742,0.0,10.526821120580474,843.5231970774205,4.34537068258878,19.93297816394234,121.71899072009124,6076.310393240448
30,70,0.25,0.25,0.13910044653512577,0.45220199518833537,0.01430254080610928,9.725575925342545,-0.00811654441987357,-0.00811654441987357,-0.00882590184448778,2.7299645459875643,0.004195389337571661,31.616899494891065,-0.010701802251250614,-0.0049745132687096915,2.0999999999999996,0.021791822011828315,0.026081132502571467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1394870092618666,1.451916393470726,0.10427559171142245,0.1756110413576728,1.3286155098708032,1.589558807671755
30,70,0.5,0.5,0.2966107837166527,1.1045216026410034,0.028484643991302204,10.413006524049342,-0.01618776110413953,-0.01618776110413953,-0.017633945370452597,2.9106194252926834,0.008388091364342619,38.77603676487126,-0.02132772493085744,-0.009949026537419383,2.0999999999999996,0.04324390084102111,0.051649465826595305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29771401876599646,2.1024340260595604,0.2184197183345095,0.3808258388811128,1.7610554690799818,2.520232289401917
30,70,1.0,1.0,0.6763435238130664,3.3924635896001645,0.056485299047145845,11.973797345899712,-0.03219473496854076,-0.03219473496854076,-0.03519633256078699,3.318454194271245,0.01676452440856577,60.059230398490435,-0.04235300222805649,-0.019898053074838766,2.0999999999999996,0.08521161688691892,0.10137806613846931,0.00011078651685393258,1.1235955056179776e-07,0.0,0.0,0.0,0.0,0.0,0.6803617653725281,4.3754718185565915,0.47959087589428456,0.8994099936147384,3.0717518794181657,6.282442533548994
30,70,1.5,1.5,1.1610407808155458,8.092270143881805,0.0839978374742814,13.822269902734524,-0.048021969986422434,-0.048021969986422434,-0.05268691387632178,3.797735433906708,0.025127466579043755,96.33902951798623,-0.06307797319743091,-0.02984707961225815,2.0999999999999996,0.1259680428281482,0.14906164900845623,0.0031137078651685395,9.280898876404495e-05,4.157303370786517e-06,0.0,0.0,0.0,0.0,1.1710949617387363,9.013084077751842,0.7900611187161767,1.6034200153278213,5.301061720226895,15.501155233301295
30,70,2.0,2.0,1.777871485080662,17.6661001894954,0.11101868332513266,16.014164749855066,-0.06367051609792891,-0.06367051609792891,-0.07010544500939954,4.361529961342399,0.03347506413938238,159.12727173819857,-0.08350477914481469,-0.03979610614967753,2.0999999999999996,0.16558022233714698,0.19506737442079744,0.014696629213483145,0.0012251685393258427,7.707865168539325e-05,0.0,0.0,0.0,0.0,1.7990723905710577,18.36393134451499,1.158395188673143,2.55329524586809,9.060420939957629,37.786195147666895
30,70,3.0,3.0,3.5505992803309576,75.75329309083634,0.16357368945722978,21.706420464761518,-0.09443574880904755,-0.09443574880904755,-0.10472539642660678,5.806960841222496,0.050116834877515934,463.1141679459632,-0.12347246119694466,-0.0596941592245163,2.0999999999999996,0.24121781120969343,0.2811950095865778,0.06953022471910113,0.014059662921348314,0.0025593258426966294,4.932584269662921e-05,1.1235955056179776e-07,0.0,0.0,3.6226279850232475,74.02672620148961,2.105457048632854,5.546429056466447,25.6884612934405,217.52973006647548
30,70,5.0,5.0,10.79997546853536,1175.2520393315322,0.26268476424894854,41.11382515622464,-0.15386830520310701,-0.15386830520310701,-0.17309032326884305,10.597935111298048,0.08313431495150025,4474.0015382762585,-0.19992406249400085,-0.09949026537419384,2.0999999999999996,0.3776712118653705,0.4344981639758504,0.19573550561797753,0.09110584269662922,0.03453044943820225,0.004138426966292135,0.00031213483146067417,1.898876404494382e-05,0.0,11.291930582229664,1065.9581662191622,5.172613151131456,20.320208741122467,183.81042114798305,6403.882148425924
40,60,0.25,0.25,0.14202796086193814,0.4629188335479488,0.012817802754233509,11.080523205510293,-0.006959816293485359,-0.006959816293485359,-0.007660312899864462,2.988074997668822,0.003531943733555078,36.11530325625071,-0.009177625289148783,-0.004707920469728225,1.8000000000000003,0.01949532573030493,0.023309859078164293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14238551109454683,1.463076216560253,0.10982984966678018,0.17555454200824097,1.3478484252621896,1.5893399815848983
40,60,0.5,0.5,0.3033945784877832,1.1362169411947671,0.025549454116014076,11.874796898209237,-0.013886316842677195,-0.013886316842677195,-0.01530089348851011,3.191504506950085,0.00706324598488196,44.47128052268642,-0.018299474228645973,-0.00941584093945645,1.8000000000000003,0.03870400055411406,0.04622791048387266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30436785413563483,2.135539739345192,0.23082076078042518,0.3807801229927668,1.8128889517191722,2.51999327830729
40,60,1.0,1.0,0.6945042939494794,3.530159141150455,0.0507510475398291,13.684531209024541,-0.027639700440554665,-0.027639700440554665,-0.030522930323938022,3.6528562825409883,0.014123171603169142,69.55835026616955,-0.03637651728909408,-0.0188316818789129,1.8000000000000003,0.07639251370948562,0.09094197574508246,1.98876404494382e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.6978619542353593,4.517666205532551,0.5097304126807647,0.9002009749676437,3.254419443644813,6.289939889405035
40,60,1.5,1.5,1.1973663683276081,8.536973237856579,0.07559855761965428,15.838481659289146,-0.04126081079459281,-0.04126081079459281,-0.0456662563666742,4.198493130667337,0.021178247742491017,112.92508093616216,-0.05423247764216055,-0.02824752281836935,1.8000000000000003,0.11309409343646798,0.13415778685998261,0.0012602247191011236,1.348314606741573e-05,0.0,0.0,0.0,0.0,0.0,1.2055320894517543,9.466873120470444,0.8462512433376297,1.6057365854999768,5.791807092562123,15.540700016115874
40,60,2.0,2.0,1.8422183187195258,18.93162738893531,0.10008621888387952,18.406313469158786,-0.05475030874814799,-0.05475030874814799,-0.06073101855707047,4.844720772767628,0.028226922527821458,189.15318812173203,-0.07186870374866239,-0.0376633637578258,1.8000000000000003,0.1486868129565565,0.17579229976678937,0.0073202247191011234,0.0004302247191011236,8.42696629213483e-06,0.0,0.0,0.0,0.0,1.859165770368159,19.65081679063396,1.2503951147975239,2.562233174347088,10.211208207497071,38.05910462546114
40,60,3.0,3.0,3.719120441173831,84.17967335988294,0.14796119069594738,25.135783401584217,-0.08133711490595742,-0.08133711490595742,-0.09062544451672173,6.520436032541262,0.04229879351875427,568.9307646413026,-0.10648734706523766,-0.0564950456367387,1.8000000000000003,0.21671222455282058,0.2545906724246041,0.04468696629213483,0.006877640449438202,0.0009773033707865168,2.808988764044944e-06,0.0,0.0,0.0,3.7759492871008495,82.46892532984565,2.312402620733722,5.5910405259804845,30.902742266919315,221.80318043107272
40,60,5.0,5.0,11.621110197648107,1425.2431302447985,0.23918882953293963,48.58550552022213,-0.13296054383391112,-0.13296054383391112,-0.149478114467042,12.2246171162386,0.07029712885455193,5958.65255508733,-0.17314715501554145,-0.0941584093945645,1.8000000000000003,0.3419294175998166,0.3957969907274952,0.14366921348314607,0.06116303370786517,0.018555842696629212,0.0016552808988764046,6.865168539325843e-05,0.0,0.0,12.01143719656245,1301.5477616690514,5.914249941241562,20.67861850225701,254.40506053401475,6717.124343552756
50,50,0.25,0.25,0.14493237360677047,0.47360184328092303,0.013198151272005963,10.981263255724334,-0.007063771123860747,-0.007063771123860747,-0.008666968637377906,3.152015824948095,0.0032983904899725287,35.88395325377576,-0.007651898984001093,-0.004921616503238188,1.5,0.01991599811380313,0.024051660590152995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14526909576250877,1.4740269939145958,0.11431643692128708,0.17702063804173138,1.3635158977986424,1.5950246327473405
50,50,0.5,0.5,0.3100738151229663,1.1677257354663304,0.02624420189590232,11.814945501214886,-0.01409462836082417,-0.01409462836082417,-0.017302588043743964,3.371771081391995,0.006587935466740779,44.49461790067448,-0.015265044882873502,-0.009843233006476377,1.5,0.03952827165300374,0.04765089390369035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3109540872549094,2.16778482768467,0.24080215559223447,0.38419156279259936,1.8553224530104198,2.5378694707424287
50,50,1.0,1.0,0.7121308579330468,3.6664619950730817,0.05188579112735644,13.724968675626119,-0.02805786179950348,-0.02805786179950348,-0.03447999356698251,3.871888105084422,0.013140377459594468,70.66408578166526,-0.03037546760486698,-0.019686466012952753,1.5,0.07788229930051781,0.09354774355293341,3.0112359550561798e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.7150155413789855,4.656399562257949,0.5348617893784634,0.9097000553491243,3.412025505415815,6.380432520576532
50,50,1.5,1.5,1.2321615194078865,8.975991643693852,0.07693624801504641,16.015357535591193,-0.04189022351117326,-0.04189022351117326,-0.051532647300209594,4.466212426543185,0.01965707785594126,116.66791499812182,-0.04533204852524886,-0.02952969901942913,1.5,0.11515976404396254,0.13767243664194953,0.0014055056179775281,2.101123595505618e-05,0.0,0.0,0.0,0.0,0.0,1.2389715194820354,9.90887284562244,0.892504188619355,1.626573354271552,6.217232616943706,15.899346058717455
50,50,2.0,2.0,1.9031117903356591,20.179471139282143,0.10169539210315685,18.713844855479763,-0.055592239780187055,-0.055592239780187055,-0.06846098303182793,5.1736530032092425,0.026157654783670794,198.4305357593063,-0.060135568003288564,-0.039372932025905506,1.5,0.15127542751918144,0.18039140736234693,0.007036741573033708,0.0005239325842696629,1.4719101123595506e-05,0.0,0.0,0.0,0.0,1.9169942875664485,20.89939113862174,1.3268522282536364,2.6011361992161675,11.236793966030145,39.261909782051255
50,50,3.0,3.0,3.875243191842128,92.50344136655498,0.15030666759339145,25.782244087304292,-0.08260735638790793,-0.08260735638790793,-0.1019464507648134,7.023291600438616,0.03910603985215722,615.4313900218629,-0.08928654406941583,-0.05905939803885826,1.5,0.22014611108525575,0.26184293327127467,0.04238831460674157,0.00659438202247191,0.001119438202247191,6.179775280898876e-06,0.0,0.0,0.0,3.921008165404177,90.55111091666221,2.4847214755169507,5.704244123432752,35.734646311896874,232.89159705710412
50,50,5.0,5.0,12.357906202477961,1676.951697403583,0.24283372252636257,50.890403828225956,-0.13509693643996917,-0.13509693643996917,-0.1674449897363827,13.43810045474033,0.06477425906645823,6905.761193120652,-0.14578609470139148,-0.09843233006476376,1.5,0.34550457990628203,0.40535970923743525,0.1192161797752809,0.054364606741573035,0.019377415730337078,0.0017885393258426966,9.47191011235955e-05,2.247191011235955e-07,0.0,12.671942406244916,1520.7777927813593,6.5272752451730565,21.382655295489975,324.49519689352644,7361.12034033669
60,40,0.25,0.25,0.14781347124776034,0.484249137283163,0.015246691079524383,9.69479019918408,-0.008390165355750831,-0.008390165355750831,-0.009672597824373746,3.1857723138058462,0.0035838506997661885,31.760933225274545,-0.00822780145778268,-0.0051353125367481515,1.7999999999999998,0.021763900087711445,0.02630349952757446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.148137614010639,1.484802266207217,0.11718798597464238,0.17973851467411428,1.3736054844393142,1.605597923012238
60,40,0.5,0.5,0.31664653367023,1.1990258331053347,0.030342160427068693,10.435859846939076,-0.016734313174251378,-0.016734313174251378,-0.019300180970171138,3.41228628119541,0.0071596483096115805,39.516824650220556,-0.01641719495789873,-0.010270625073496303,1.7999999999999998,0.04322915512185615,0.05207650464686623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31747135952927874,2.1991407806331464,0.24706071194748136,0.39061526653084216,1.8822560277776552,2.5717537810537854
60,40,1.0,1.0,0.7292026158446594,3.800992754498991,0.06007882898834279,12.137430574523147,-0.03328496396589584,-0.03328496396589584,-0.038420687328358565,3.9290625629426756,0.014286428276348025,63.26675833239867,-0.032680987479844714,-0.020541250146992606,1.7999999999999998,0.0850739511982941,0.10210776490800005,0.00010370786516853932,0.0,0.0,0.0,0.0,0.0,0.0,0.7318084756151808,4.7890495233043,0.5501714229647248,0.9273243687441111,3.5104270231130017,6.55056619034734
60,40,1.5,1.5,1.265335142367253,9.40660485947359,0.08920918589114718,14.183910880110616,-0.04965277219861105,-0.04965277219861105,-0.05736229156137593,4.54522134125202,0.021381168083703057,105.44435268080471,-0.04879183635526618,-0.03081187522048891,1.7999999999999998,0.1255999621403622,0.14989702840248717,0.0023324719101123596,8.44943820224719e-05,2.247191011235955e-07,0.0,0.0,0.0,0.0,1.2713520571295924,10.326907936658014,0.9208894676482394,1.6624461117382718,6.488109955227436,16.52933567534338
60,40,2.0,2.0,1.9602697703152794,21.39603404709984,0.11773302256404847,16.65012693655142,-0.06583856451213323,-0.06583856451213323,-0.07612577295879557,5.28112653497032,0.028444654015753155,181.73349822442626,-0.06475020037359203,-0.04108250029398521,1.7999999999999998,0.16477729106307382,0.19618624223108475,0.010771123595505618,0.0010391011235955055,6.505617977528089e-05,0.0,0.0,0.0,0.0,1.972371108078581,22.0696029385878,1.3722631803928647,2.664726830628768,11.87648637760253,41.280810021614386
60,40,3.0,3.0,4.01735506321739,100.52512536068572,0.17296324431859397,23.226640313346124,-0.09766744159556845,-0.09766744159556845,-0.11312151799934225,7.215387985890142,0.042469401856992585,581.1935695165439,-0.09621130899666974,-0.06162375044097782,1.7999999999999998,0.23911977398381137,0.2826432728499276,0.04668438202247191,0.010133932584269662,0.0019614606741573033,3.831460674157303e-05,0.0,0.0,0.0,4.056764221365255,97.9901589141987,2.581954682065871,5.8714118725626685,38.66581041891471,249.9159269288213
60,40,5.0,5.0,12.989636036393746,1914.4293207450764,0.2761996652316531,47.02987610611015,-0.1591781168099266,-0.1591781168099266,-0.1850105614687963,13.998055286109423,0.07007942459521214,6931.32382741816,-0.15732389469252916,-0.10270625073496305,1.7999999999999998,0.37347193864275047,0.43384317600794814,0.12007943820224719,0.05763078651685393,0.027701460674157304,0.0029726966292134833,0.00026404494382022473,6.96629213483146e-06,0.0,13.260614406529942,1723.518713740264,6.853043010826103,22.22912424628024,366.36777212467445,8186.997115107321
70,30,0.25,0.25,0.1506710415874839,0.4948588229917934,0.017761746804763542,8.482895474395304,-0.009715470671277317,-0.009715470671277317,-0.01067720077367858,3.0899595242084748,0.004099391841082882,27.860932172452582,-0.00959536604498279,-0.00535282938905602,2.0999999999999996,0.024446214309280276,0.0293506301533075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15099091705042655,1.4954493674888,0.11839159856004962,0.1836730993209613,1.377848954232041,1.620985209365402
70,30,0.5,0.5,0.32311079832471723,1.2300949517871973,0.03529560192190999,9.15442096835708,-0.019369649643805838,-0.019369649643805838,-0.021293674788458845,3.3131757706684604,0.008187208820217002,34.851224651409254,-0.01913846760168436,-0.01070565877811204,2.0999999999999996,0.048496744846360795,0.05807875883392345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32391832095238404,2.230252880871335,0.24961848163431966,0.3997175326316275,1.8933361673708833,2.6202693959945176
70,30,1.0,1.0,0.7456994684936133,3.9333674481157326,0.06968353925007054,10.70122838935536,-0.03849473199521469,-0.03849473199521469,-0.04234503206130951,3.8231984570358946,0.01632765257977161,56.446149125695435,-0.03806824152055299,-0.02141131755622408,2.0999999999999996,0.09524732235726963,0.11338708851143392,0.0003167415730337079,8.98876404494382e-07,0.0,0.0,0.0,0.0,0.0,0.7482268872712328,4.921385278255428,0.555645843042217,0.9517871121226391,3.5460565835305555,6.791567399167239
70,30,1.5,1.5,1.2967994226988293,9.82604189203163,0.10317202974097461,12.569292529715613,-0.05737645434912936,-0.05737645434912936,-0.0631552591453987,4.4324572757286065,0.024420382480039332,95.23939692473873,-0.056790050297226835,-0.03211697633433612,2.0999999999999996,0.14040527162284294,0.16630813319289975,0.0043091011235955054,0.00026797752808988766,7.865168539325843e-06,0.0,0.0,0.0,0.0,1.3026137187199713,10.747599495631786,0.9289213433977956,1.7114118237795595,6.566126575556569,17.415167536115398
70,30,2.0,2.0,2.0134234860230062,22.56737382774411,0.13576992806145816,14.829671892523962,-0.07601603716401464,-0.07601603716401464,-0.08372555652677938,5.161407437149676,0.03246446491688943,166.21776375640908,-0.0753046224723255,-0.04282263511244816,2.0999999999999996,0.18400473411471388,0.21669494902588493,0.018754831460674158,0.0021170786516853933,0.00022460674157303372,0.0,0.0,0.0,0.0,2.0251144302390043,23.228774112688605,1.3823664051116902,2.7519054032605825,12.021955468484352,44.15668477737194
70,30,3.0,3.0,4.143955207560678,108.03730608267216,0.19844437410218807,20.8822004972878,-0.11257373096525833,-0.11257373096525833,-0.12415122905988892,7.0820144150818125,0.0484163102235097,544.4211082902195,-0.11171497118027895,-0.06423395266867224,2.0999999999999996,0.2657768937904502,0.31092221423187,0.05851629213483146,0.018220337078651686,0.003738988764044944,0.00015134831460674158,8.98876404494382e-07,0.0,0.0,4.182220799484054,105.15356110854509,2.596120360071454,6.100063026341082,39.105460747836545,274.48435223273816
