timestamp,open,high,low,close,volume,spread,real_volume
1447804800,1.01423,1.02195,1.01271,1.01883,74026,0,0
1447891200,1.01884,1.0201,1.01214,1.01349,90258,0,0
1447977600,1.01358,1.01971,1.01216,1.01859,83746,0,0
1448150400,1.01939,1.01975,1.0188,1.01966,3033,0,0
1448236800,1.0198,1.02252,1.01746,1.01839,81534,0,0
1448323200,1.0184,1.01932,1.01434,1.01702,73853,0,0
1448409600,1.01713,1.02595,1.01431,1.02177,87866,0,0
1448496000,1.02174,1.02525,1.02132,1.02353,53787,0,0
1448582400,1.02353,1.03273,1.02253,1.02928,65153,0,0
1448755200,1.02973,1.03034,1.02953,1.03015,2157,0,0
1448841600,1.03016,1.0319,1.02577,1.02904,64426,0,0
1448928000,1.02906,1.03011,1.02526,1.02624,64437,0,0
1449014400,1.02629,1.03064,1.01787,1.01857,72161,0,0
1449100800,1.01861,1.02637,0.98747,0.99374,116952,0,0
1449187200,0.99372,1.00336,0.99108,0.99612,113864,0,0
1449360000,0.99729,0.99754,0.99606,0.99677,2763,0,0
1449446400,0.99667,1.00309,0.9964,1.00051,66521,0,0
1449532800,1.00049,1.00095,0.99166,0.99284,72125,0,0
1449619200,0.99283,0.99439,0.98195,0.98335,83414,0,0
1449705600,0.98334,0.99073,0.98312,0.98823,67849,0,0
1449792000,0.98825,0.98978,0.98025,0.98241,76171,0,0
1449964800,0.98303,0.98429,0.98302,0.98412,2036,0,0
1450051200,0.98385,0.98715,0.97852,0.98564,85803,0,0
1450137600,0.98568,0.9924,0.97979,0.99075,77889,0,0
1450224000,0.99077,0.99373,0.98096,0.99249,98577,0,0
1450310400,0.99245,0.99902,0.9913,0.99455,75521,0,0
1450396800,0.99463,0.9975,0.99145,0.9918,77688,0,0
1450569600,0.99247,0.99309,0.99121,0.99185,1460,0,0
1450656000,0.99184,0.99678,0.98966,0.99269,57605,0,0
1450742400,0.9927,0.99367,0.98565,0.9879,47217,0,0
1450828800,0.9879,0.99445,0.9875,0.99057,42095,0,0
1450915200,0.99057,0.99057,0.98517,0.98596,24775,0,0
1451001600,0.98601,0.98809,0.98524,0.98723,984,0,0
1451174400,0.98573,0.98776,0.98572,0.98695,1190,0,0
1451260800,0.98695,0.99015,0.98567,0.98799,30373,0,0
1451347200,0.98799,0.99424,0.98608,0.99227,33345,0,0
1451433600,0.99227,0.99265,0.98566,0.9881,36708,0,0
1451520000,0.9881,1.00282,0.98718,0.99975,37498,0,0
1451779200,1.00065,1.00065,0.99915,0.9996,1540,0,0
1451865600,0.99959,1.00619,0.99233,1.00251,74702,0,0
1451952000,1.00253,1.01238,1.00067,1.00856,57578,0,0
1452038400,1.00855,1.01195,1.00564,1.00744,63461,0,0
1452124800,1.00743,1.00761,0.99217,0.99383,79088,0,0
1452211200,0.99384,1.00517,0.99355,0.99458,86782,0,0
1452384000,0.99449,0.99517,0.98793,0.99234,4892,0,0
1452470400,0.99232,1.00222,0.99231,1.00156,62873,0,0
1452556800,1.00155,1.00456,0.99658,1.00305,67675,0,0
1452643200,1.00306,1.01056,1.00243,1.00601,75891,0,0
1452729600,1.00601,1.0091,1.00087,1.00533,81686,0,0
1452816000,1.0053,1.00597,0.99576,1.0015,82452,0,0
1452988800,1.00136,1.00191,1.0003,1.00175,1870,0,0
1453075200,1.00179,1.0072,1.00125,1.00498,44806,0,0
1453161600,1.00501,1.00812,1.00013,1.00326,67773,0,0
1453248000,1.00326,1.00601,0.99896,1.00582,88165,0,0
1453334400,1.00594,1.01457,1.00119,1.00789,107923,0,0
1453420800,1.0079,1.01649,1.00688,1.01626,70053,0,0
1453593600,1.01567,1.01669,1.01551,1.01624,1331,0,0
1453680000,1.01623,1.01624,1.01226,1.0124,66856,0,0
1453766400,1.01238,1.01979,1.01169,1.01705,66406,0,0
1453852800,1.01698,1.01883,1.01295,1.01441,87302,0,0
1453939200,1.01442,1.01766,1.01098,1.01392,80934,0,0
1454025600,1.01394,1.02556,1.01317,1.02283,108961,0,0
1454198400,1.02165,1.02488,1.02162,1.02442,3095,0,0
1454284800,1.02438,1.02451,1.01547,1.01955,68577,0,0
1454371200,1.01955,1.02233,1.01694,1.01872,69275,0,0
1454457600,1.01871,1.01932,0.99871,1.00529,107441,0,0
1454544000,1.00528,1.00735,0.99212,0.99338,118586,0,0
1454630400,0.99333,0.99842,0.98809,0.99164,78706,0,0
1454803200,0.99195,0.99295,0.99171,0.9928,1696,0,0
1454889600,0.99281,0.99721,0.98405,0.98717,112275,0,0
1454976000,0.9872,0.98732,0.96938,0.97303,138978,0,0
1455062400,0.97303,0.98187,0.97086,0.97311,156057,0,0
1455148800,0.97313,0.97613,0.96606,0.97229,174710,0,0
1455235200,0.97214,0.97898,0.97132,0.97731,107483,0,0
1455408000,0.97729,0.97881,0.97652,0.97822,4215,0,0
1455494400,0.97835,0.98884,0.97713,0.986,77246,0,0
1455580800,0.98593,0.98953,0.98464,0.98831,87387,0,0
1455667200,0.98844,0.99408,0.9852,0.99262,87113,0,0
1455753600,0.9926,0.99678,0.99037,0.99309,80480,0,0
1455840000,0.99312,0.99666,0.98875,0.98912,78774,0,0
1456012800,0.98961,0.9909,0.98908,0.99056,8970,0,0
1456099200,0.99053,1.00024,0.99037,1.00001,69006,0,0
1456185600,0.99982,0.99984,0.98946,0.99138,75490,0,0
1456272000,0.99135,0.99519,0.9852,0.98917,84027,0,0
1456358400,0.98924,0.99512,0.98769,0.99011,70744,0,0
1456444800,0.99011,0.99879,0.98704,0.99649,70113,0,0
1456617600,0.99734,0.99819,0.99637,0.99668,3609,0,0
1456704000,0.99672,1.00373,0.99479,0.99783,74385,0,0
1456790400,0.99792,1.00084,0.99594,0.99664,71553,0,0
1456876800,0.99634,1.00081,0.99544,0.99652,70654,0,0
1456963200,0.99663,0.99818,0.98914,0.99241,72097,0,0
1457049600,0.99243,0.99875,0.98779,0.99297,85697,0,0
1457222400,0.99284,0.99474,0.99283,0.99428,3392,0,0
1457308800,0.99434,1.00114,0.99272,0.99571,66235,0,0
1457395200,0.99571,0.99718,0.99006,0.99638,77733,0,0
1457481600,0.99641,1.00384,0.99388,0.9981,73434,0,0
1457568000,0.99801,1.00915,0.98094,0.9845,121515,0,0
1457654400,0.98449,0.98899,0.98023,0.98251,82060,0,0
1457827200,0.98334,0.9839,0.98152,0.98278,7092,0,0
1457913600,0.98288,0.9881,0.98249,0.987,64693,0,0
1458000000,0.98698,0.98948,0.98483,0.9871,60979,0,0
1458086400,0.98713,0.99127,0.97495,0.97795,77400,0,0
1458172800,0.97803,0.97855,0.965,0.96712,84093,0,0
1458259200,0.96692,0.97165,0.96539,0.96859,67328,0,0
1458432000,0.96952,0.97036,0.96896,0.96973,2361,0,0
1458518400,0.96971,0.97294,0.96745,0.97074,63785,0,0
1458604800,0.97074,0.97355,0.96877,0.97284,71312,0,0
1458691200,0.97285,0.97655,0.97252,0.97546,64071,0,0
1458777600,0.97545,0.97728,0.97364,0.97594,58342,0,0
1458864000,0.97599,0.97862,0.97561,0.97617,22365,0,0
1459036800,0.97694,0.97854,0.97638,0.97846,2492,0,0
1459123200,0.97845,0.97851,0.97218,0.97353,36354,0,0
1459209600,0.97354,0.97619,0.96569,0.96647,84018,0,0
1459296000,0.96639,0.96696,0.95918,0.96506,81127,0,0
1459382400,0.96515,0.9662,0.95707,0.96114,85390,0,0
1459468800,0.96122,0.96249,0.9552,0.95869,81807,0,0
1459641600,0.95742,0.95911,0.95696,0.95856,2913,0,0
1459728000,0.95859,0.96141,0.95722,0.959,65610,0,0
1459814400,0.95905,0.96037,0.95458,0.95658,74522,0,0
1459900800,0.95662,0.96209,0.95296,0.95573,85001,0,0
1459987200,0.95583,0.95802,0.95207,0.95633,95524,0,0
1460073600,0.95647,0.95815,0.9524,0.95346,72595,0,0
1460246400,0.95282,0.95352,0.95231,0.95326,3258,0,0
1460332800,0.9534,0.95697,0.95016,0.95404,71548,0,0
1460419200,0.95413,0.9593,0.94981,0.95536,78426,0,0
1460505600,0.95528,0.96708,0.95482,0.96652,82614,0,0
1460592000,0.96652,0.96871,0.96368,0.96642,75282,0,0
1460678400,0.9664,0.96873,0.96472,0.96773,64215,0,0
1460851200,0.96552,0.96718,0.96517,0.96628,3276,0,0
1460937600,0.96627,0.96782,0.96269,0.96456,68375,0,0
1461024000,0.96456,0.96491,0.95839,0.96186,66222,0,0
1461110400,0.96188,0.97323,0.9602,0.9712,68893,0,0
1461196800,0.97116,0.97528,0.96467,0.97489,92689,0,0
1461283200,0.97491,0.97963,0.97315,0.9782,75414,0,0
1461456000,0.97866,0.97887,0.97776,0.97835,3390,0,0
1461542400,0.97836,0.97843,0.97355,0.97499,68969,0,0
1461628800,0.97502,0.9766,0.97009,0.97369,72517,0,0
1461715200,0.97371,0.97527,0.9679,0.9709,84542,0,0
1461801600,0.97092,0.97323,0.96558,0.96621,93740,0,0
1461888000,0.96623,0.96643,0.95668,0.9591,84523,0,0
1462060800,0.95762,0.95945,0.95752,0.95873,5217,0,0
1462147200,0.95873,0.96044,0.9534,0.95526,70308,0,0
1462233600,0.95529,0.95529,0.94433,0.95375,92927,0,0
1462320000,0.95379,0.95894,0.9532,0.957,90258,0,0
1462406400,0.95701,0.96957,0.95684,0.96808,78568,0,0
1462492800,0.96809,0.97291,0.96481,0.97279,81288,0,0
1462665600,0.97244,0.9731,0.97204,0.97268,3193,0,0
1462752000,0.97276,0.97352,0.96833,0.97114,67925,0,0
1462838400,0.97116,0.9762,0.96976,0.97531,69990,0,0
1462924800,0.97531,0.97557,0.96978,0.97094,67867,0,0
1463011200,0.97103,0.97251,0.96626,0.97096,61678,0,0
1463097600,0.971,0.97734,0.9701,0.97538,69516,0,0
1463270400,0.97485,0.97615,0.97447,0.97547,2480,0,0
1463356800,0.97556,0.97835,0.97466,0.97809,50479,0,0
1463443200,0.97808,0.98078,0.97502,0.98011,62324,0,0
1463529600,0.98023,0.98804,0.97976,0.98792,78742,0,0
1463616000,0.98796,0.99216,0.98619,0.99081,71960,0,0
1463702400,0.99085,0.9926,0.98954,0.99045,53062,0,0
1463875200,0.99081,0.99115,0.99036,0.99114,1704,0,0
1463961600,0.99107,0.99228,0.98824,0.98963,58143,0,0
1464048000,0.98967,0.99367,0.9893,0.99312,66769,0,0
1464134400,0.99321,0.99326,0.98957,0.99114,63848,0,0
1464220800,0.99117,0.99272,0.98713,0.98922,70967,0,0
1464307200,0.98924,0.99483,0.98843,0.99451,63560,0,0
1464480000,0.99422,0.99489,0.99412,0.99471,3308,0,0
1464566400,0.99469,0.99553,0.99141,0.99145,48267,0,0
1464652800,0.99144,0.99501,0.98855,0.99302,76852,0,0
1464739200,0.9931,0.99503,0.98611,0.98837,87449,0,0
1464825600,0.98827,0.99099,0.98576,0.99033,80629,0,0
1464912000,0.99042,0.99192,0.97531,0.97541,90467,0,0
1465084800,0.97634,0.97738,0.97525,0.97581,6063,0,0
1465171200,0.97606,0.97751,0.9681,0.97014,76790,0,0
1465257600,0.96999,0.9713,0.96441,0.96532,59920,0,0
1465344000,0.96523,0.96582,0.95802,0.95837,61227,0,0
1465430400,0.95842,0.96554,0.95772,0.96449,68246,0,0
1465516800,0.96437,0.96571,0.96156,0.96409,71420,0,0
1465689600,0.96472,0.96532,0.96192,0.96453,4143,0,0
1465776000,0.96457,0.96775,0.96225,0.96264,78084,0,0
1465862400,0.96285,0.96678,0.96201,0.9636,76155,0,0
1465948800,0.96349,0.96628,0.95904,0.961,75569,0,0
1466035200,0.96101,0.96858,0.9571,0.96467,115638,0,0
1466121600,0.96473,0.96557,0.95876,0.95959,71219,0,0
1466294400,0.9606,0.96411,0.95961,0.95978,7286,0,0
1466380800,0.95973,0.96322,0.95748,0.96193,67927,0,0
1466467200,0.96195,0.96273,0.95715,0.96209,67791,0,0
1466553600,0.96209,0.96269,0.95499,0.95952,72696,0,0
1466640000,0.95945,0.96549,0.95206,0.96167,98858,0,0
1466726400,0.96168,0.98017,0.9589,0.97188,128356,0,0
1466899200,0.97351,0.97437,0.97048,0.97285,8667,0,0
1466985600,0.97307,0.98184,0.97188,0.97853,87688,0,0
1467072000,0.97853,0.98365,0.97623,0.98039,72278,0,0
1467158400,0.98028,0.98223,0.9779,0.97942,68959,0,0
1467244800,0.97946,0.98195,0.97269,0.9762,92420,0,0
1467331200,0.9765,0.97804,0.97095,0.9725,64237,0,0
1467504000,0.97183,0.97503,0.97177,0.9744,3205,0,0
1467590400,0.97432,0.97577,0.97011,0.97092,39542,0,0
1467676800,0.97095,0.97736,0.96841,0.97692,64525,0,0
1467763200,0.97696,0.98053,0.97391,0.97494,85172,0,0
1467849600,0.97494,0.97931,0.974,0.97863,65143,0,0
1467936000,0.97869,0.9865,0.97592,0.98323,69216,0,0
1468108800,0.98204,0.98351,0.98133,0.98317,7435,0,0
1468195200,0.98321,0.98568,0.98147,0.98265,68719,0,0
1468281600,0.98264,0.98932,0.97947,0.98904,74735,0,0
1468368000,0.98907,0.98934,0.98208,0.98434,70357,0,0
1468454400,0.98435,0.98475,0.97635,0.98148,69754,0,0
1468540800,0.98153,0.98462,0.97814,0.98274,70423,0,0
1468713600,0.98169,0.98395,0.98131,0.98358,4777,0,0
1468800000,0.98369,0.98459,0.98104,0.98281,50050,0,0
1468886400,0.98279,0.9877,0.98144,0.98599,58573,0,0
1468972800,0.98598,0.99035,0.98499,0.98644,56979,0,0
1469059200,0.98646,0.9906,0.98395,0.98489,74231,0,0
1469145600,0.98498,0.98946,0.98427,0.98696,55383,0,0
1469318400,0.98678,0.98833,0.98666,0.98811,3032,0,0
1469404800,0.98811,0.9894,0.98487,0.98588,44744,0,0
1469491200,0.98595,0.99267,0.98341,0.99201,56483,0,0
1469577600,0.99204,0.99493,0.98453,0.98476,74315,0,0
1469664000,0.98458,0.98641,0.97928,0.97964,68702,0,0
1469750400,0.97971,0.98004,0.96349,0.9687,79981,0,0
1469923200,0.96898,0.96969,0.96828,0.96938,4308,0,0
1470009600,0.96941,0.97019,0.9663,0.96824,49672,0,0
1470096000,0.96831,0.96837,0.96326,0.96485,57088,0,0
1470182400,0.96483,0.9738,0.96481,0.97271,50939,0,0
1470268800,0.97278,0.9749,0.97203,0.97377,49805,0,0
1470355200,0.97379,0.98297,0.97259,0.98098,43456,0,0
1470528000,0.97859,0.98131,0.97859,0.9804,3041,0,0
1470614400,0.98042,0.9841,0.97885,0.98283,38366,0,0
1470700800,0.98284,0.98427,0.98093,0.9815,46348,0,0
1470787200,0.98147,0.98147,0.97335,0.9738,50587,0,0
1470873600,0.97379,0.9765,0.97106,0.97491,45686,0,0
1470960000,0.97496,0.97649,0.97073,0.97478,47364,0,0
1471132800,0.97362,0.97544,0.97298,0.97461,2944,0,0
1471219200,0.97465,0.97584,0.97122,0.97301,36715,0,0
1471305600,0.97301,0.9733,0.95884,0.9617,65084,0,0
1471392000,0.96169,0.96571,0.9596,0.96148,64837,0,0
1471478400,0.96149,0.96179,0.95366,0.95448,69885,0,0
1471564800,0.95456,0.96103,0.95445,0.95999,54372,0,0
1471737600,0.96107,0.96187,0.96001,0.96181,2568,0,0
1471824000,0.9618,0.96479,0.961,0.96309,54618,0,0
1471910400,0.96311,0.9635,0.95928,0.96333,54642,0,0
1471996800,0.96335,0.96831,0.96254,0.96723,58817,0,0
1472083200,0.9673,0.96868,0.96402,0.96718,48155,0,0
1472169600,0.96721,0.9792,0.96307,0.97807,78255,0,0
1472342400,0.97814,0.97861,0.97754,0.97782,3332,0,0
1472428800,0.97798,0.98059,0.97639,0.97785,59112,0,0
1472515200,0.97786,0.98436,0.97784,0.98303,58115,0,0
1472601600,0.98299,0.98625,0.98167,0.98364,64687,0,0
1472688000,0.98361,0.98839,0.97844,0.97977,66600,0,0
1472774400,0.97981,0.98184,0.97383,0.98005,72459,0,0
1472947200,0.97986,0.98058,0.97953,0.98001,2369,0,0
1473033600,0.98002,0.98131,0.97714,0.98004,39622,0,0
1473120000,0.9801,0.981,0.96925,0.97016,64723,0,0
1473206400,0.97012,0.97087,0.96687,0.9697,59147,0,0
1473292800,0.96978,0.97365,0.96486,0.97182,74185,0,0
1473379200,0.97189,0.97836,0.97094,0.97536,60768,0,0
1473552000,0.97469,0.97534,0.97453,0.97481,4319,0,0
1473638400,0.97508,0.97625,0.96894,0.97145,75760,0,0
1473724800,0.9714,0.97838,0.97062,0.97679,72125,0,0
1473811200,0.97685,0.9789,0.97053,0.97327,68439,0,0
1473897600,0.97326,0.97668,0.96926,0.97118,75673,0,0
1473984000,0.97128,0.98172,0.97106,0.98009,62804,0,0
1474156800,0.97956,0.98042,0.97908,0.97972,6195,0,0
1474243200,0.97971,0.9818,0.97824,0.98011,50587,0,0
1474329600,0.98012,0.98098,0.97612,0.97906,61277,0,0
1474416000,0.97903,0.98135,0.97193,0.97359,93804,0,0
1474502400,0.97346,0.97404,0.96589,0.96908,65866,0,0
1474588800,0.96911,0.97417,0.96874,0.96969,55387,0,0
1474761600,0.96962,0.97034,0.96892,0.96927,4433,0,0
1474848000,0.96928,0.97083,0.96602,0.96907,53660,0,0
1474934400,0.96907,0.97281,0.96604,0.97054,64092,0,0
1475020800,0.97061,0.97361,0.96905,0.9705,60195,0,0
1475107200,0.97051,0.97228,0.9639,0.9661,67189,0,0
1475193600,0.96605,0.97544,0.96468,0.9711,76059,0,0
1475366400,0.97115,0.97218,0.96939,0.97195,4214,0,0
1475452800,0.97196,0.97436,0.97034,0.97382,43856,0,0
1475539200,0.97379,0.98281,0.97373,0.97838,71824,0,0
1475625600,0.97843,0.97888,0.97324,0.97402,58338,0,0
1475712000,0.97406,0.98184,0.97367,0.98045,61564,0,0
1475798400,0.98052,0.98388,0.97666,0.97755,92238,0,0
1475971200,0.97798,0.97874,0.97699,0.97756,5963,0,0
1476057600,0.97766,0.98383,0.97712,0.98208,44046,0,0
1476144000,0.98216,0.98925,0.98215,0.98808,64787,0,0
1476230400,0.98806,0.99089,0.98751,0.99015,66105,0,0
1476316800,0.99014,0.99087,0.98585,0.98659,69755,0,0
1476403200,0.9866,0.99041,0.98551,0.99028,64158,0,0
1476576000,0.99012,0.99051,0.99002,0.99039,1929,0,0
1476662400,0.99037,0.99059,0.98708,0.988,55782,0,0
1476748800,0.9881,0.99137,0.98658,0.99013,58105,0,0
1476835200,0.99022,0.99045,0.98742,0.98903,63394,0,0
1476921600,0.98915,0.99324,0.98415,0.99256,68009,0,0
1477008000,0.99261,0.9961,0.99259,0.99367,54753,0,0
1477180800,0.9944,0.9944,0.99358,0.99417,2786,0,0
1477267200,0.99416,0.99556,0.99147,0.9939,54044,0,0
1477353600,0.99395,0.99981,0.99318,0.99459,61293,0,0
1477440000,0.99459,0.99579,0.99025,0.99338,59637,0,0
1477526400,0.99341,0.99503,0.99109,0.99371,69396,0,0
1477612800,0.99378,0.99495,0.98573,0.9873,77059,0,0
1477785600,0.98702,0.98804,0.98693,0.98753,2503,0,0
1477872000,0.98753,0.99065,0.9873,0.98914,57575,0,0
1477958400,0.98916,0.98979,0.97275,0.97514,69612,0,0
1478044800,0.97505,0.97535,0.96943,0.97307,80573,0,0
1478131200,0.97304,0.97594,0.96945,0.97443,77652,0,0
1478217600,0.97442,0.97573,0.96797,0.968,64240,0,0
1478390400,0.97616,0.97624,0.97328,0.97444,5315,0,0
1478476800,0.97455,0.97888,0.97292,0.97405,62538,0,0
1478563200,0.97405,0.98226,0.97344,0.97949,58229,0,0
1478649600,0.97947,0.98484,0.95488,0.98447,184241,0,0
1478736000,0.98459,0.98958,0.98198,0.98716,120201,0,0
1478822400,0.98721,0.98922,0.98311,0.98716,119222,0,0
1478995200,0.98893,0.98982,0.98807,0.98959,9967,0,0
1479081600,0.98962,1.00011,0.98931,0.99713,132414,0,0
1479168000,0.99716,1.00237,0.99284,1.00146,111291,0,0
1479254400,1.00147,1.0057,0.99829,1.00086,107335,0,0
1479340800,1.00103,1.00745,0.99934,1.00743,101308,0,0
1479427200,1.00754,1.01225,1.00593,1.01009,111536,0,0
1479600000,1.01038,1.01139,1.00973,1.011,9187,0,0
1479686400,1.01091,1.0116,1.00739,1.00777,117557,0,0
1479772800,1.00783,1.01336,1.00669,1.01076,103786,0,0
1479859200,1.01081,1.0181499999999999,1.00911,1.01741,92482,0,0
1479945600,1.01732,1.01908,1.01444,1.01678,104892,0,0
1480032000,1.01683,1.01852,1.01041,1.013,124227,0,0
1480204800,1.01246,1.01405,1.01213,1.01257,4242,0,0
1480291200,1.01275,1.01671,1.00783,1.01223,108955,0,0
1480377600,1.01235,1.01757,1.01099,1.0116,102412,0,0
1480464000,1.01169,1.02042,1.01059,1.01697,115337,0,0
1480550400,1.017,1.0173,1.00984,1.01055,115371,0,0
1480636800,1.01065,1.01219,1.00679,1.01017,93965,0,0
1480809600,1.01367,1.01812,1.01204,1.01452,13151,0,0
1480896000,1.0145,1.01769,1.00495,1.00693,109178,0,0
1480982400,1.00698,1.01145,1.00488,1.00993,79072,0,0
1481068800,1.01004,1.0109,1.00645,1.00679,65221,0,0
1481155200,1.0069,1.01772,1.00192,1.01585,107151,0,0
1481241600,1.01601,1.02129,1.01525,1.01713,77213,0,0
1481414400,1.01772,1.01842,1.01635,1.01801,5873,0,0
1481500800,1.01828,1.0198,1.01235,1.01306,99133,0,0
1481587200,1.01308,1.01453,1.00996,1.01174,97794,0,0
1481673600,1.01174,1.02226,1.00827,1.02226,133288,0,0
1481760000,1.02221,1.03428,1.02142,1.02968,179801,0,0
1481846400,1.02965,1.03109,1.02406,1.02648,130149,0,0
1482019200,1.02672,1.02716,1.02575,1.02669,14620,0,0
1482105600,1.02674,1.0282,1.02204,1.02715,135669,0,0
1482192000,1.0270299999999999,1.03196,1.02592,1.02889,133699,0,0
1482278400,1.0289,1.02948,1.0226,1.02655,112384,0,0
1482364800,1.02661,1.02686,1.02174,1.02561,114486,0,0
1482451200,1.0257,1.02801,1.02423,1.02651,83763,0,0
1482624000,1.02537,1.02629,1.02504,1.02603,163,0,0
1482710400,1.026,1.02725,1.02436,1.02667,23559,0,0
1482796800,1.02672,1.02971,1.02653,1.02762,112191,0,0
1482883200,1.0278100000000001,1.03205,1.02636,1.02828,129907,0,0
1482969600,1.02835,1.02836,1.00482,1.01702,133743,0,0
1483056000,1.01686,1.02307,1.01421,1.01824,152938,0,0
1483315200,1.01918,1.02484,1.0181499999999999,1.02413,40893,0,0
1483401600,1.02427,1.03343,1.02101,1.02611,125994,0,0
1483488000,1.02616,1.0290300000000001,1.01982,1.02017,143773,0,0
1483574400,1.02004,1.02202,1.00861,1.00978,169858,0,0
1483660800,1.00981,1.01834,1.00957,1.01772,148473,0,0
1483833600,1.01713,1.0178,1.01689,1.01738,4297,0,0
1483920000,1.01738,1.01967,1.0127,1.01424,102162,0,0
1484006400,1.01429,1.01774,1.011,1.01679,118223,0,0
1484092800,1.01685,1.02471,1.01006,1.01323,160336,0,0
1484179200,1.01315,1.0149,1.00551,1.01037,154714,0,0
1484265600,1.01039,1.01207,1.00413,1.00872,116722,0,0
1484438400,1.00925,1.01075,1.00897,1.00987,4859,0,0
1484524800,1.01005,1.01357,1.00898,1.01109,90211,0,0
1484611200,1.01109,1.01156,0.99954,1.00288,145421,0,0
1484697600,1.00289,1.00815,1.00082,1.00777,116629,0,0
1484784000,1.00779,1.01214,1.00409,1.00635,132734,0,0
1484870400,1.00635,1.0093,1.00129,1.00157,131616,0,0
1485043200,1.00108,1.00235,1.00075,1.00112,5713,0,0
1485129600,1.00099,1.00178,0.99592,0.99722,116968,0,0
1485216000,0.99729,1.00184,0.99604,1.00102,96556,0,0
1485302400,1.00108,1.00254,0.99653,0.99902,100349,0,0
1485388800,0.999,1.00254,0.99673,0.99983,105163,0,0
1485475200,0.99987,1.0027,0.99688,0.9991,90751,0,0
1485648000,0.9968,0.99815,0.99675,0.99727,4005,0,0
1485734400,0.99733,1.0044,0.99324,0.99439,96156,0,0
1485820800,0.99429,0.99654,0.98604,0.98903,124587,0,0
1485907200,0.98915,0.99569,0.98828,0.99309,103179,0,0
1485993600,0.99318,0.99322,0.98689,0.99237,104946,0,0
1486080000,0.99235,0.9986,0.9906,0.99226,101077,0,0
1486252800,0.99115,0.99266,0.99098,0.99226,4206,0,0
1486339200,0.99224,0.99608,0.9903,0.99127,97976,0,0
1486425600,0.99119,1.00059,0.99115,0.99768,100481,0,0
1486512000,0.99767,0.99989,0.99292,0.99528,101070,0,0
1486598400,0.99524,1.00186,0.99355,1.00145,89688,0,0
1486684800,1.0016,1.00615,1.00088,1.00276,86137,0,0
1486857600,1.00276,1.00453,1.00242,1.00445,4407,0,0
1486944000,1.00446,1.00686,1.00179,1.00541,73134,0,0
1487030400,1.00545,1.00838,1.00302,1.00621,88297,0,0
1487116800,1.00622,1.01179,1.00459,1.00484,89944,0,0
1487203200,1.00493,1.0051,0.9966,0.99711,88788,0,0
1487289600,0.99727,1.00326,0.99686,1.00289,76966,0,0
1487462400,1.00268,1.00277,1.00109,1.00203,5242,0,0
1487548800,1.00207,1.00436,1.00162,1.0032,56136,0,0
1487635200,1.00319,1.01047,1.00284,1.00914,73242,0,0
1487721600,1.00903,1.01403,1.00769,1.01089,84522,0,0
1487808000,1.01088,1.01157,1.00531,1.00604,72079,0,0
1487894400,1.00601,1.00803,1.00244,1.00797,68943,0,0
1488067200,1.00697,1.00886,1.00686,1.00884,4496,0,0
1488153600,1.00885,1.00973,1.00451,1.00942,73583,0,0
1488240000,1.00943,1.01009,1.00084,1.00656,77509,0,0
1488326400,1.00657,1.01284,1.00521,1.01022,94207,0,0
1488412800,1.0102,1.01454,1.00908,1.01312,68290,0,0
1488499200,1.01315,1.01367,1.00823,1.00848,84053,0,0
1488672000,1.00841,1.00943,1.00767,1.00775,6684,0,0
