r_eurusd,r_usdcad,r_eurcad_direct,r_synth_ec,residual
-0.007867088488255167,0.0002785617435452359,-0.0002041672817681972,-0.007588526744709931,0.007384359462941734
0.007205020169732104,0.00029910523985449133,0.00014121197055050327,0.007504125409586595,-0.007362913439036092
-0.007776705418750092,0.00018737557145817596,-0.00023480723901198042,-0.007589329847291916,0.007354522608279936
-0.0001718623196093963,0.0017352870969455925,-0.00572479940744941,0.0015634247773361962,-0.007288224184785606
-0.007480334853590766,0.00029674054162054375,9.6199740334868e-05,-0.007183594311970222,0.00727979405230509
0.007304182558940067,-0.0001097453908037449,7.148090566233556e-06,0.007194437168136322,-0.007187289077570089
0.007224271431396285,2.2865940801031215e-05,0.00023583380672798082,0.007247137372197316,-0.007011303565469335
-0.006986903930901428,0.0001021727427591157,0.0001232076013401029,-0.006884731188142312,0.007007938789482415
-0.007063459721651712,-3.928146347534356e-05,-0.00013913451034280877,-0.007102741185127055,0.0069636066747842465
-0.007113030095656031,0.00032993967116795586,-4.134651828446856e-05,-0.006783090424488075,0.006741743906203607
-0.00740961818314146,0.00026478407728958153,-0.0005146627528657688,-0.0071448341058518786,0.00663017135298611
-0.0053484445571956585,-0.0006709995804437541,0.0005549903019154145,-0.0060194441376394126,0.006574434439554827
0.006699781274075611,0.0001433874490643916,0.00027320586231527333,0.006843168723140003,-0.00656996286082473
-0.006731340566836538,-6.39181847453818e-05,-0.0002314413017333039,-0.00679525875158192,0.006563817449848616
-0.0006733719591120249,-0.002171857275598932,0.003596813361568474,-0.0028452292347109567,0.006442042596279431
-0.006348067809213667,-0.00015643699140993617,-7.114905730498666e-05,-0.006504504800623603,0.006433355743318617
0.0007584924424103023,-0.003164212383994003,-0.00879689862399341,-0.0024057199415837005,-0.006391178682409709
-0.006551428459499322,0.0002719154126754053,6.0756109805049086e-05,-0.006279513046823917,0.006340269156628966
-0.006056919260685807,-0.00029547840501131795,-6.617087528115739e-05,-0.006352397665697125,0.006286226790415968
2.8835202016588846e-05,-0.004003247142882416,0.002291581072582316,-0.003974411940865827,0.006265993013448143
-0.006319077972460618,-0.0001460173763271344,-0.00023815761383366718,-0.006465095348787753,0.0062269377349540855
-0.004696000328299754,-0.0010640746431359593,0.0004320038693414463,-0.0057600749714357136,0.00619207884077716
