asset,axis,horizon_hours,current_state,next_state,count,prob,next_state_entropy,note
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_HIGH,B0_NORMAL+F_NEG_EXTREME+V_EXTREME,0,0.0,2.95243241956606,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_HIGH,B0_NORMAL+F_NEG_EXTREME+V_HIGH,3,0.08108108108108109,2.95243241956606,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_HIGH,B0_NORMAL+F_NEG_EXTREME+V_LOW,0,0.0,2.95243241956606,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_HIGH,B0_NORMAL+F_NEG_EXTREME+V_NORMAL,2,0.05405405405405406,2.95243241956606,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_HIGH,B0_NORMAL+F_NORMAL+V_EXTREME,0,0.0,2.95243241956606,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_HIGH,B0_NORMAL+F_NORMAL+V_HIGH,1,0.02702702702702703,2.95243241956606,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_HIGH,B0_NORMAL+F_NORMAL+V_LOW,0,0.0,2.95243241956606,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_HIGH,B0_NORMAL+F_NORMAL+V_NORMAL,1,0.02702702702702703,2.95243241956606,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_HIGH,B3_ELEVATED_NEGATIVE+F_NEG_ELEVATED+V_EXTREME,1,0.02702702702702703,2.95243241956606,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_HIGH,B3_ELEVATED_NEGATIVE+F_NEG_ELEVATED+V_HIGH,2,0.05405405405405406,2.95243241956606,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_HIGH,B3_ELEVATED_NEGATIVE+F_NEG_ELEVATED+V_LOW,0,0.0,2.95243241956606,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_HIGH,B3_ELEVATED_NEGATIVE+F_NEG_ELEVATED+V_NORMAL,0,0.0,2.95243241956606,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_HIGH,B3_ELEVATED_NEGATIVE+F_NEG_EXTREME+V_EXTREME,0,0.0,2.95243241956606,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_HIGH,B3_ELEVATED_NEGATIVE+F_NEG_EXTREME+V_HIGH,2,0.05405405405405406,2.95243241956606,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_HIGH,B3_ELEVATED_NEGATIVE+F_NEG_EXTREME+V_LOW,0,0.0,2.95243241956606,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_HIGH,B3_ELEVATED_NEGATIVE+F_NEG_EXTREME+V_NORMAL,1,0.02702702702702703,2.95243241956606,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_HIGH,B3_ELEVATED_NEGATIVE+F_NORMAL+V_EXTREME,0,0.0,2.95243241956606,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_HIGH,B3_ELEVATED_NEGATIVE+F_NORMAL+V_HIGH,0,0.0,2.95243241956606,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_HIGH,B3_ELEVATED_NEGATIVE+F_NORMAL+V_LOW,0,0.0,2.95243241956606,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_HIGH,B3_ELEVATED_NEGATIVE+F_NORMAL+V_NORMAL,0,0.0,2.95243241956606,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_HIGH,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+UNKNOWN,0,0.0,2.95243241956606,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_HIGH,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_EXTREME,0,0.0,2.95243241956606,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_HIGH,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_HIGH,2,0.05405405405405406,2.95243241956606,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_HIGH,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_LOW,0,0.0,2.95243241956606,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_HIGH,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_NORMAL,0,0.0,2.95243241956606,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_HIGH,B4_EXTREME_NEGATIVE+F_NEG_EXTREME+V_EXTREME,0,0.0,2.95243241956606,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_HIGH,B4_EXTREME_NEGATIVE+F_NEG_EXTREME+V_HIGH,3,0.08108108108108109,2.95243241956606,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_HIGH,B4_EXTREME_NEGATIVE+F_NEG_EXTREME+V_LOW,0,0.0,2.95243241956606,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_HIGH,B4_EXTREME_NEGATIVE+F_NEG_EXTREME+V_NORMAL,0,0.0,2.95243241956606,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_HIGH,B4_EXTREME_NEGATIVE+F_NORMAL+V_EXTREME,0,0.0,2.95243241956606,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_HIGH,B4_EXTREME_NEGATIVE+F_NORMAL+V_HIGH,0,0.0,2.95243241956606,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_HIGH,B4_EXTREME_NEGATIVE+F_NORMAL+V_LOW,0,0.0,2.95243241956606,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_HIGH,B4_EXTREME_NEGATIVE+F_NORMAL+V_NORMAL,0,0.0,2.95243241956606,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_LOW,B0_NORMAL+F_NEG_ELEVATED+V_EXTREME,0,0.0,2.892948069554834,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_LOW,B0_NORMAL+F_NEG_ELEVATED+V_HIGH,0,0.0,2.892948069554834,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_LOW,B0_NORMAL+F_NEG_ELEVATED+V_LOW,11,0.36666666666666664,2.892948069554834,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_LOW,B0_NORMAL+F_NEG_ELEVATED+V_NORMAL,2,0.06666666666666667,2.892948069554834,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_LOW,B0_NORMAL+F_NEG_EXTREME+V_EXTREME,0,0.0,2.892948069554834,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_LOW,B0_NORMAL+F_NEG_EXTREME+V_HIGH,0,0.0,2.892948069554834,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_LOW,B0_NORMAL+F_NEG_EXTREME+V_LOW,2,0.06666666666666667,2.892948069554834,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_LOW,B0_NORMAL+F_NEG_EXTREME+V_NORMAL,0,0.0,2.892948069554834,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_LOW,B0_NORMAL+F_NORMAL+V_EXTREME,0,0.0,2.892948069554834,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_LOW,B0_NORMAL+F_NORMAL+V_HIGH,0,0.0,2.892948069554834,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_LOW,B0_NORMAL+F_NORMAL+V_LOW,1,0.03333333333333333,2.892948069554834,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_LOW,B0_NORMAL+F_NORMAL+V_NORMAL,1,0.03333333333333333,2.892948069554834,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_LOW,B3_ELEVATED_NEGATIVE+F_NEG_ELEVATED+V_EXTREME,0,0.0,2.892948069554834,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_LOW,B3_ELEVATED_NEGATIVE+F_NEG_ELEVATED+V_HIGH,0,0.0,2.892948069554834,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_LOW,B3_ELEVATED_NEGATIVE+F_NEG_ELEVATED+V_LOW,3,0.1,2.892948069554834,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_LOW,B3_ELEVATED_NEGATIVE+F_NEG_ELEVATED+V_NORMAL,2,0.06666666666666667,2.892948069554834,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_LOW,B3_ELEVATED_NEGATIVE+F_NEG_EXTREME+V_EXTREME,0,0.0,2.892948069554834,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_LOW,B3_ELEVATED_NEGATIVE+F_NEG_EXTREME+V_HIGH,0,0.0,2.892948069554834,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_LOW,B3_ELEVATED_NEGATIVE+F_NEG_EXTREME+V_LOW,0,0.0,2.892948069554834,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_LOW,B3_ELEVATED_NEGATIVE+F_NEG_EXTREME+V_NORMAL,0,0.0,2.892948069554834,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_LOW,B3_ELEVATED_NEGATIVE+F_NORMAL+V_EXTREME,0,0.0,2.892948069554834,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_LOW,B3_ELEVATED_NEGATIVE+F_NORMAL+V_HIGH,0,0.0,2.892948069554834,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_LOW,B3_ELEVATED_NEGATIVE+F_NORMAL+V_LOW,0,0.0,2.892948069554834,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_LOW,B3_ELEVATED_NEGATIVE+F_NORMAL+V_NORMAL,1,0.03333333333333333,2.892948069554834,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_LOW,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+UNKNOWN,0,0.0,2.892948069554834,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_LOW,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_EXTREME,0,0.0,2.892948069554834,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_LOW,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_HIGH,0,0.0,2.892948069554834,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_LOW,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_LOW,1,0.03333333333333333,2.892948069554834,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_LOW,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_NORMAL,0,0.0,2.892948069554834,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_LOW,B4_EXTREME_NEGATIVE+F_NEG_EXTREME+V_EXTREME,0,0.0,2.892948069554834,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_LOW,B4_EXTREME_NEGATIVE+F_NEG_EXTREME+V_HIGH,0,0.0,2.892948069554834,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_LOW,B4_EXTREME_NEGATIVE+F_NEG_EXTREME+V_LOW,5,0.16666666666666666,2.892948069554834,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_LOW,B4_EXTREME_NEGATIVE+F_NEG_EXTREME+V_NORMAL,1,0.03333333333333333,2.892948069554834,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_LOW,B4_EXTREME_NEGATIVE+F_NORMAL+V_EXTREME,0,0.0,2.892948069554834,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_LOW,B4_EXTREME_NEGATIVE+F_NORMAL+V_HIGH,0,0.0,2.892948069554834,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_LOW,B4_EXTREME_NEGATIVE+F_NORMAL+V_LOW,0,0.0,2.892948069554834,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_LOW,B4_EXTREME_NEGATIVE+F_NORMAL+V_NORMAL,0,0.0,2.892948069554834,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_NORMAL,B0_NORMAL+F_NEG_ELEVATED+V_EXTREME,0,0.0,3.0556549303319773,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_NORMAL,B0_NORMAL+F_NEG_ELEVATED+V_HIGH,1,0.010309278350515464,3.0556549303319773,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_NORMAL,B0_NORMAL+F_NEG_ELEVATED+V_LOW,1,0.010309278350515464,3.0556549303319773,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_NORMAL,B0_NORMAL+F_NEG_ELEVATED+V_NORMAL,35,0.36082474226804123,3.0556549303319773,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_NORMAL,B0_NORMAL+F_NEG_EXTREME+V_EXTREME,0,0.0,3.0556549303319773,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_NORMAL,B0_NORMAL+F_NEG_EXTREME+V_HIGH,2,0.020618556701030927,3.0556549303319773,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_NORMAL,B0_NORMAL+F_NEG_EXTREME+V_LOW,0,0.0,3.0556549303319773,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_NORMAL,B0_NORMAL+F_NEG_EXTREME+V_NORMAL,9,0.09278350515463918,3.0556549303319773,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_NORMAL,B0_NORMAL+F_NORMAL+V_EXTREME,0,0.0,3.0556549303319773,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_NORMAL,B0_NORMAL+F_NORMAL+V_HIGH,2,0.020618556701030927,3.0556549303319773,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_NORMAL,B0_NORMAL+F_NORMAL+V_LOW,0,0.0,3.0556549303319773,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_NORMAL,B0_NORMAL+F_NORMAL+V_NORMAL,6,0.061855670103092786,3.0556549303319773,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_NORMAL,B3_ELEVATED_NEGATIVE+F_NEG_ELEVATED+V_EXTREME,0,0.0,3.0556549303319773,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_NORMAL,B3_ELEVATED_NEGATIVE+F_NEG_ELEVATED+V_HIGH,0,0.0,3.0556549303319773,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_NORMAL,B3_ELEVATED_NEGATIVE+F_NEG_ELEVATED+V_LOW,1,0.010309278350515464,3.0556549303319773,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_NORMAL,B3_ELEVATED_NEGATIVE+F_NEG_ELEVATED+V_NORMAL,15,0.15463917525773196,3.0556549303319773,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_NORMAL,B3_ELEVATED_NEGATIVE+F_NEG_EXTREME+V_EXTREME,0,0.0,3.0556549303319773,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_NORMAL,B3_ELEVATED_NEGATIVE+F_NEG_EXTREME+V_HIGH,0,0.0,3.0556549303319773,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_NORMAL,B3_ELEVATED_NEGATIVE+F_NEG_EXTREME+V_LOW,0,0.0,3.0556549303319773,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_NORMAL,B3_ELEVATED_NEGATIVE+F_NEG_EXTREME+V_NORMAL,7,0.07216494845360824,3.0556549303319773,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_NORMAL,B3_ELEVATED_NEGATIVE+F_NORMAL+V_EXTREME,0,0.0,3.0556549303319773,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_NORMAL,B3_ELEVATED_NEGATIVE+F_NORMAL+V_HIGH,0,0.0,3.0556549303319773,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_NORMAL,B3_ELEVATED_NEGATIVE+F_NORMAL+V_LOW,0,0.0,3.0556549303319773,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_NORMAL,B3_ELEVATED_NEGATIVE+F_NORMAL+V_NORMAL,0,0.0,3.0556549303319773,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_NORMAL,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+UNKNOWN,0,0.0,3.0556549303319773,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_NORMAL,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_EXTREME,0,0.0,3.0556549303319773,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_NORMAL,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_HIGH,1,0.010309278350515464,3.0556549303319773,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_NORMAL,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_LOW,1,0.010309278350515464,3.0556549303319773,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_NORMAL,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_NORMAL,10,0.10309278350515463,3.0556549303319773,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_NORMAL,B4_EXTREME_NEGATIVE+F_NEG_EXTREME+V_EXTREME,1,0.010309278350515464,3.0556549303319773,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_NORMAL,B4_EXTREME_NEGATIVE+F_NEG_EXTREME+V_HIGH,1,0.010309278350515464,3.0556549303319773,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_NORMAL,B4_EXTREME_NEGATIVE+F_NEG_EXTREME+V_LOW,0,0.0,3.0556549303319773,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_NORMAL,B4_EXTREME_NEGATIVE+F_NEG_EXTREME+V_NORMAL,3,0.030927835051546393,3.0556549303319773,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_NORMAL,B4_EXTREME_NEGATIVE+F_NORMAL+V_EXTREME,0,0.0,3.0556549303319773,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_NORMAL,B4_EXTREME_NEGATIVE+F_NORMAL+V_HIGH,0,0.0,3.0556549303319773,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_NORMAL,B4_EXTREME_NEGATIVE+F_NORMAL+V_LOW,0,0.0,3.0556549303319773,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_NORMAL,B4_EXTREME_NEGATIVE+F_NORMAL+V_NORMAL,1,0.010309278350515464,3.0556549303319773,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_EXTREME+V_EXTREME,B0_NORMAL+F_NEG_ELEVATED+V_EXTREME,3,0.07894736842105263,2.2937757178008815,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_EXTREME+V_EXTREME,B0_NORMAL+F_NEG_ELEVATED+V_HIGH,0,0.0,2.2937757178008815,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_EXTREME+V_EXTREME,B0_NORMAL+F_NEG_ELEVATED+V_LOW,0,0.0,2.2937757178008815,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_EXTREME+V_EXTREME,B0_NORMAL+F_NEG_ELEVATED+V_NORMAL,0,0.0,2.2937757178008815,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_EXTREME+V_EXTREME,B0_NORMAL+F_NEG_EXTREME+V_EXTREME,5,0.13157894736842105,2.2937757178008815,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_EXTREME+V_EXTREME,B0_NORMAL+F_NEG_EXTREME+V_HIGH,0,0.0,2.2937757178008815,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_EXTREME+V_EXTREME,B0_NORMAL+F_NEG_EXTREME+V_LOW,0,0.0,2.2937757178008815,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_EXTREME+V_EXTREME,B0_NORMAL+F_NEG_EXTREME+V_NORMAL,0,0.0,2.2937757178008815,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_EXTREME+V_EXTREME,B0_NORMAL+F_NORMAL+V_EXTREME,0,0.0,2.2937757178008815,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_EXTREME+V_EXTREME,B0_NORMAL+F_NORMAL+V_HIGH,0,0.0,2.2937757178008815,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_EXTREME+V_EXTREME,B0_NORMAL+F_NORMAL+V_LOW,0,0.0,2.2937757178008815,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_EXTREME+V_EXTREME,B0_NORMAL+F_NORMAL+V_NORMAL,0,0.0,2.2937757178008815,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_EXTREME+V_EXTREME,B3_ELEVATED_NEGATIVE+F_NEG_ELEVATED+V_EXTREME,3,0.07894736842105263,2.2937757178008815,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_EXTREME+V_EXTREME,B3_ELEVATED_NEGATIVE+F_NEG_ELEVATED+V_HIGH,0,0.0,2.2937757178008815,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_EXTREME+V_EXTREME,B3_ELEVATED_NEGATIVE+F_NEG_ELEVATED+V_LOW,0,0.0,2.2937757178008815,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_EXTREME+V_EXTREME,B3_ELEVATED_NEGATIVE+F_NEG_ELEVATED+V_NORMAL,0,0.0,2.2937757178008815,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_EXTREME+V_EXTREME,B3_ELEVATED_NEGATIVE+F_NEG_EXTREME+V_EXTREME,7,0.18421052631578946,2.2937757178008815,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_EXTREME+V_EXTREME,B3_ELEVATED_NEGATIVE+F_NEG_EXTREME+V_HIGH,2,0.05263157894736842,2.2937757178008815,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_EXTREME+V_EXTREME,B3_ELEVATED_NEGATIVE+F_NEG_EXTREME+V_LOW,0,0.0,2.2937757178008815,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_EXTREME+V_EXTREME,B3_ELEVATED_NEGATIVE+F_NEG_EXTREME+V_NORMAL,0,0.0,2.2937757178008815,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_EXTREME+V_EXTREME,B3_ELEVATED_NEGATIVE+F_NORMAL+V_EXTREME,0,0.0,2.2937757178008815,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_EXTREME+V_EXTREME,B3_ELEVATED_NEGATIVE+F_NORMAL+V_HIGH,0,0.0,2.2937757178008815,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_EXTREME+V_EXTREME,B3_ELEVATED_NEGATIVE+F_NORMAL+V_LOW,0,0.0,2.2937757178008815,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_EXTREME+V_EXTREME,B3_ELEVATED_NEGATIVE+F_NORMAL+V_NORMAL,0,0.0,2.2937757178008815,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_EXTREME+V_EXTREME,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+UNKNOWN,0,0.0,2.2937757178008815,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_EXTREME+V_EXTREME,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_EXTREME,0,0.0,2.2937757178008815,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_EXTREME+V_EXTREME,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_HIGH,0,0.0,2.2937757178008815,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_EXTREME+V_EXTREME,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_LOW,0,0.0,2.2937757178008815,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_EXTREME+V_EXTREME,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_NORMAL,0,0.0,2.2937757178008815,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_EXTREME+V_EXTREME,B4_EXTREME_NEGATIVE+F_NEG_EXTREME+V_EXTREME,17,0.4473684210526316,2.2937757178008815,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_EXTREME+V_EXTREME,B4_EXTREME_NEGATIVE+F_NEG_EXTREME+V_HIGH,1,0.02631578947368421,2.2937757178008815,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_EXTREME+V_EXTREME,B4_EXTREME_NEGATIVE+F_NEG_EXTREME+V_LOW,0,0.0,2.2937757178008815,
BTC,composite_l3,4,B4_EXTREME_NEGATIVE+F_NEG_EXTREME+V_EXTREME,B4_EXTREME_NEGATIVE+F_NEG_EXTREME+V_NORMAL,0,0.0,2.2937757178008815,
